Date,BullPrev,BearPrev,BullVar,BearVar,BullWords,BearWords,10BullVar,10BearVar
5/27/2017,34,17,-38.18181818,-60.46511628,28,28,-381.8181818,-604.6511628
5/26/2017,55,43,25,43.33333333,34,17,250,433.3333333
5/25/2017,44,30,18.91891892,66.66666667,55,43,189.1891892,666.6666667
5/24/2017,37,18,-11.9047619,-30.76923077,44,30,-119.047619,-307.6923077
5/23/2017,42,26,68,18.18181818,37,18,680,181.8181818
5/22/2017,25,22,-26.47058824,15.78947368,42,26,-264.7058824,157.8947368
5/21/2017,34,19,13.33333333,35.71428571,25,22,133.3333333,357.1428571
5/20/2017,30,14,7.142857143,40,34,19,71.42857143,400
5/19/2017,28,10,16.66666667,-41.17647059,30,14,166.6666667,-411.7647059
5/18/2017,24,17,0.1,-10.52631579,28,10,1,-105.2631579
5/17/2017,24,19,41.17647059,26.66666667,24,17,411.7647059,266.6666667
5/16/2017,17,15,-26.08695652,15.38461538,24,19,-260.8695652,153.8461538
5/15/2017,23,13,-8,-40.90909091,17,15,-80,-409.0909091
5/14/2017,25,22,56.25,37.5,23,13,562.5,375
5/13/2017,16,16,-51.51515152,23.07692308,25,22,-515.1515152,230.7692308
5/12/2017,33,13,3.125,18.18181818,16,16,31.25,181.8181818
5/11/2017,32,11,10.34482759,-15.38461538,33,13,103.4482759,-153.8461538
5/10/2017,29,13,0.1,8.333333333,32,11,1,83.33333333
5/9/2017,29,12,7.407407407,-7.692307692,29,13,74.07407407,-76.92307692
5/8/2017,27,13,28.57142857,-31.57894737,29,12,285.7142857,-315.7894737
5/7/2017,21,19,0.1,-5,27,13,1,-50
5/6/2017,21,20,-44.73684211,42.85714286,21,19,-447.3684211,428.5714286
5/5/2017,38,14,46.15384615,0.1,21,20,461.5384615,1
5/4/2017,26,14,-16.12903226,-39.13043478,38,14,-161.2903226,-391.3043478
5/3/2017,31,23,-8.823529412,35.29411765,26,14,-88.23529412,352.9411765
5/2/2017,34,17,78.94736842,41.66666667,31,23,789.4736842,416.6666667
5/1/2017,19,12,-24,-20,34,17,-240,-200
4/30/2017,25,15,-10.71428571,-6.25,19,12,-107.1428571,-62.5
4/29/2017,28,16,-3.448275862,-11.11111111,25,15,-34.48275862,-111.1111111
4/28/2017,29,18,-3.333333333,28.57142857,28,16,-33.33333333,285.7142857
4/27/2017,30,14,36.36363636,-41.66666667,29,18,363.6363636,-416.6666667
4/26/2017,22,24,-29.03225806,33.33333333,30,14,-290.3225806,333.3333333
4/25/2017,31,18,10.71428571,63.63636364,22,24,107.1428571,636.3636364
4/24/2017,28,11,16.66666667,-26.66666667,31,18,166.6666667,-266.6666667
4/23/2017,24,15,-17.24137931,36.36363636,28,11,-172.4137931,363.6363636
4/22/2017,29,11,-3.333333333,22.22222222,24,15,-33.33333333,222.2222222
4/21/2017,30,9,50,-55,29,11,500,-550
4/20/2017,20,20,-23.07692308,-9.090909091,30,9,-230.7692308,-90.90909091
4/19/2017,26,22,36.84210526,69.23076923,20,20,368.4210526,692.3076923
4/18/2017,19,13,-20.83333333,-23.52941176,26,22,-208.3333333,-235.2941176
4/17/2017,24,17,0.1,-5.555555556,19,13,1,-55.55555556
4/16/2017,24,18,-7.692307692,-5.263157895,24,17,-76.92307692,-52.63157895
4/15/2017,26,19,13.04347826,-24,24,18,130.4347826,-240
4/14/2017,23,25,4.545454545,25,26,19,45.45454545,250
4/13/2017,22,20,-8.333333333,42.85714286,23,25,-83.33333333,428.5714286
4/12/2017,24,14,-22.58064516,-36.36363636,22,20,-225.8064516,-363.6363636
4/11/2017,31,22,10.71428571,15.78947368,24,14,107.1428571,157.8947368
4/10/2017,28,19,27.27272727,-26.92307692,31,22,272.7272727,-269.2307692
4/9/2017,22,26,37.5,36.84210526,28,19,375,368.4210526
4/8/2017,16,19,-42.85714286,-13.63636364,22,26,-428.5714286,-136.3636364
4/7/2017,28,22,-9.677419355,10,16,19,-96.77419355,100
4/6/2017,31,20,47.61904762,11.11111111,28,22,476.1904762,111.1111111
4/5/2017,21,18,-32.25806452,50,31,20,-322.5806452,500
4/4/2017,31,12,24,-20,21,18,240,-200
4/3/2017,25,15,8.695652174,-6.25,31,12,86.95652174,-62.5
4/2/2017,23,16,-11.53846154,60,25,15,-115.3846154,600
4/1/2017,26,10,30,-28.57142857,23,16,300,-285.7142857
3/31/2017,20,14,5.263157895,-41.66666667,26,10,52.63157895,-416.6666667
3/30/2017,19,24,26.66666667,71.42857143,20,14,266.6666667,714.2857143
3/29/2017,15,14,-11.76470588,-12.5,19,24,-117.6470588,-125
3/28/2017,17,16,0.1,6.666666667,15,14,1,66.66666667
3/27/2017,17,15,6.25,-28.57142857,17,16,62.5,-285.7142857
3/26/2017,16,21,0.1,-22.22222222,17,15,1,-222.2222222
3/25/2017,16,27,23.07692308,68.75,16,21,230.7692308,687.5
3/24/2017,13,16,-13.33333333,-27.27272727,16,27,-133.3333333,-272.7272727
3/23/2017,15,22,25,69.23076923,13,16,250,692.3076923
3/22/2017,12,13,-47.82608696,8.333333333,15,22,-478.2608696,83.33333333
3/21/2017,23,12,43.75,-20,12,13,437.5,-200
3/20/2017,16,15,-23.80952381,-28.57142857,23,12,-238.0952381,-285.7142857
3/19/2017,21,21,23.52941176,23.52941176,16,15,235.2941176,235.2941176
3/18/2017,17,17,21.42857143,-22.72727273,21,21,214.2857143,-227.2727273
3/17/2017,14,22,7.692307692,15.78947368,17,17,76.92307692,157.8947368
3/16/2017,13,19,-53.57142857,46.15384615,14,22,-535.7142857,461.5384615
3/15/2017,28,13,64.70588235,-7.142857143,13,19,647.0588235,-71.42857143
3/14/2017,17,14,-34.61538462,55.55555556,28,13,-346.1538462,555.5555556
3/13/2017,26,9,-16.12903226,0.1,17,14,-161.2903226,1
3/12/2017,31,9,-8.823529412,-62.5,26,9,-88.23529412,-625
3/11/2017,34,24,88.88888889,118.1818182,31,9,888.8888889,1181.818182
3/10/2017,18,11,-10,-42.10526316,34,24,-100,-421.0526316
3/9/2017,20,19,66.66666667,11.76470588,18,11,666.6666667,117.6470588
3/8/2017,12,17,-42.85714286,142.8571429,20,19,-428.5714286,1428.571429
3/7/2017,21,7,23.52941176,-12.5,12,17,235.2941176,-125
3/6/2017,17,8,-19.04761905,-33.33333333,21,7,-190.4761905,-333.3333333
3/5/2017,21,12,-27.5862069,50,17,8,-275.862069,500
3/4/2017,29,8,-14.70588235,14.28571429,21,12,-147.0588235,142.8571429
3/3/2017,34,7,30.76923077,16.66666667,29,8,307.6923077,166.6666667
3/2/2017,26,6,30,-25,34,7,300,-250
3/1/2017,20,8,0.1,-46.66666667,26,6,1,-466.6666667
2/28/2017,20,15,-4.761904762,87.5,20,8,-47.61904762,875
2/27/2017,21,8,-4.545454545,-27.27272727,20,15,-45.45454545,-272.7272727
2/26/2017,22,11,-40.54054054,57.14285714,21,8,-405.4054054,571.4285714
2/25/2017,37,7,42.30769231,-36.36363636,22,11,423.0769231,-363.6363636
2/24/2017,26,11,4,37.5,37,7,40,375
2/23/2017,25,8,-13.79310345,-27.27272727,26,11,-137.9310345,-272.7272727
2/22/2017,29,11,222.2222222,-31.25,25,8,2222.222222,-312.5
2/21/2017,9,16,-47.05882353,166.6666667,29,11,-470.5882353,1666.666667
2/20/2017,17,6,-10.52631579,-40,9,16,-105.2631579,-400
2/19/2017,19,10,-20.83333333,100,17,6,-208.3333333,1000
2/18/2017,24,5,14.28571429,-28.57142857,19,10,142.8571429,-285.7142857
2/17/2017,21,7,75,-36.36363636,24,5,750,-363.6363636
2/16/2017,12,11,-42.85714286,57.14285714,21,7,-428.5714286,571.4285714
2/15/2017,21,7,23.52941176,-22.22222222,12,11,235.2941176,-222.2222222
2/14/2017,17,9,-22.72727273,125,21,7,-227.2727273,1250
2/13/2017,22,4,69.23076923,300,17,9,692.3076923,3000
2/12/2017,13,1,-38.0952381,-87.5,22,4,-380.952381,-875
2/11/2017,21,8,5,14.28571429,13,1,50,142.8571429
2/10/2017,20,7,-13.04347826,-12.5,21,8,-130.4347826,-125
2/9/2017,23,8,15,-33.33333333,20,7,150,-333.3333333
2/8/2017,20,12,-4.761904762,71.42857143,23,8,-47.61904762,714.2857143
2/7/2017,21,7,-19.23076923,16.66666667,20,12,-192.3076923,166.6666667
2/6/2017,26,6,18.18181818,-40,21,7,181.8181818,-400
2/5/2017,22,10,-15.38461538,66.66666667,26,6,-153.8461538,666.6666667
2/4/2017,26,6,8.333333333,-14.28571429,22,10,83.33333333,-142.8571429
2/3/2017,24,7,20,16.66666667,26,6,200,166.6666667
2/2/2017,20,6,-23.07692308,0.1,24,7,-230.7692308,1
2/1/2017,26,6,36.84210526,-14.28571429,20,6,368.4210526,-142.8571429
1/31/2017,19,7,-24,16.66666667,26,6,-240,166.6666667
1/30/2017,25,6,150,20,19,7,1500,200
1/29/2017,10,5,-54.54545455,-44.44444444,25,6,-545.4545455,-444.4444444
1/28/2017,22,9,83.33333333,0.1,10,5,833.3333333,1
1/27/2017,12,9,-7.692307692,-43.75,22,9,-76.92307692,-437.5
1/26/2017,13,16,-40.90909091,100,12,9,-409.0909091,1000
1/25/2017,22,8,-8.333333333,-27.27272727,13,16,-83.33333333,-272.7272727
1/24/2017,24,11,50,0.1,22,8,500,1
1/23/2017,16,11,-33.33333333,10,24,11,-333.3333333,100
1/22/2017,24,10,0.1,-23.07692308,16,11,1,-230.7692308
1/21/2017,24,13,26.31578947,160,24,10,263.1578947,1600
1/20/2017,19,5,0.1,-16.66666667,24,13,1,-166.6666667
1/19/2017,19,6,-20.83333333,-33.33333333,19,5,-208.3333333,-333.3333333
1/18/2017,24,9,60,-35.71428571,19,6,600,-357.1428571
1/17/2017,15,14,36.36363636,27.27272727,24,9,363.6363636,272.7272727
1/16/2017,11,11,-21.42857143,10,15,14,-214.2857143,100
1/15/2017,14,10,-17.64705882,-47.36842105,11,11,-176.4705882,-473.6842105
1/14/2017,17,19,-22.72727273,-20.83333333,14,10,-227.2727273,-208.3333333
1/13/2017,22,24,22.22222222,26.31578947,17,19,222.2222222,263.1578947
1/12/2017,18,19,28.57142857,11.76470588,22,24,285.7142857,117.6470588
1/11/2017,14,17,55.55555556,0.1,18,19,555.5555556,1
1/10/2017,9,17,-40,-5.555555556,14,17,-400,-55.55555556
1/9/2017,15,18,25,28.57142857,9,17,250,285.7142857
1/8/2017,12,14,-36.84210526,-50,15,18,-368.4210526,-500
1/7/2017,19,28,-34.48275862,0.1,12,14,-344.8275862,1
1/6/2017,29,28,-34.09090909,64.70588235,19,28,-340.9090909,647.0588235
1/5/2017,44,17,51.72413793,13.33333333,29,28,517.2413793,133.3333333
1/4/2017,29,15,-12.12121212,87.5,44,17,-121.2121212,875
1/3/2017,33,8,13.79310345,-11.11111111,29,15,137.9310345,-111.1111111
1/2/2017,29,9,93.33333333,125,33,8,933.3333333,1250
1/1/2017,15,4,-21.05263158,-42.85714286,29,9,-210.5263158,-428.5714286
12/31/2016,19,7,-24,-41.66666667,15,4,-240,-416.6666667
12/30/2016,25,12,4.166666667,-7.692307692,19,7,41.66666667,-76.92307692
12/29/2016,24,13,-7.692307692,30,25,12,-76.92307692,300
12/28/2016,26,10,85.71428571,-16.66666667,24,13,857.1428571,-166.6666667
12/27/2016,14,12,-12.5,500,26,10,-125,5000
12/26/2016,16,2,14.28571429,-60,14,12,142.8571429,-600
12/25/2016,14,5,-61.11111111,-16.66666667,16,2,-611.1111111,-166.6666667
12/24/2016,36,6,38.46153846,100,14,5,384.6153846,1000
12/23/2016,26,3,-23.52941176,-50,36,6,-235.2941176,-500
12/22/2016,34,6,100,-14.28571429,26,3,1000,-142.8571429
12/21/2016,17,7,-22.72727273,-12.5,34,6,-227.2727273,-125
12/20/2016,22,8,120,-11.11111111,17,7,1200,-111.1111111
12/19/2016,10,9,-28.57142857,12.5,22,8,-285.7142857,125
12/18/2016,14,8,-6.666666667,-11.11111111,10,9,-66.66666667,-111.1111111
12/17/2016,15,9,-25,80,14,8,-250,800
12/16/2016,20,5,-13.04347826,-61.53846154,15,9,-130.4347826,-615.3846154
12/15/2016,23,13,-4.166666667,85.71428571,20,5,-41.66666667,857.1428571
12/14/2016,24,7,60,-41.66666667,23,13,600,-416.6666667
12/13/2016,15,12,36.36363636,200,24,7,363.6363636,2000
12/12/2016,11,4,-8.333333333,0.1,15,12,-83.33333333,1
12/11/2016,12,4,-40,-55.55555556,11,4,-400,-555.5555556
12/10/2016,20,9,17.64705882,50,12,4,176.4705882,500
12/9/2016,17,6,6.25,500,20,9,62.5,5000
12/8/2016,16,1,0.1,-91.66666667,17,6,1,-916.6666667
12/7/2016,16,12,100,20,16,1,1000,200
12/6/2016,8,10,-27.27272727,-9.090909091,16,12,-272.7272727,-90.90909091
12/5/2016,11,11,-31.25,57.14285714,8,10,-312.5,571.4285714
12/4/2016,16,7,-23.80952381,-12.5,11,11,-238.0952381,-125
12/3/2016,21,8,23.52941176,-20,16,7,235.2941176,-200
12/2/2016,17,10,6.25,42.85714286,21,8,62.5,428.5714286
12/1/2016,16,7,23.07692308,16.66666667,17,10,230.7692308,166.6666667
11/30/2016,13,6,30,-14.28571429,16,7,300,-142.8571429
11/29/2016,10,7,-41.17647059,16.66666667,13,6,-411.7647059,166.6666667
11/28/2016,17,6,142.8571429,-25,10,7,1428.571429,-250
11/27/2016,7,8,-30,-27.27272727,17,6,-300,-272.7272727
11/26/2016,10,11,-44.44444444,10,7,8,-444.4444444,100
11/25/2016,18,10,5.882352941,-28.57142857,10,11,58.82352941,-285.7142857
11/24/2016,17,14,-15,55.55555556,18,10,-150,555.5555556
11/23/2016,20,9,81.81818182,50,17,14,818.1818182,500
11/22/2016,11,6,-31.25,100,20,9,-312.5,1000
11/21/2016,16,3,-5.882352941,-50,11,6,-58.82352941,-500
11/20/2016,17,6,30.76923077,-40,16,3,307.6923077,-400
11/19/2016,13,10,-51.85185185,66.66666667,17,6,-518.5185185,666.6666667
11/18/2016,27,6,35,20,13,10,350,200
11/17/2016,20,5,-16.66666667,-16.66666667,27,6,-166.6666667,-166.6666667
11/16/2016,24,6,84.61538462,100,20,5,846.1538462,1000
11/15/2016,13,3,-7.142857143,0.1,24,6,-71.42857143,1
11/14/2016,14,3,55.55555556,0.1,13,3,555.5555556,1
11/13/2016,9,3,-18.18181818,-50,14,3,-181.8181818,-500
11/12/2016,11,6,83.33333333,0.1,9,3,833.3333333,1
11/11/2016,6,6,-76.92307692,-40,11,6,-769.2307692,-400
11/10/2016,26,10,116.6666667,11.11111111,6,6,1166.666667,111.1111111
11/9/2016,12,9,-20,0.1,26,10,-200,1
11/8/2016,15,9,15.38461538,50,12,9,153.8461538,500
11/7/2016,13,6,116.6666667,-33.33333333,15,9,1166.666667,-333.3333333
11/6/2016,6,9,-53.84615385,-30.76923077,13,6,-538.4615385,-307.6923077
11/5/2016,13,13,-45.83333333,62.5,6,9,-458.3333333,625
11/4/2016,24,8,33.33333333,14.28571429,13,13,333.3333333,142.8571429
11/3/2016,18,7,-18.18181818,-30,24,8,-181.8181818,-300
11/2/2016,22,10,144.4444444,-23.07692308,18,7,1444.444444,-230.7692308
11/1/2016,9,13,-10,-23.52941176,22,10,-100,-235.2941176
10/31/2016,10,17,-52.38095238,112.5,9,13,-523.8095238,1125
10/30/2016,21,8,0.1,14.28571429,10,17,1,142.8571429
10/29/2016,21,7,0.1,0.1,21,8,1,1
10/28/2016,21,7,16.66666667,-22.22222222,21,7,166.6666667,-222.2222222
10/27/2016,18,9,20,12.5,21,7,200,125
10/26/2016,15,8,36.36363636,-27.27272727,18,9,363.6363636,-272.7272727
10/25/2016,11,11,0.1,266.6666667,15,8,1,2666.666667
10/24/2016,11,3,-35.29411765,-62.5,11,11,-352.9411765,-625
10/23/2016,17,8,88.88888889,100,11,3,888.8888889,1000
10/22/2016,9,4,-25,-20,17,8,-250,-200
10/21/2016,12,5,20,-28.57142857,9,4,200,-285.7142857
10/20/2016,10,7,-56.52173913,0.1,12,5,-565.2173913,1
10/19/2016,23,7,53.33333333,0.1,10,7,533.3333333,1
10/18/2016,15,7,87.5,75,23,7,875,750
10/17/2016,8,4,-11.11111111,-20,15,7,-111.1111111,-200
10/16/2016,9,5,-55,25,8,4,-550,250
10/15/2016,20,4,5.263157895,0.1,9,5,52.63157895,1
10/14/2016,19,4,-9.523809524,-50,20,4,-95.23809524,-500
10/13/2016,21,8,-4.545454545,-20,19,4,-45.45454545,-200
10/12/2016,22,10,100,100,21,8,1000,1000
10/11/2016,11,5,0.1,-50,22,10,1,-500
10/10/2016,11,10,-42.10526316,-16.66666667,11,5,-421.0526316,-166.6666667
10/9/2016,19,12,-9.523809524,33.33333333,11,10,-95.23809524,333.3333333
10/8/2016,21,9,31.25,80,19,12,312.5,800
10/7/2016,16,5,-33.33333333,-61.53846154,21,9,-333.3333333,-615.3846154
10/6/2016,24,13,84.61538462,225,16,5,846.1538462,2250
10/5/2016,13,4,-35,33.33333333,24,13,-350,333.3333333
10/4/2016,20,3,17.64705882,-25,13,4,176.4705882,-250
10/3/2016,17,4,54.54545455,-20,20,3,545.4545455,-200
10/2/2016,11,5,-15.38461538,-44.44444444,17,4,-153.8461538,-444.4444444
10/1/2016,13,9,-27.77777778,12.5,11,5,-277.7777778,125
9/30/2016,18,8,5.882352941,0.1,13,9,58.82352941,1
9/29/2016,17,8,-15,14.28571429,18,8,-150,142.8571429
9/28/2016,20,7,-9.090909091,-12.5,17,8,-90.90909091,-125
9/27/2016,22,8,83.33333333,14.28571429,20,7,833.3333333,142.8571429
9/26/2016,12,7,50,-22.22222222,22,8,500,-222.2222222
9/25/2016,8,9,0.1,-25,12,7,1,-250
9/24/2016,8,12,-42.85714286,33.33333333,8,9,-428.5714286,333.3333333
9/23/2016,14,9,-12.5,-10,8,12,-125,-100
9/22/2016,16,10,128.5714286,0.1,14,9,1285.714286,1
9/21/2016,7,10,-36.36363636,150,16,10,-363.6363636,1500
9/20/2016,11,4,0.1,-50,7,10,1,-500
9/19/2016,11,8,10,100,11,4,100,1000
9/18/2016,10,4,-37.5,-20,11,8,-375,-200
9/17/2016,16,5,45.45454545,0.1,10,4,454.5454545,1
9/16/2016,11,5,10,150,16,5,100,1500
9/15/2016,10,2,25,-80,11,5,250,-800
9/14/2016,8,10,-55.55555556,66.66666667,10,2,-555.5555556,666.6666667
9/13/2016,18,6,50,50,8,10,500,500
9/12/2016,12,4,-7.692307692,-50,18,6,-76.92307692,-500
9/11/2016,13,8,-18.75,-11.11111111,12,4,-187.5,-111.1111111
9/10/2016,16,9,-27.27272727,50,13,8,-272.7272727,500
9/9/2016,22,6,57.14285714,-25,16,9,571.4285714,-250
9/8/2016,14,8,-17.64705882,100,22,6,-176.4705882,1000
9/7/2016,17,4,-15,0.1,14,8,-150,1
9/6/2016,20,4,-4.761904762,100,17,4,-47.61904762,1000
9/5/2016,21,2,31.25,-66.66666667,20,4,312.5,-666.6666667
9/4/2016,16,6,33.33333333,-45.45454545,21,2,333.3333333,-454.5454545
9/3/2016,12,11,-14.28571429,175,16,6,-142.8571429,1750
9/2/2016,14,4,-6.666666667,-33.33333333,12,11,-66.66666667,-333.3333333
9/1/2016,15,6,50,-57.14285714,14,4,500,-571.4285714
8/31/2016,10,14,11.11111111,7.692307692,15,6,111.1111111,76.92307692
8/30/2016,9,13,0.1,-27.77777778,10,14,1,-277.7777778
8/29/2016,9,18,-43.75,125,9,13,-437.5,1250
8/28/2016,16,8,77.77777778,-27.27272727,9,18,777.7777778,-272.7272727
8/27/2016,9,11,-25,-15.38461538,16,8,-250,-153.8461538
8/26/2016,12,13,-36.84210526,30,9,11,-368.4210526,300
8/25/2016,19,10,90,11.11111111,12,13,900,111.1111111
8/24/2016,10,9,-47.36842105,-40,19,10,-473.6842105,-400
8/23/2016,19,15,35.71428571,200,10,9,357.1428571,2000
8/22/2016,14,5,0.1,-16.66666667,19,15,1,-166.6666667
8/21/2016,14,6,16.66666667,-40,14,5,166.6666667,-400
8/20/2016,12,10,33.33333333,-37.5,14,6,333.3333333,-375
8/19/2016,9,16,-30.76923077,23.07692308,12,10,-307.6923077,230.7692308
8/18/2016,13,13,18.18181818,116.6666667,9,16,181.8181818,1166.666667
8/17/2016,11,6,-15.38461538,-53.84615385,13,13,-153.8461538,-538.4615385
8/16/2016,13,13,8.333333333,8.333333333,11,6,83.33333333,83.33333333
8/15/2016,12,12,-14.28571429,0.1,13,13,-142.8571429,1
8/14/2016,14,12,-12.5,-7.692307692,12,12,-125,-76.92307692
8/13/2016,16,13,60,0.1,14,12,600,1
8/12/2016,10,13,-28.57142857,30,16,13,-285.7142857,300
8/11/2016,14,10,40,-9.090909091,10,13,400,-90.90909091
8/10/2016,10,11,0.1,-15.38461538,14,10,1,-153.8461538
8/9/2016,10,13,-33.33333333,-27.77777778,10,11,-333.3333333,-277.7777778
8/8/2016,15,18,50,20,10,13,500,200
8/7/2016,10,15,-37.5,15.38461538,15,18,-375,153.8461538
8/6/2016,16,13,-30.43478261,30,10,15,-304.3478261,300
8/5/2016,23,10,35.29411765,-52.38095238,16,13,352.9411765,-523.8095238
8/4/2016,17,21,88.88888889,-25,23,10,888.8888889,-250
8/3/2016,9,28,28.57142857,40,17,21,285.7142857,400
8/2/2016,7,20,-36.36363636,185.7142857,9,28,-363.6363636,1857.142857
8/1/2016,11,7,-8.333333333,250,7,20,-83.33333333,2500
7/31/2016,12,2,-29.41176471,-80,11,7,-294.1176471,-800
7/30/2016,17,10,-15,66.66666667,12,2,-150,666.6666667
7/29/2016,20,6,100,-64.70588235,17,10,1000,-647.0588235
7/28/2016,10,17,-23.07692308,13.33333333,20,6,-230.7692308,133.3333333
7/27/2016,13,15,-13.33333333,15.38461538,10,17,-133.3333333,153.8461538
7/26/2016,15,13,7.142857143,-38.0952381,13,15,71.42857143,-380.952381
7/25/2016,14,21,0.1,320,15,13,1,3200
7/24/2016,14,5,16.66666667,-44.44444444,14,21,166.6666667,-444.4444444
7/23/2016,12,9,-20,80,14,5,-200,800
7/22/2016,15,5,7.142857143,-37.5,12,9,71.42857143,-375
7/21/2016,14,8,-22.22222222,100,15,5,-222.2222222,1000
7/20/2016,18,4,5.882352941,-42.85714286,14,8,58.82352941,-428.5714286
7/19/2016,17,7,-32,75,18,4,-320,750
7/18/2016,25,4,150,-69.23076923,17,7,1500,-692.3076923
7/17/2016,10,13,-33.33333333,-7.142857143,25,4,-333.3333333,-71.42857143
7/16/2016,15,14,-16.66666667,100,10,13,-166.6666667,1000
7/15/2016,18,7,12.5,-61.11111111,15,14,125,-611.1111111
7/14/2016,16,18,-5.882352941,38.46153846,18,7,-58.82352941,384.6153846
7/13/2016,17,13,41.66666667,-27.77777778,16,18,416.6666667,-277.7777778
7/12/2016,12,18,-14.28571429,80,17,13,-142.8571429,800
7/11/2016,14,10,-48.14814815,-33.33333333,12,18,-481.4814815,-333.3333333
7/10/2016,27,15,58.82352941,66.66666667,14,10,588.2352941,666.6666667
7/9/2016,17,9,41.66666667,-47.05882353,27,15,416.6666667,-470.5882353
7/8/2016,12,17,-14.28571429,112.5,17,9,-142.8571429,1125
7/7/2016,14,8,-6.666666667,14.28571429,12,17,-66.66666667,142.8571429
7/6/2016,15,7,50,-50,14,8,500,-500
7/5/2016,10,14,-44.44444444,16.66666667,15,7,-444.4444444,166.6666667
7/4/2016,18,12,-18.18181818,140,10,14,-181.8181818,1400
7/3/2016,22,5,-8.333333333,-54.54545455,18,12,-83.33333333,-545.4545455
7/2/2016,24,11,0.1,-8.333333333,22,5,1,-83.33333333
7/1/2016,24,12,41.17647059,-7.692307692,24,11,411.7647059,-76.92307692
6/30/2016,17,13,-45.16129032,0.1,24,12,-451.6129032,1
6/29/2016,31,13,138.4615385,-13.33333333,17,13,1384.615385,-133.3333333
6/28/2016,13,15,-13.33333333,36.36363636,31,13,-133.3333333,363.6363636
6/27/2016,15,11,-11.76470588,-15.38461538,13,15,-117.6470588,-153.8461538
6/26/2016,17,13,-5.555555556,-27.77777778,15,11,-55.55555556,-277.7777778
6/25/2016,18,18,28.57142857,-10,17,13,285.7142857,-100
6/24/2016,14,20,0.1,-13.04347826,18,18,1,-130.4347826
6/23/2016,14,23,-12.5,-14.81481481,14,20,-125,-148.1481481
6/22/2016,16,27,-27.27272727,58.82352941,14,23,-272.7272727,588.2352941
6/21/2016,22,17,57.14285714,13.33333333,16,27,571.4285714,133.3333333
6/20/2016,14,15,-22.22222222,0.1,22,17,-222.2222222,1
6/19/2016,18,15,-14.28571429,25,14,15,-142.8571429,250
6/18/2016,21,12,-43.24324324,20,18,15,-432.4324324,200
6/17/2016,37,10,37.03703704,-16.66666667,21,12,370.3703704,-166.6666667
6/16/2016,27,12,12.5,50,37,10,125,500
6/15/2016,24,8,-14.28571429,-11.11111111,27,12,-142.8571429,-111.1111111
6/14/2016,28,9,-17.64705882,-10,24,8,-176.4705882,-100
6/13/2016,34,10,41.66666667,-23.07692308,28,9,416.6666667,-230.7692308
6/12/2016,24,13,20,8.333333333,34,10,200,83.33333333
6/11/2016,20,12,17.64705882,-36.84210526,24,13,176.4705882,-368.4210526
6/10/2016,17,19,-22.72727273,46.15384615,20,12,-227.2727273,461.5384615
6/9/2016,22,13,22.22222222,-31.57894737,17,19,222.2222222,-315.7894737
6/8/2016,18,19,20,111.1111111,22,13,200,1111.111111
6/7/2016,15,9,-11.76470588,12.5,18,19,-117.6470588,125
6/6/2016,17,8,-22.72727273,14.28571429,15,9,-227.2727273,142.8571429
6/5/2016,22,7,-37.14285714,16.66666667,17,8,-371.4285714,166.6666667
6/4/2016,35,6,191.6666667,-45.45454545,22,7,1916.666667,-454.5454545
6/3/2016,12,11,0.1,-26.66666667,35,6,1,-266.6666667
6/2/2016,12,15,-14.28571429,36.36363636,12,11,-142.8571429,363.6363636
6/1/2016,14,11,-39.13043478,-31.25,12,15,-391.3043478,-312.5
5/31/2016,23,16,0.1,-20,14,11,1,-200
5/30/2016,23,20,0.1,53.84615385,23,16,1,538.4615385
5/29/2016,23,13,21.05263158,0.1,23,20,210.5263158,1
5/28/2016,19,13,46.15384615,44.44444444,23,13,461.5384615,444.4444444
5/27/2016,13,9,-45.83333333,-64,19,13,-458.3333333,-640
5/26/2016,24,25,20,150,13,9,200,1500
5/25/2016,20,10,25,-41.17647059,24,25,250,-411.7647059
5/24/2016,16,17,-5.882352941,54.54545455,20,10,-58.82352941,545.4545455
5/23/2016,17,11,325,175,16,17,3250,1750
5/22/2016,4,4,-73.33333333,-66.66666667,17,11,-733.3333333,-666.6666667
5/21/2016,15,12,-31.81818182,33.33333333,4,4,-318.1818182,333.3333333
5/20/2016,22,9,69.23076923,-30.76923077,15,12,692.3076923,-307.6923077
5/19/2016,13,13,-27.77777778,0.1,22,9,-277.7777778,1
5/18/2016,18,13,28.57142857,0.1,13,13,285.7142857,1
5/17/2016,14,13,-30,30,18,13,-300,300
5/16/2016,20,10,81.81818182,100,14,13,818.1818182,1000
5/15/2016,11,5,37.5,-54.54545455,20,10,375,-545.4545455
5/14/2016,8,11,-27.27272727,-45,11,5,-272.7272727,-450
5/13/2016,11,20,-21.42857143,66.66666667,8,11,-214.2857143,666.6666667
5/12/2016,14,12,-46.15384615,-20,11,20,-461.5384615,-200
5/11/2016,26,15,18.18181818,50,14,12,181.8181818,500
5/10/2016,22,10,46.66666667,-47.36842105,26,15,466.6666667,-473.6842105
5/9/2016,15,19,0.1,26.66666667,22,10,1,266.6666667
5/8/2016,15,15,-16.66666667,7.142857143,15,19,-166.6666667,71.42857143
5/7/2016,18,14,50,100,15,15,500,1000
5/6/2016,12,7,-20,-53.33333333,18,14,-200,-533.3333333
5/5/2016,15,15,0.1,-11.76470588,12,7,1,-117.6470588
5/4/2016,15,17,-16.66666667,0.1,15,15,-166.6666667,1
