Date,trfee,trfeevar,Value
4/19/2016,33.55790316,-8.639027529,44.35972629
4/18/2016,36.73111423,-19.69750562,33.55790316
4/17/2016,45.74093808,-1.083080235,36.73111423
4/16/2016,46.24177359,1.836475381,45.74093808
4/15/2016,45.40786925,-9.409860227,46.24177359
4/14/2016,50.12451616,6.755534905,45.40786925
4/13/2016,46.95261581,41.41312524,50.12451616
4/12/2016,33.20244548,-12.99894746,46.95261581
4/11/2016,38.16326873,-12.48664274,33.20244548
4/10/2016,43.60850723,-26.07163055,38.16326873
4/9/2016,58.98751393,31.14278771,43.60850723
4/8/2016,44.9796096,-8.679736747,58.98751393
4/7/2016,49.25479625,12.67092652,44.9796096
4/6/2016,43.71562192,-2.318602057,49.25479625
4/5/2016,44.75327221,-20.33841475,43.71562192
4/4/2016,56.1792388,21.99433005,44.75327221
4/3/2016,46.0506966,3.459368193,56.1792388
4/2/2016,44.51090066,-16.40436355,46.0506966
4/1/2016,53.24548332,2.942003237,44.51090066
3/31/2016,51.72376838,21.63158093,53.24548332
3/30/2016,42.52494951,27.41485274,51.72376838
3/29/2016,33.37519025,-3.806325042,42.52494951
3/28/2016,34.69582617,2.885756505,33.37519025
3/27/2016,33.72267197,-13.39263685,34.69582617
3/26/2016,38.93741911,0.59859748,33.72267197
3/25/2016,38.7057276,-11.52076267,38.93741911
3/24/2016,43.74554841,13.17279694,38.7057276
3/23/2016,38.65376627,17.65554048,43.74554841
3/22/2016,32.8533328,-13.691639,38.65376627
3/21/2016,38.06506394,-10.61589499,32.8533328
3/20/2016,42.58594292,-7.951099133,38.06506394
3/19/2016,46.26447738,-3.842985504,42.58594292
3/18/2016,48.1134711,12.6610972,46.26447738
3/17/2016,42.7063754,0,48.1134711
3/16/2016,42.7063754,-2.585099324,42.7063754
3/15/2016,43.83967453,49.57225515,42.7063754
3/14/2016,29.31003112,-28.89874216,43.83967453
3/13/2016,41.22294318,-5.093869661,29.31003112
3/12/2016,43.43549045,-17.43132137,41.22294318
3/11/2016,52.6052871,19.71947581,43.43549045
3/10/2016,43.94045893,-0.43820716,52.6052871
3/9/2016,44.13385665,7.275160745,43.94045893
3/8/2016,41.1407975,-34.7314872,44.13385665
3/7/2016,63.03314682,19.82056285,41.1407975
3/6/2016,52.60628503,-27.66355758,63.03314682
3/5/2016,72.72445709,-5.975158141,52.60628503
3/4/2016,77.34600309,38.121372,72.72445709
3/3/2016,55.99857717,4.76321186,77.34600309
3/2/2016,53.45252038,25.41719483,55.99857717
3/1/2016,42.61977032,11.54227483,53.45252038
2/29/2016,38.20952225,-11.44668659,42.61977032
2/28/2016,43.1486082,-9.508960996,38.20952225
2/27/2016,47.68274149,6.160381523,43.1486082
2/26/2016,44.91575935,-6.847286613,47.68274149
2/25/2016,48.21733873,10.76178062,44.91575935
2/24/2016,43.53246983,7.073476962,48.21733873
2/23/2016,40.65663231,-5.651775995,43.53246983
2/22/2016,43.09210135,-6.965065434,40.65663231
2/21/2016,46.31819386,8.52102091,43.09210135
2/20/2016,42.68131047,-4.635424065,46.31819386
2/19/2016,44.75593799,7.065827983,42.68131047
2/18/2016,41.80226206,4.019723165,44.75593799
2/17/2016,40.18686148,16.04259477,41.80226206
2/16/2016,34.63112968,-5.894007286,40.18686148
2/15/2016,36.80013215,-7.726783328,34.63112968
2/14/2016,39.88170509,-10.06434038,36.80013215
2/13/2016,44.34470738,-0.31759227,39.88170509
2/12/2016,44.48599145,4.75604313,44.34470738
2/11/2016,42.466277,3.821899112,44.48599145
2/10/2016,40.9030054,5.84838873,42.466277
2/9/2016,38.64301185,-8.489030276,40.9030054
2/8/2016,42.22773725,2.873795758,38.64301185
2/7/2016,41.04809873,-0.508102623,42.22773725
2/6/2016,41.25773034,-15.47960302,41.04809873
2/5/2016,48.81393346,-15.42023942,41.25773034
2/4/2016,57.71349212,13.10083595,48.81393346
2/3/2016,51.0283515,61.90896293,57.71349212
2/2/2016,31.51669344,-28.1329831,51.0283515
2/1/2016,43.85418346,-3.360204222,31.51669344
1/31/2016,45.3790109,-9.394202065,43.85418346
1/30/2016,50.08400338,5.130359784,45.3790109
1/29/2016,47.63990486,0.415503701,50.08400338
1/28/2016,47.44277836,6.433956658,47.63990486
1/27/2016,44.57485172,20.12365575,47.44277836
1/26/2016,37.10747183,-11.57566329,44.57485172
1/25/2016,41.96522497,-16.80070505,37.10747183
1/24/2016,50.43939975,12.15834484,41.96522497
1/23/2016,44.97159781,-2.999718013,50.43939975
1/22/2016,46.36233719,15.54884816,44.97159781
1/21/2016,40.1235823,3.945027254,46.36233719
1/20/2016,38.60077135,13.11044099,40.1235823
1/19/2016,34.12662086,-2.684150126,38.60077135
1/18/2016,35.06789583,-1.396669156,34.12662086
1/17/2016,35.56461585,9.638873334,35.06789583
1/16/2016,32.4379618,-5.007665195,35.56461585
1/15/2016,34.14797822,-1.54879664,32.4379618
1/14/2016,34.68518114,2.199733875,34.14797822
1/13/2016,33.93862178,17.6773418,34.68518114
1/12/2016,28.84040484,-2.76267809,33.93862178
1/11/2016,29.65980991,-17.14047058,28.84040484
1/10/2016,35.79529128,4.976665118,29.65980991
1/9/2016,34.09833151,12.94644809,35.79529128
1/8/2016,30.18982189,-9.221173337,34.09833151
1/7/2016,33.25645748,14.50728937,30.18982189
1/6/2016,29.04309207,21.77845622,33.25645748
1/5/2016,23.84912157,-20.06579983,29.04309207
1/4/2016,29.83594196,51.17761496,23.84912157
1/3/2016,19.7356877,-27.2913795,29.83594196
1/2/2016,27.14353204,-14.35782242,19.7356877
1/1/2016,31.69411709,-1.18470117,27.14353204
12/31/2015,32.07409932,6.415241798,31.69411709
12/30/2015,30.14051256,11.67073717,32.07409932
12/29/2015,26.99051992,-6.400391051,30.14051256
12/28/2015,28.83614603,-5.338199142,26.99051992
12/27/2015,30.46228338,-24.3624603,28.83614603
12/26/2015,40.27402729,0.837168237,30.46228338
12/25/2015,39.9396651,4.368986565,40.27402729
12/24/2015,38.26775215,-5.615885372,39.9396651
12/23/2015,40.54469579,24.45202339,38.26775215
12/22/2015,32.57857501,-9.345073485,40.54469579
12/21/2015,35.93690521,-5.24199692,32.57857501
12/20/2015,37.92492881,1.8714282,35.93690521
12/19/2015,37.22822923,-4.895942399,37.92492881
12/18/2015,39.1447328,-0.645162282,37.22822923
12/17/2015,39.39891977,-0.222165643,39.1447328
12/16/2015,39.48664553,19.62712731,39.39891977
12/15/2015,33.00810311,-21.36875733,39.48664553
12/14/2015,41.97835617,5.925565019,33.00810311
12/13/2015,39.63005169,12.25319011,41.97835617
12/12/2015,35.30416521,-5.446997783,39.63005169
12/11/2015,37.33796324,16.2679798,35.30416521
12/10/2015,32.11371119,-0.375867512,37.33796324
12/9/2015,32.2348716,7.17346625,32.11371119
12/8/2015,30.07728753,0,32.2348716
12/7/2015,30.07728753,-8.057901866,30.07728753
12/6/2015,32.71329254,4.912879119,30.07728753
12/5/2015,31.18138861,-0.773085645,32.71329254
12/4/2015,31.42432556,-3.799305403,31.18138861
12/3/2015,32.66538323,1.317829439,31.42432556
12/2/2015,32.24050832,49.05009057,32.66538323
12/1/2015,21.63065329,-22.7613764,32.24050832
11/30/2015,28.0049699,10.17446988,21.63065329
11/29/2015,25.41874713,-12.90609634,28.0049699
11/28/2015,29.18544934,14.0932354,25.41874713
11/27/2015,25.58035035,2.546736491,29.18544934
11/26/2015,24.94506527,-2.220381643,25.58035035
11/25/2015,25.51151834,14.46738518,24.94506527
11/24/2015,22.28715044,-11.58729404,25.51151834
11/23/2015,25.20808542,-1.868174292,22.28715044
11/22/2015,25.68798169,0.688585811,25.20808542
11/21/2015,25.51230756,-10.97068781,25.68798169
11/20/2015,28.65607622,7.691994291,25.51230756
11/19/2015,26.60929107,2.860442945,28.65607622
11/18/2015,25.8693141,14.51691149,26.60929107
11/17/2015,22.58995092,-9.760163505,25.8693141
11/16/2015,25.03323565,-4.590872235,22.58995092
11/15/2015,26.23777854,2.703850308,25.03323565
11/14/2015,25.54702522,-15.64289473,26.23777854
11/13/2015,30.2843787,10.65655014,25.54702522
11/12/2015,27.36790426,-3.040174039,30.2843787
11/11/2015,28.22602453,16.72732024,27.36790426
11/10/2015,24.18116382,-11.24964261,28.22602453
11/9/2015,27.24627205,-16.21234562,24.18116382
11/8/2015,32.5182418,-8.785504909,27.24627205
11/7/2015,35.65030072,-23.36384728,32.5182418
11/6/2015,46.51890714,41.35813854,35.65030072
11/5/2015,32.90854536,6.419499688,46.51890714
11/4/2015,30.92341672,11.96531804,32.90854536
11/3/2015,27.61874593,-2.618252718,30.92341672
11/2/2015,28.36131688,-14.60551126,27.61874593
11/1/2015,33.21211626,-0.827069514,28.36131688
10/31/2015,33.48909435,15.60141832,33.21211626
10/30/2015,28.96944937,-3.561745037,33.48909435
10/29/2015,30.03937533,18.793528,28.96944937
10/28/2015,25.28704706,4.505554026,30.03937533
10/27/2015,24.19684513,-15.45035194,25.28704706
10/26/2015,28.61850485,1.632553923,24.19684513
10/25/2015,28.1587973,-3.793150197,28.61850485
10/24/2015,29.269015,-5.369338309,28.1587973
10/23/2015,30.92973723,3.632913922,29.269015
10/22/2015,29.84547675,10.94871604,30.92973723
10/21/2015,26.90024528,16.39137737,29.84547675
10/20/2015,23.11188843,0,26.90024528
10/19/2015,23.11188843,-18.61418289,23.11188843
10/18/2015,28.3979313,4.18365999,23.11188843
10/17/2015,27.25756736,-7.062162355,28.3979313
10/16/2015,29.32881596,12.74352135,27.25756736
10/15/2015,26.01374838,2.733861214,29.32881596
10/14/2015,25.32149388,6.617933513,26.01374838
10/13/2015,23.74975114,19.94111037,25.32149388
10/12/2015,19.80117665,-22.33414706,23.74975114
10/11/2015,25.49534435,8.396225254,19.80117665
10/10/2015,23.5205094,-10.93458858,25.49534435
10/9/2015,26.40812974,-1.657195108,23.5205094
10/8/2015,26.85313864,12.86010132,26.40812974
10/7/2015,23.79329659,6.47933613,26.85313864
10/6/2015,22.34545918,18.76376615,23.79329659
10/5/2015,18.81504764,-24.32665593,22.34545918
10/4/2015,24.86350758,0.937354076,18.81504764
10/3/2015,24.63261278,-16.61696185,24.86350758
10/2/2015,29.54151507,4.92640976,24.63261278
10/1/2015,28.15450861,8.521295083,29.54151507
9/30/2015,25.94376393,-0.192236104,28.15450861
9/29/2015,25.99373327,23.85672649,25.94376393
9/28/2015,20.98693709,-22.6303352,25.99373327
9/27/2015,27.12553705,11.78657878,20.98693709
9/26/2015,24.26546849,-13.02930895,27.12553705
9/25/2015,27.90074242,4.390601985,24.26546849
9/24/2015,26.72725503,-0.24431348,27.90074242
9/23/2015,26.79271324,30.67893471,26.72725503
9/22/2015,20.50270252,-9.789830941,26.79271324
9/21/2015,22.72770657,-14.47509548,20.50270252
9/20/2015,26.57437234,1.326898593,22.72770657
9/19/2015,26.22637494,-3.362956412,26.57437234
9/18/2015,27.13904934,-8.75106872,26.22637494
9/17/2015,29.74177227,-1.556654388,27.13904934
9/16/2015,30.21206978,18.86690181,29.74177227
9/15/2015,25.41672183,-32.75090082,30.21206978
9/14/2015,37.79488817,30.3508933,25.41672183
9/13/2015,28.99472893,0.967973076,37.79488817
9/12/2015,28.71675844,8.747964781,28.99472893
9/11/2015,26.40670885,-6.925894983,28.71675844
9/10/2015,28.37170322,9.17277004,26.40670885
9/9/2015,25.98789351,18.5291147,28.37170322
9/8/2015,21.92532491,-31.62970629,25.98789351
9/7/2015,32.06849601,46.1529177,21.92532491
9/6/2015,21.94174192,-39.79652941,32.06849601
9/5/2015,36.44597513,-17.4180752,21.94174192
9/4/2015,44.13311414,53.02098049,36.44597513
9/3/2015,28.84121772,15.17131167,44.13311414
9/2/2015,25.0420155,42.16760921,28.84121772
9/1/2015,17.61443105,-23.42239045,25.0420155
8/31/2015,23.00206438,-4.505308412,17.61443105
8/30/2015,24.08727019,2.170275702,23.00206438
8/29/2015,23.57561436,-8.193168711,24.08727019
8/28/2015,25.67958618,0.044639173,23.57561436
8/27/2015,25.66812814,3.494860783,25.67958618
8/26/2015,24.8013553,21.34885197,25.66812814
8/25/2015,20.4380634,-11.01946933,24.8013553
8/24/2015,22.96914083,-2.827964639,20.4380634
8/23/2015,23.63760391,-5.956738229,22.96914083
8/22/2015,25.1348193,1.447961729,23.63760391
8/21/2015,24.77607127,-3.894485151,25.1348193
8/20/2015,25.78007236,14.4123593,24.77607127
8/19/2015,22.53259396,23.16054379,25.78007236
8/18/2015,18.29530243,0,22.53259396
8/17/2015,18.29530243,-19.03803755,18.29530243
8/16/2015,22.59740485,-4.334369738,18.29530243
8/15/2015,23.62123658,-6.605658224,22.59740485
8/14/2015,25.29193539,0.391552028,23.62123658
8/13/2015,25.19329055,-5.501457061,25.29193539
8/12/2015,26.65997778,-0.052714851,25.19329055
8/11/2015,26.67403896,44.56200386,26.65997778
8/10/2015,18.45162508,-19.92229079,26.67403896
8/9/2015,23.04214901,-22.2761842,18.45162508
8/8/2015,29.64618859,-17.41552816,23.04214901
8/7/2015,35.89801803,4.231828461,29.64618859
8/6/2015,34.44055291,1.08880769,35.89801803
8/5/2015,34.06960048,39.38948022,34.44055291
8/4/2015,24.44201702,5.301869981,34.06960048
8/3/2015,23.21137984,-34.67696947,24.44201702
8/2/2015,35.53322565,-1.962448872,23.21137984
8/1/2015,36.24450554,5.912456884,35.53322565
7/31/2015,34.2211923,-9.219937763,36.24450554
7/30/2015,37.6968152,39.20560971,34.2211923
7/29/2015,27.07995409,-12.77543207,37.6968152
7/28/2015,31.04624618,60.72955337,27.07995409
7/27/2015,19.31582931,-9.280284856,31.04624618
7/26/2015,21.29176583,-10.6114945,19.31582931
7/25/2015,23.81935542,-9.407216459,21.29176583
7/24/2015,26.29277354,-11.28062864,23.81935542
7/23/2015,29.63588801,5.541592963,26.29277354
7/22/2015,28.07981875,-18.20670492,29.63588801
7/21/2015,34.33022074,81.04729042,28.07981875
7/20/2015,18.96201852,-57.66747038,34.33022074
7/19/2015,44.79302014,80.24957844,18.96201852
7/18/2015,24.85055473,-8.604132248,44.79302014
7/17/2015,27.19002001,-2.956901118,24.85055473
7/16/2015,28.01849933,0.010808671,27.19002001
7/15/2015,28.01547123,-17.73825857,28.01849933
7/14/2015,34.05650153,-25.26727691,28.01547123
7/13/2015,45.57106997,23.36881982,34.05650153
7/12/2015,36.93888783,-5.267361187,45.57106997
7/11/2015,38.9927783,-8.145990299,36.93888783
7/10/2015,42.4508178,-15.18613164,38.9927783
7/9/2015,50.05174109,12.12462733,42.4508178
7/8/2015,44.63938234,52.32395119,50.05174109
7/7/2015,29.305557,61.56943051,44.63938234
7/6/2015,18.13805799,-8.127377941,29.305557
7/5/2015,19.74261492,-21.58958878,18.13805799
7/4/2015,25.17856317,14.71789018,19.74261492
7/3/2015,21.94824463,-6.406129346,25.17856317
7/2/2015,23.45051495,-14.50470655,21.94824463
7/1/2015,27.42901276,55.53956159,23.45051495
6/30/2015,17.63474995,14.91461669,27.42901276
6/29/2015,15.34595899,-9.820782918,17.63474995
6/28/2015,17.01717922,-5.840866419,15.34595899
6/27/2015,18.07278654,8.506490606,17.01717922
6/26/2015,16.65594974,-0.535100024,18.07278654
6/25/2015,16.74555521,-26.96705015,16.65594974
6/24/2015,22.92876742,-1.293363521,16.74555521
6/23/2015,23.22920549,76.43759864,22.92876742
6/22/2015,13.16567765,-41.62369547,23.22920549
6/21/2015,22.55311938,-22.29450933,13.16567765
6/20/2015,29.0238427,46.99958776,22.55311938
6/19/2015,19.74416605,-20.83735907,29.0238427
6/18/2015,24.94126752,26.2723225,19.74416605
6/17/2015,19.75196704,6.659218739,24.94126752
6/16/2015,18.51876216,15.77624209,19.75196704
6/15/2015,15.99530424,-8.79549056,18.51876216
6/14/2015,17.53784362,-3.272203941,15.99530424
6/13/2015,18.13113121,-0.583040634,17.53784362
6/12/2015,18.23746303,-9.787866868,18.13113121
6/11/2015,20.21619753,21.16417125,18.23746303
6/10/2015,16.68496332,9.160905453,20.21619753
6/9/2015,15.28474251,12.01671881,16.68496332
6/8/2015,13.64505466,-10.55658503,15.28474251
6/7/2015,15.2555162,-5.66858305,13.64505466
6/6/2015,16.17225384,-7.448940649,15.2555162
6/5/2015,17.47387221,-2.173073996,16.17225384
6/4/2015,17.86202728,-6.474953593,17.47387221
6/3/2015,19.09865642,-57.79049063,17.86202728
6/2/2015,45.24728362,231.7537263,19.09865642
6/1/2015,13.638817,-24.78929093,45.24728362
5/31/2015,18.13414229,3.467974872,13.638817
5/30/2015,17.52633345,8.673544684,18.13414229
5/29/2015,16.12750693,0.17921683,17.52633345
5/28/2015,16.09865543,-9.281512549,16.12750693
5/27/2015,17.74572734,14.56779258,16.09865543
5/26/2015,15.48928101,21.51158607,17.74572734
5/25/2015,12.74716388,-5.381853303,15.48928101
5/24/2015,13.47221894,-12.06791903,12.74716388
5/23/2015,15.32116469,5.932890684,13.47221894
5/22/2015,14.46308563,-7.756483909,15.32116469
5/21/2015,15.67924364,1.403745175,14.46308563
5/20/2015,15.46219384,4.109921823,15.67924364
5/19/2015,14.85179661,20.41551935,15.46219384
5/18/2015,12.33378944,-10.599973,14.85179661
5/17/2015,13.79618089,-8.522788789,12.33378944
5/16/2015,15.0815495,6.219391428,13.79618089
5/15/2015,14.19848984,-7.845314222,15.0815495
5/14/2015,15.40723591,-8.030773732,14.19848984
5/13/2015,16.75259925,3.536704877,15.40723591
5/12/2015,16.18034809,6.326335327,16.75259925
5/11/2015,15.2176298,2.91977694,16.18034809
5/10/2015,14.78591409,-6.830385182,15.2176298
5/9/2015,15.86988861,-2.985323032,14.78591409
5/8/2015,16.35823476,2.131072602,15.86988861
5/7/2015,16.01690293,-0.127465052,16.35823476
5/6/2015,16.03734494,15.01055641,16.01690293
5/5/2015,13.94423733,12.65125688,16.03734494
5/4/2015,12.37823502,-12.05364167,13.94423733
5/3/2015,14.07475563,-8.018840526,12.37823502
5/2/2015,15.30178105,-4.894804071,14.07475563
5/1/2015,16.08932183,-6.904629555,15.30178105
4/30/2015,17.28262292,9.381719042,16.08932183
4/29/2015,15.80028461,3.975196348,17.28262292
4/28/2015,15.1962056,14.2809157,15.80028461
4/27/2015,13.29723822,-86.69796906,15.1962056
4/26/2015,99.96396999,515.9477476,13.29723822
4/25/2015,16.22929386,9.844250563,99.96396999
4/24/2015,14.77482324,-8.369531662,16.22929386
4/23/2015,16.12435635,-4.080300639,14.77482324
4/22/2015,16.81026573,5.289559371,16.12435635
4/21/2015,15.96574801,32.33247609,16.81026573
4/20/2015,12.06487514,-13.2859015,15.96574801
4/19/2015,13.91339511,-2.540363503,12.06487514
4/18/2015,14.2760589,-4.954062439,13.91339511
4/17/2015,15.02016737,-0.395955881,14.2760589
4/16/2015,15.07987703,-11.01674729,15.02016737
4/15/2015,16.94687098,6.494533115,15.07987703
4/14/2015,15.91337178,10.8353876,16.94687098
4/13/2015,14.35766331,-16.06280639,15.91337178
4/12/2015,17.10524583,-42.61379148,14.35766331
4/11/2015,29.80724162,75.50935447,17.10524583
4/10/2015,16.98327802,9.728579331,29.80724162
4/9/2015,15.47753386,-4.371346796,16.98327802
4/8/2015,16.185038,5.697407118,15.47753386
4/7/2015,15.31261593,7.026027303,16.185038
4/6/2015,14.3073758,-5.000799026,15.31261593
4/5/2015,15.06052225,3.009621661,14.3073758
4/4/2015,14.6205005,-8.707791537,15.06052225
4/3/2015,16.0150584,-11.59539677,14.6205005
4/2/2015,18.11563857,22.93318802,16.0150584
4/1/2015,14.73616593,-0.478126575,18.11563857
3/31/2015,14.80696195,21.43033179,14.73616593
3/30/2015,12.19379189,-5.449389866,14.80696195
3/29/2015,12.89657663,-16.13451016,12.19379189
3/28/2015,15.37769189,9.262033426,12.89657663
3/27/2015,14.07414031,-8.118807102,15.37769189
3/26/2015,15.31775967,6.900914075,14.07414031
3/25/2015,14.32893236,-17.53580016,15.31775967
3/24/2015,17.375943,44.32261597,14.32893236
3/23/2015,12.03965358,-17.94299438,17.375943
3/22/2015,14.67230432,-8.89587668,12.03965358
3/21/2015,16.10498382,0.441725002,14.67230432
3/20/2015,16.03415694,5.473808146,16.10498382
3/19/2015,15.20202714,3.035132791,16.03415694
3/18/2015,14.75421706,5.057873836,15.20202714
3/17/2015,14.04389459,18.46648001,14.75421706
3/16/2015,11.85474118,-4.257605177,14.04389459
3/15/2015,12.3819142,-10.78456421,11.85474118
3/14/2015,13.87866807,-3.339898117,12.3819142
3/13/2015,14.35821792,-7.161542449,13.87866807
3/12/2015,15.46580835,-8.012071504,14.35821792
3/11/2015,16.8128673,19.97632675,15.46580835
3/10/2015,14.01348729,6.626927658,16.8128673
3/9/2015,13.14254063,-3.17472001,14.01348729
3/8/2015,13.57345998,-21.13903009,13.14254063
3/7/2015,17.21188567,21.16421494,13.57345998
3/6/2015,14.20542004,-5.88546664,17.21188567
3/5/2015,15.09375814,-1.531807914,14.20542004
3/4/2015,15.32856227,-4.698316068,15.09375814
3/3/2015,16.08425123,26.95226033,15.32856227
3/2/2015,12.66952726,-7.65301382,16.08425123
3/1/2015,13.71948104,-3.2185616,12.66952726
2/28/2015,14.17573583,-1.736446258,13.71948104
2/27/2015,14.42623973,-4.708402202,14.17573583
2/26/2015,15.13904695,3.973690069,14.42623973
2/25/2015,14.56045942,5.224479526,15.13904695
2/24/2015,13.83752097,11.17371746,14.56045942
2/23/2015,12.44675566,-13.61660597,13.83752097
2/22/2015,14.40873654,3.476984176,12.44675566
2/21/2015,13.92458106,1.522520687,14.40873654
2/20/2015,13.71575584,-10.37900241,13.92458106
2/19/2015,15.30417671,1.110604983,13.71575584
2/18/2015,15.13607471,-2.626282295,15.30417671
2/17/2015,15.54431223,15.70038695,15.13607471
2/16/2015,13.43496996,-19.44593607,15.54431223
2/15/2015,16.67820257,4.632803259,13.43496996
2/14/2015,15.93974552,18.15808077,16.67820257
2/13/2015,13.49018655,-7.996434365,15.93974552
2/12/2015,14.66267797,3.370319653,13.49018655
2/11/2015,14.18461123,2.906199624,14.66267797
2/10/2015,13.78402009,20.3517199,14.18461123
2/9/2015,11.45311434,-5.356927386,13.78402009
2/8/2015,12.10137628,5.68679927,11.45311434
2/7/2015,11.45022497,-8.540988098,12.10137628
2/6/2015,12.51951528,1.403546485,11.45022497
2/5/2015,12.3462302,-8.178998303,12.51951528
2/4/2015,13.44597638,10.90049092,12.3462302
2/3/2015,12.12436146,10.16669464,13.44597638
2/2/2015,11.00546903,-9.463360801,12.12436146
2/1/2015,12.15581794,1.553135699,11.00546903
1/31/2015,11.96990901,1.432550512,12.15581794
1/30/2015,11.80085579,-3.964581988,11.96990901
1/29/2015,12.2880246,-11.22511658,11.80085579
1/28/2015,13.84178061,-15.24366891,12.2880246
1/27/2015,16.3312645,32.91364278,13.84178061
1/26/2015,12.2871243,0.874831596,16.3312645
1/25/2015,12.18056487,-7.503555194,12.2871243
1/24/2015,13.16868437,-2.106293603,12.18056487
1/23/2015,13.45202348,-3.69509547,13.16868437
1/22/2015,13.96816034,-3.102241849,13.45202348
1/21/2015,14.41535966,-8.78969922,13.96816034
1/20/2015,15.80453034,23.95460956,14.41535966
1/19/2015,12.75025624,0.824647514,15.80453034
1/18/2015,12.64597155,-20.3936133,12.75025624
1/17/2015,15.88562435,-4.008590488,12.64597155
1/16/2015,16.54900624,4.242323267,15.88562435
1/15/2015,15.87551555,9.872030814,16.54900624
1/14/2015,14.44909631,-55.73185889,15.87551555
1/13/2015,32.63994364,128.2773192,14.44909631
1/12/2015,14.29837347,-7.397667539,32.63994364
1/11/2015,15.44061914,-4.36170364,14.29837347
1/10/2015,16.14480781,11.69872766,15.44061914
1/9/2015,14.45388694,7.822870813,16.14480781
1/8/2015,13.40521434,4.266632601,14.45388694
1/7/2015,12.85666757,-24.22582516,13.40521434
1/6/2015,16.96708357,-16.36931161,12.85666757
1/5/2015,20.28810703,70.40111945,16.96708357
1/4/2015,11.90608788,10.98458763,20.28810703
1/3/2015,10.72769484,34.04464751,11.90608788
1/2/2015,8.00307587,-35.71293493,10.72769484
1/1/2015,12.44896755,-10.76553575,8.00307587
12/31/2014,13.95085145,-0.816045933,12.44896755
12/30/2014,14.06563348,16.79833701,13.95085145
12/29/2014,12.04266588,-37.98294988,14.06563348
12/28/2014,19.41831457,18.18988156,12.04266588
12/27/2014,16.42976058,70.29047924,19.41831457
12/26/2014,9.64807936,-22.1758735,16.42976058
12/25/2014,12.39728577,-12.14615886,9.64807936
12/24/2014,14.11126208,7.500837971,12.39728577
12/23/2014,13.1266531,15.77421506,14.11126208
12/22/2014,11.33814908,-12.10304517,13.1266531
12/21/2014,12.89936506,-9.818330627,11.33814908
12/20/2014,14.30375502,-8.915582524,12.89936506
12/19/2014,15.70384421,13.46041746,14.30375502
12/18/2014,13.840813,-5.106537937,15.70384421
12/17/2014,14.58563393,-1.443900062,13.840813
12/16/2014,14.79932134,38.26276425,14.58563393
12/15/2014,10.70376498,-2.323502414,14.79932134
12/14/2014,10.95838328,-4.603323904,10.70376498
12/13/2014,11.48717516,-5.786096041,10.95838328
12/12/2014,12.19265382,-3.711526465,11.48717516
12/11/2014,12.66263071,-15.23969561,12.19265382
12/10/2014,14.93934077,18.35758786,12.66263071
12/9/2014,12.62220787,15.84272613,14.93934077
12/8/2014,10.89598656,-6.675883554,12.62220787
12/7/2014,11.67542429,-14.88344109,10.89598656
12/6/2014,13.71698344,-2.378781039,11.67542429
12/5/2014,14.05123147,3.431750881,13.71698344
12/4/2014,13.58502718,-4.42458569,14.05123147
12/3/2014,14.21393491,1.513153975,13.58502718
12/2/2014,14.00206215,19.7118733,14.21393491
12/1/2014,11.696469,1.329550053,14.00206215
11/30/2014,11.54299905,-0.976142065,11.696469
11/29/2014,11.65678584,-1.097949507,11.54299905
11/28/2014,11.78619228,-9.538065355,11.65678584
11/27/2014,13.02889699,6.709286622,11.78619228
11/26/2014,12.20971239,-2.316879467,13.02889699
11/25/2014,12.49930625,9.024444347,12.20971239
11/24/2014,11.46468237,-1.017560589,12.49930625
11/23/2014,11.58254175,-11.58169179,11.46468237
11/22/2014,13.09970976,1.532195546,11.58254175
11/21/2014,12.9020255,-3.873366179,13.09970976
11/20/2014,13.42190503,2.248806082,12.9020255
11/19/2014,13.12671076,-10.03381917,13.42190503
11/18/2014,14.59071691,29.71680825,13.12671076
11/17/2014,11.2481313,-2.114691674,14.59071691
11/16/2014,11.49113334,-15.91668264,11.2481313
11/15/2014,13.66636534,-13.38450412,11.49113334
11/14/2014,15.77819904,16.18736243,13.66636534
11/13/2014,13.57996146,1.528783187,15.77819904
11/12/2014,13.37547938,3.92785682,13.57996146
11/11/2014,12.86996556,-14.68364945,13.37547938
11/10/2014,15.08499306,32.05922736,12.86996556
11/9/2014,11.42289968,-19.50278695,15.08499306
11/8/2014,14.19042877,4.221318006,11.42289968
11/7/2014,13.61566812,1.270632451,14.19042877
11/6/2014,13.4448337,-20.6574953,13.61566812
11/5/2014,16.9453104,32.03655588,13.4448337
11/4/2014,12.83380219,3.447100586,16.9453104
11/3/2014,12.40614973,-5.799149982,12.83380219
11/2/2014,13.16989149,-0.315385569,12.40614973
11/1/2014,13.21155884,-8.06259894,13.16989149
10/31/2014,14.37016784,5.993179736,13.21155884
10/30/2014,13.55763444,-1.191194064,14.37016784
10/29/2014,13.72107912,7.137902226,13.55763444
10/28/2014,12.80693278,19.01646423,13.72107912
10/27/2014,10.7606396,-6.944673903,12.80693278
10/26/2014,11.56370092,-11.3075543,10.7606396
10/25/2014,13.03797728,3.597502321,11.56370092
10/24/2014,12.58522357,0.713853434,13.03797728
10/23/2014,12.4960203,-3.818767864,12.58522357
10/22/2014,12.99216076,6.109718564,12.4960203
10/21/2014,12.24408182,18.77016335,12.99216076
10/20/2014,10.3090553,-7.60742317,12.24408182
10/19/2014,11.15788265,-4.109003606,10.3090553
