Date,ntrbl,ntrblvar,Value
7/1/2016,2364.592814,-5.01623817,1546.4
6/30/2016,2364.592814,-5.01623817,1535.01
6/29/2016,2364.592814,-5.01623817,1429.91
6/28/2016,2364.592814,-5.01623817,1476.38
6/27/2016,2364.592814,-5.01623817,1250.03
6/26/2016,2364.592814,-5.01623817,1271.07
6/25/2016,2364.592814,-5.01623817,1837.59
6/24/2016,2364.592814,-5.01623817,1723.57
6/23/2016,2364.592814,-5.01623817,1826.67
6/22/2016,2364.592814,-5.01623817,1665.53
6/21/2016,2364.592814,-5.01623817,1520.32
6/20/2016,2364.592814,-5.01623817,1233.32
6/19/2016,2364.592814,-5.01623817,1486.1
6/18/2016,2364.592814,-5.01623817,1703.03
6/17/2016,2364.592814,-5.01623817,1797.78
6/16/2016,2364.592814,-5.01623817,1704.61
6/15/2016,2364.592814,-5.01623817,1861.89
6/14/2016,2364.592814,-5.01623817,1561.204969
6/13/2016,2364.592814,-5.01623817,1443.226027
6/12/2016,2364.592814,-5.01623817,1366.403846
6/11/2016,2364.592814,-5.01623817,1585.881944
6/10/2016,2364.592814,-5.01623817,1432.442424
6/9/2016,2364.592814,-5.01623817,1596.756944
6/8/2016,2364.592814,-5.01623817,1775.542857
6/7/2016,2364.592814,-5.01623817,1301.005882
6/6/2016,2364.592814,-5.01623817,1120.752941
6/5/2016,2364.592814,-5.01623817,1652.647059
6/4/2016,2364.592814,-5.01623817,1652.598592
6/3/2016,2364.592814,-5.01623817,1674.630435
6/2/2016,2364.592814,-5.01623817,1639.055944
6/1/2016,2364.592814,-5.01623817,1694.874016
5/31/2016,2364.592814,-5.01623817,1467.840278
5/30/2016,2364.592814,-5.01623817,1215.931973
5/29/2016,2364.592814,-5.01623817,1451.533835
5/28/2016,2364.592814,-5.01623817,1548.892086
5/27/2016,2364.592814,-5.01623817,1630.318519
5/26/2016,2364.592814,-5.01623817,1795.971014
5/25/2016,2364.592814,-5.01623817,1676.986395
5/24/2016,2364.592814,-5.01623817,1237.527778
5/23/2016,2364.592814,-5.01623817,1001.891304
5/22/2016,2364.592814,-5.01623817,1357.879433
5/21/2016,2364.592814,-5.01623817,1405.342282
5/20/2016,2364.592814,-5.01623817,1826.216667
5/19/2016,2364.592814,-5.01623817,1536.496732
5/18/2016,2364.592814,-5.01623817,1692.382979
5/17/2016,2364.592814,-5.01623817,1700.77305
5/16/2016,2364.592814,-5.01623817,1440.079137
5/15/2016,2364.592814,-5.01623817,1467.222222
5/14/2016,2364.592814,-5.01623817,1527.276316
5/13/2016,2364.592814,-5.01623817,1643.230216
5/12/2016,2364.592814,-5.01623817,1762.496241
5/11/2016,2364.592814,-5.01623817,1555.196203
5/10/2016,2364.592814,-5.01623817,1324.274854
5/9/2016,2364.592814,-5.01623817,1138.417178
5/8/2016,2364.592814,-5.01623817,1347.08
5/7/2016,2364.592814,-5.01623817,1439.703704
5/6/2016,2364.592814,-5.01623817,1481.16129
5/5/2016,2364.592814,-5.01623817,1399.359281
5/4/2016,2364.592814,-5.01623817,1560.324503
5/3/2016,2364.592814,-5.01623817,1425.382166
5/2/2016,2364.592814,-5.01623817,1235.032258
5/1/2016,2364.592814,-5.01623817,1477.479452
4/30/2016,2364.592814,-5.01623817,1657.493671
4/29/2016,2364.592814,-5.01623817,1836.725926
4/28/2016,2364.592814,-5.01623817,1856.085271
4/27/2016,2364.592814,-5.01623817,1660.556291
4/26/2016,2364.592814,-5.01623817,1713.102362
4/25/2016,2364.592814,-5.01623817,1387.537879
4/24/2016,2364.592814,-5.01623817,1286.222222
4/23/2016,2364.592814,-5.01623817,1475.356643
4/22/2016,2364.592814,-5.01623817,1409.238411
4/21/2016,2364.592814,-5.01623817,1313.818182
4/20/2016,2364.592814,-5.01623817,1372
4/19/2016,2364.592814,-5.01623817,1284
4/18/2016,2364.592814,-5.01623817,1514
4/17/2016,2364.592814,-5.01623817,1303
4/16/2016,2364.592814,-5.01623817,1522
4/15/2016,2364.592814,-5.01623817,1518
4/14/2016,2364.592814,-5.01623817,1504
4/13/2016,2364.592814,-5.01623817,1251
4/12/2016,2364.592814,-5.01623817,1347
4/11/2016,2364.592814,-5.01623817,1495
4/10/2016,2364.592814,-5.01623817,1395
4/9/2016,2364.592814,-5.01623817,1418
4/8/2016,2364.592814,-5.01623817,1580
4/7/2016,2364.592814,-5.01623817,1439
4/6/2016,2364.592814,-5.01623817,1044
4/5/2016,2364.592814,-5.01623817,1281
4/4/2016,2364.592814,-5.01623817,1527
4/3/2016,2364.592814,-5.01623817,1506
4/2/2016,2364.592814,-5.01623817,1410
4/1/2016,2364.592814,-5.01623817,1454
3/31/2016,2364.592814,-5.01623817,1225
3/30/2016,2364.592814,-5.01623817,1202
3/29/2016,2364.592814,-5.01623817,1311
3/28/2016,2364.592814,-5.01623817,1487
3/27/2016,2364.592814,-5.01623817,1671
3/26/2016,2364.592814,-5.01623817,1307
3/25/2016,2364.592814,-5.01623817,1128
3/24/2016,2364.592814,-5.01623817,1276
3/23/2016,2364.592814,-5.01623817,1055
3/22/2016,2364.592814,-5.01623817,1104
3/21/2016,2364.592814,-5.01623817,1197
3/20/2016,2364.592814,-5.01623817,1291
3/19/2016,2364.592814,-5.01623817,1244
3/18/2016,2364.592814,-5.01623817,1412
3/17/2016,2364.592814,-5.01623817,1501
3/16/2016,2364.592814,-5.01623817,1165
3/15/2016,2364.592814,-5.01623817,1165
3/14/2016,2364.592814,-5.01623817,1398
3/13/2016,2364.592814,-5.01623817,1475
3/12/2016,2364.592814,-5.01623817,1270
3/11/2016,2364.592814,-5.01623817,1300
3/10/2016,2364.592814,-5.01623817,1241
3/9/2016,2364.592814,-5.01623817,1077
3/8/2016,2364.592814,-5.01623817,1209
3/7/2016,2364.592814,-5.01623817,1189
3/6/2016,2364.592814,-5.01623817,1196
3/5/2016,2364.592814,-5.01623817,1137
3/4/2016,2364.592814,-5.01623817,1447
3/3/2016,2364.592814,-5.01623817,1184
3/2/2016,2364.592814,-5.01623817,1233
3/1/2016,2364.592814,-5.01623817,1497
2/29/2016,2364.592814,-5.01623817,1395
2/28/2016,2364.592814,-5.01623817,1663
2/27/2016,2364.592814,-5.01623817,1760
2/26/2016,2364.592814,-5.01623817,2036
2/25/2016,2364.592814,-5.01623817,1968
2/24/2016,2364.592814,-5.01623817,1508
2/23/2016,2364.592814,-5.01623817,1392
2/22/2016,2364.592814,-5.01623817,1399
2/21/2016,2364.592814,-5.01623817,1508
2/20/2016,2364.592814,-5.01623817,1830
2/19/2016,2364.592814,-5.01623817,1826
2/18/2016,2364.592814,-5.01623817,1730
2/17/2016,2364.592814,-5.01623817,1660
2/16/2016,2364.592814,-5.01623817,1425
2/15/2016,2364.592814,-5.01623817,1550
2/14/2016,2364.592814,-5.01623817,1182
2/13/2016,2364.592814,-5.01623817,1624
2/12/2016,2364.592814,-5.01623817,1468
2/11/2016,2364.592814,-5.01623817,1401
2/10/2016,2364.592814,-5.01623817,1049
2/9/2016,2364.592814,-5.01623817,1245
2/8/2016,2364.592814,-5.01623817,1276
2/7/2016,2364.592814,-5.01623817,1184
2/6/2016,2364.592814,-5.01623817,1384
2/5/2016,2364.592814,-5.01623817,1365
2/4/2016,2364.592814,-5.01623817,1369
2/3/2016,2364.592814,-5.01623817,1165
2/2/2016,2364.592814,-5.01623817,1218
2/1/2016,2364.592814,-5.01623817,1199
1/31/2016,2364.592814,-5.01623817,1086
1/30/2016,2364.592814,-5.01623817,1149
1/29/2016,2364.592814,-5.01623817,1414
1/28/2016,2364.592814,-5.01623817,1260
1/27/2016,2364.592814,-5.01623817,942
1/26/2016,2364.592814,-5.01623817,1186
1/25/2016,2364.592814,-5.01623817,1309
1/24/2016,2364.592814,-5.01623817,1563
1/23/2016,2364.592814,-5.01623817,1470
1/22/2016,2364.592814,-5.01623817,1440
1/21/2016,2364.592814,-5.01623817,1217
1/20/2016,2364.592814,-5.01623817,1166
1/19/2016,2364.592814,-5.01623817,1122
1/18/2016,2364.592814,-5.01623817,1370
1/17/2016,2364.592814,-5.01623817,1568
1/16/2016,2364.592814,-5.01623817,1342
1/15/2016,2364.592814,-5.01623817,1380
1/14/2016,2364.592814,-5.01623817,1222
1/13/2016,2364.592814,-5.01623817,1386
1/12/2016,2364.592814,-5.01623817,1369
1/11/2016,2364.592814,-5.01623817,1504
1/10/2016,2364.592814,-5.01623817,1389
1/9/2016,2364.592814,-5.01623817,1252
1/8/2016,2364.592814,-5.01623817,1117
1/7/2016,2364.592814,-5.01623817,1057
1/6/2016,2364.592814,-5.01623817,968
1/5/2016,2364.592814,-5.01623817,1121
1/4/2016,2364.592814,-5.01623817,1085
1/3/2016,2364.592814,-5.01623817,1235
1/2/2016,2364.592814,-5.01623817,1304
1/1/2016,2364.592814,-5.01623817,1147
12/31/2015,2364.592814,-5.01623817,972
12/30/2015,2364.592814,-5.01623817,946
12/29/2015,2364.592814,-5.01623817,1043
12/28/2015,2364.592814,-5.01623817,915
12/27/2015,2364.592814,-5.01623817,1139
12/26/2015,2364.592814,-5.01623817,1051
12/25/2015,2364.592814,-5.01623817,1230
12/24/2015,2364.592814,-5.01623817,1036
12/23/2015,2364.592814,-5.01623817,802
12/22/2015,2364.592814,-5.01623817,918
12/21/2015,2364.592814,-5.01623817,1374
12/20/2015,2364.592814,-5.01623817,1524
12/19/2015,2364.592814,-5.01623817,1341
12/18/2015,2364.592814,-5.01623817,1582
12/17/2015,2364.592814,-5.01623817,1442
12/16/2015,2364.592814,-5.01623817,1132
12/15/2015,2364.592814,-5.01623817,1399
12/14/2015,2364.592814,-5.01623817,1339
12/13/2015,2364.592814,-5.01623817,1381
12/12/2015,2364.592814,-5.01623817,1324
12/11/2015,2364.592814,-5.01623817,1179
12/10/2015,2364.592814,-5.01623817,1258
12/9/2015,2364.592814,-5.01623817,1249
12/8/2015,2364.592814,-5.01623817,1266
12/7/2015,2364.592814,-5.01623817,1206
12/6/2015,2364.592814,-5.01623817,1206
12/5/2015,2364.592814,-5.01623817,1078
12/4/2015,2364.592814,-5.01623817,1208
12/3/2015,2364.592814,-5.01623817,1230
12/2/2015,2364.592814,-5.01623817,1045
12/1/2015,2364.592814,-5.01623817,1191
11/30/2015,2364.592814,-5.01623817,1102
11/29/2015,2364.592814,-5.01623817,1182
11/28/2015,2364.592814,-5.01623817,1205
11/27/2015,2364.592814,-5.01623817,960
11/26/2015,2364.592814,-5.01623817,1147
11/25/2015,2364.592814,-5.01623817,832
11/24/2015,2364.592814,-5.01623817,1175
11/23/2015,2364.592814,-5.01623817,1051
11/22/2015,2364.592814,-5.01623817,1016
11/21/2015,2364.592814,-5.01623817,990
11/20/2015,2364.592814,-5.01623817,987
11/19/2015,2364.592814,-5.01623817,891
11/18/2015,2364.592814,-5.01623817,727
11/17/2015,2364.592814,-5.01623817,892
11/16/2015,2364.592814,-5.01623817,975
11/15/2015,2364.592814,-5.01623817,1104
11/14/2015,2364.592814,-5.01623817,1204
11/13/2015,2364.592814,-5.01623817,982
11/12/2015,2364.592814,-5.01623817,857
11/11/2015,2364.592814,-5.01623817,954
11/10/2015,2364.592814,-5.01623817,1026
11/9/2015,2364.592814,-5.01623817,940
11/8/2015,2364.592814,-5.01623817,1056
11/7/2015,2364.592814,-5.01623817,967
11/6/2015,2364.592814,-5.01623817,1077
11/5/2015,2364.592814,-5.01623817,1039
11/4/2015,2364.592814,-5.01623817,962
11/3/2015,2364.592814,-5.01623817,991
11/2/2015,2364.592814,-5.01623817,1205
11/1/2015,2364.592814,-5.01623817,1270
10/31/2015,2364.592814,-5.01623817,1362
10/30/2015,2364.592814,-5.01623817,1126
10/29/2015,2364.592814,-5.01623817,1101
10/28/2015,2364.592814,-5.01623817,985
10/27/2015,2364.592814,-5.01623817,1021
10/26/2015,2364.592814,-5.01623817,1005
10/25/2015,2364.592814,-5.01623817,1119
10/24/2015,2364.592814,-5.01623817,1138
10/23/2015,2364.592814,-5.01623817,896
10/22/2015,2364.592814,-5.01623817,829
10/21/2015,2364.592814,-5.01623817,827
10/20/2015,2364.592814,-5.01623817,1013
10/19/2015,2364.592814,-5.01623817,949
10/18/2015,2364.592814,-5.01623817,949
10/17/2015,2364.592814,-5.01623817,954
10/16/2015,2364.592814,-5.01623817,1110
10/15/2015,2364.592814,-5.01623817,1087
10/14/2015,2364.592814,-5.01623817,822
10/13/2015,2364.592814,-5.01623817,845
10/12/2015,2364.592814,-5.01623817,1063
10/11/2015,2364.592814,-5.01623817,928
10/10/2015,2364.592814,-5.01623817,964
10/9/2015,2364.592814,-5.01623817,896
10/8/2015,2364.592814,-5.01623817,998
10/7/2015,2364.592814,-5.01623817,906
10/6/2015,2364.592814,-5.01623817,705
10/5/2015,2364.592814,-5.01623817,863
10/4/2015,2364.592814,-5.01623817,898
10/3/2015,2364.592814,-5.01623817,1018
10/2/2015,2364.592814,-5.01623817,1033
10/1/2015,2364.592814,-5.01623817,955
9/30/2015,2364.592814,-5.01623817,794
9/29/2015,2364.592814,-5.01623817,667
9/28/2015,2364.592814,-5.01623817,874
9/27/2015,2364.592814,-5.01623817,1087
9/26/2015,2364.592814,-5.01623817,911
9/25/2015,2364.592814,-5.01623817,806
9/24/2015,2364.592814,-5.01623817,941
9/23/2015,2364.592814,-5.01623817,744
9/22/2015,2364.592814,-5.01623817,786
9/21/2015,2364.592814,-5.01623817,807
9/20/2015,2364.592814,-5.01623817,860
9/19/2015,2364.592814,-5.01623817,899
9/18/2015,2364.592814,-5.01623817,855
9/17/2015,2364.592814,-5.01623817,944
9/16/2015,2364.592814,-5.01623817,882
9/15/2015,2364.592814,-5.01623817,893
9/14/2015,2364.592814,-5.01623817,1307
9/13/2015,2364.592814,-5.01623817,1711
9/12/2015,2364.592814,-5.01623817,1134
9/11/2015,2364.592814,-5.01623817,1018
9/10/2015,2364.592814,-5.01623817,1028
9/9/2015,2364.592814,-5.01623817,995
9/8/2015,2364.592814,-5.01623817,1128
9/7/2015,2364.592814,-5.01623817,955
9/6/2015,2364.592814,-5.01623817,726
9/5/2015,2364.592814,-5.01623817,912
9/4/2015,2364.592814,-5.01623817,911
9/3/2015,2364.592814,-5.01623817,875
9/2/2015,2364.592814,-5.01623817,667
9/1/2015,2364.592814,-5.01623817,910
8/31/2015,2364.592814,-5.01623817,627
8/30/2015,2364.592814,-5.01623817,910
8/29/2015,2364.592814,-5.01623817,894
8/28/2015,2364.592814,-5.01623817,927
8/27/2015,2364.592814,-5.01623817,742
8/26/2015,2364.592814,-5.01623817,641
8/25/2015,2364.592814,-5.01623817,689
8/24/2015,2364.592814,-5.01623817,816
8/23/2015,2364.592814,-5.01623817,780
8/22/2015,2364.592814,-5.01623817,809
8/21/2015,2364.592814,-5.01623817,906
8/20/2015,2364.592814,-5.01623817,745
8/19/2015,2364.592814,-5.01623817,684
8/18/2015,2364.592814,-5.01623817,704
8/17/2015,2364.592814,-5.01623817,755
8/16/2015,2364.592814,-5.01623817,755
8/15/2015,2364.592814,-5.01623817,753
8/14/2015,2364.592814,-5.01623817,808
8/13/2015,2364.592814,-5.01623817,828
8/12/2015,2364.592814,-5.01623817,751
8/11/2015,2364.592814,-5.01623817,589
8/10/2015,2364.592814,-5.01623817,791
8/9/2015,2364.592814,-5.01623817,805
8/8/2015,2364.592814,-5.01623817,794
8/7/2015,2364.592814,-5.01623817,941
8/6/2015,2364.592814,-5.01623817,691
8/5/2015,2364.592814,-5.01623817,632
8/4/2015,2364.592814,-5.01623817,655
8/3/2015,2364.592814,-5.01623817,665
8/2/2015,2364.592814,-5.01623817,877
8/1/2015,2364.592814,-5.01623817,946
7/31/2015,2364.592814,-5.01623817,1033
7/30/2015,2364.592814,-5.01623817,921
7/29/2015,2364.592814,-5.01623817,806
7/28/2015,2364.592814,-5.01623817,630
7/27/2015,2364.592814,-5.01623817,994
7/26/2015,2364.592814,-5.01623817,961
7/25/2015,2364.592814,-5.01623817,975
7/24/2015,2364.592814,-5.01623817,914
7/23/2015,2364.592814,-5.01623817,826
7/22/2015,2364.592814,-5.01623817,718
7/21/2015,2364.592814,-5.01623817,649
7/20/2015,2364.592814,-5.01623817,693
7/19/2015,2364.592814,-5.01623817,653
7/18/2015,2364.592814,-5.01623817,748
7/17/2015,2364.592814,-5.01623817,1003
7/16/2015,2364.592814,-5.01623817,881
7/15/2015,2364.592814,-5.01623817,780
7/14/2015,2364.592814,-5.01623817,941
7/13/2015,2364.592814,-5.01623817,753
7/12/2015,2364.592814,-5.01623817,819
7/11/2015,2364.592814,-5.01623817,836
7/10/2015,2364.592814,-5.01623817,794
7/9/2015,2364.592814,-5.01623817,861
7/8/2015,2364.592814,-5.01623817,1217
7/7/2015,2364.592814,-5.01623817,1483
7/6/2015,2364.592814,-5.01623817,1183
7/5/2015,2364.592814,-5.01623817,1374
7/4/2015,2364.592814,-5.01623817,1356
7/3/2015,2364.592814,-5.01623817,1301
7/2/2015,2364.592814,-5.01623817,1364
7/1/2015,2364.592814,-5.01623817,892
6/30/2015,2364.592814,-5.01623817,701
6/29/2015,2364.592814,-5.01623817,737
6/28/2015,2364.592814,-5.01623817,856
6/27/2015,2364.592814,-5.01623817,968
6/26/2015,2364.592814,-5.01623817,1040
6/25/2015,2364.592814,-5.01623817,1041
6/24/2015,2364.592814,-5.01623817,854
6/23/2015,2364.592814,-5.01623817,664
6/22/2015,2364.592814,-5.01623817,850
6/21/2015,2364.592814,-5.01623817,781
6/20/2015,2364.592814,-5.01623817,708
6/19/2015,2364.592814,-5.01623817,758
6/18/2015,2364.592814,-5.01623817,900
6/17/2015,2364.592814,-5.01623817,755
6/16/2015,2364.592814,-5.01623817,747
6/15/2015,2364.592814,-5.01623817,856
6/14/2015,2364.592814,-5.01623817,779
6/13/2015,2364.592814,-5.01623817,792
6/12/2015,2364.592814,-5.01623817,941
6/11/2015,2364.592814,-5.01623817,1008
6/10/2015,2364.592814,-5.01623817,815
6/9/2015,2364.592814,-5.01623817,693
6/8/2015,2364.592814,-5.01623817,714
6/7/2015,2364.592814,-5.01623817,919
6/6/2015,2364.592814,-5.01623817,807
6/5/2015,2364.592814,-5.01623817,842
6/4/2015,2364.592814,-5.01623817,713
6/3/2015,2364.592814,-5.01623817,666
6/2/2015,2364.592814,-5.01623817,529
6/1/2015,2364.592814,-5.01623817,633
5/31/2015,2364.592814,-5.01623817,772
5/30/2015,2364.592814,-5.01623817,872
5/29/2015,2364.592814,-5.01623817,883
5/28/2015,2364.592814,-5.01623817,914
5/27/2015,2364.592814,-5.01623817,853
5/26/2015,2364.592814,-5.01623817,653
5/25/2015,2364.592814,-5.01623817,1071
5/24/2015,2364.592814,-5.01623817,784
5/23/2015,2364.592814,-5.01623817,831
5/22/2015,2364.592814,-5.01623817,748
5/21/2015,2364.592814,-5.01623817,792
5/20/2015,2364.592814,-5.01623817,732
5/19/2015,2364.592814,-5.01623817,624
5/18/2015,2364.592814,-5.01623817,772
5/17/2015,2364.592814,-5.01623817,708
5/16/2015,2364.592814,-5.01623817,653
5/15/2015,2364.592814,-5.01623817,758
5/14/2015,2364.592814,-5.01623817,783
5/13/2015,2364.592814,-5.01623817,714
5/12/2015,2364.592814,-5.01623817,494
5/11/2015,2364.592814,-5.01623817,726
5/10/2015,2364.592814,-5.01623817,653
5/9/2015,2364.592814,-5.01623817,723
5/8/2015,2364.592814,-5.01623817,670
5/7/2015,2364.592814,-5.01623817,724
5/6/2015,2364.592814,-5.01623817,691
5/5/2015,2364.592814,-5.01623817,698
5/4/2015,2364.592814,-5.01623817,783
5/3/2015,2364.592814,-5.01623817,732
5/2/2015,2364.592814,-5.01623817,704
5/1/2015,2364.592814,-5.01623817,793
4/30/2015,2364.592814,-5.01623817,741
4/29/2015,2364.592814,-5.01623817,713
4/28/2015,2364.592814,-5.01623817,623
4/27/2015,2364.592814,-5.01623817,655
4/26/2015,2364.592814,-5.01623817,715
4/25/2015,2364.592814,-5.01623817,857
4/24/2015,2364.592814,-5.01623817,906
4/23/2015,2364.592814,-5.01623817,716
4/22/2015,2364.592814,-5.01623817,792
4/21/2015,2364.592814,-5.01623817,629
4/20/2015,2364.592814,-5.01623817,654
4/19/2015,2364.592814,-5.01623817,921
4/18/2015,2364.592814,-5.01623817,777
4/17/2015,2364.592814,-5.01623817,794
4/16/2015,2364.592814,-5.01623817,717
4/15/2015,2364.592814,-5.01623817,693
4/14/2015,2364.592814,-5.01623817,634
4/13/2015,2364.592814,-5.01623817,755
4/12/2015,2364.592814,-5.01623817,761
4/11/2015,2364.592814,-5.01623817,754
4/10/2015,2364.592814,-5.01623817,857
4/9/2015,2364.592814,-5.01623817,717
4/8/2015,2364.592814,-5.01623817,746
4/7/2015,2364.592814,-5.01623817,653
4/6/2015,2364.592814,-5.01623817,755
4/5/2015,2364.592814,-5.01623817,803
4/4/2015,2364.592814,-5.01623817,823
4/3/2015,2364.592814,-5.01623817,907
4/2/2015,2364.592814,-5.01623817,703
4/1/2015,2364.592814,-5.01623817,782
3/31/2015,2364.592814,-5.01623817,622
3/30/2015,2364.592814,-5.01623817,611
3/29/2015,2364.592814,-5.01623817,687
3/28/2015,2364.592814,-5.01623817,786
3/27/2015,2364.592814,-5.01623817,891
3/26/2015,2364.592814,-5.01623817,706
3/25/2015,2364.592814,-5.01623817,719
3/24/2015,2364.592814,-5.01623817,579
3/23/2015,2364.592814,-5.01623817,600
3/22/2015,2364.592814,-5.01623817,618
3/21/2015,2364.592814,-5.01623817,660
3/20/2015,2364.592814,-5.01623817,565
3/19/2015,2364.592814,-5.01623817,577
3/18/2015,2364.592814,-5.01623817,699
3/17/2015,2364.592814,-5.01623817,634
3/16/2015,2364.592814,-5.01623817,702
3/15/2015,2364.592814,-5.01623817,731
3/14/2015,2364.592814,-5.01623817,716
3/13/2015,2364.592814,-5.01623817,730
3/12/2015,2364.592814,-5.01623817,728
3/11/2015,2364.592814,-5.01623817,746
3/10/2015,2364.592814,-5.01623817,574
3/9/2015,2364.592814,-5.01623817,662
3/8/2015,2364.592814,-5.01623817,696
3/7/2015,2364.592814,-5.01623817,734
3/6/2015,2364.592814,-5.01623817,619
3/5/2015,2364.592814,-5.01623817,744
3/4/2015,2364.592814,-5.01623817,730
3/3/2015,2364.592814,-5.01623817,554
3/2/2015,2364.592814,-5.01623817,668
3/1/2015,2364.592814,-5.01623817,609
2/28/2015,2364.592814,-5.01623817,847
2/27/2015,2364.592814,-5.01623817,667
2/26/2015,2364.592814,-5.01623817,708
2/25/2015,2364.592814,-5.01623817,686
2/24/2015,2364.592814,-5.01623817,575
2/23/2015,2364.592814,-5.01623817,668
2/22/2015,2364.592814,-5.01623817,654
2/21/2015,2364.592814,-5.01623817,703
2/20/2015,2364.592814,-5.01623817,671
2/19/2015,2364.592814,-5.01623817,756
2/18/2015,2364.592814,-5.01623817,707
2/17/2015,2364.592814,-5.01623817,569
2/16/2015,2364.592814,-5.01623817,670
2/15/2015,2364.592814,-5.01623817,582
2/14/2015,2364.592814,-5.01623817,585
2/13/2015,2364.592814,-5.01623817,649
2/12/2015,2364.592814,-5.01623817,638
2/11/2015,2364.592814,-5.01623817,654
2/10/2015,2364.592814,-5.01623817,636
2/9/2015,2364.592814,-5.01623817,664
2/8/2015,2364.592814,-5.01623817,767
2/7/2015,2364.592814,-5.01623817,690
2/6/2015,2364.592814,-5.01623817,658
2/5/2015,2364.592814,-5.01623817,690
2/4/2015,2364.592814,-5.01623817,618
2/3/2015,2364.592814,-5.01623817,646
2/2/2015,2364.592814,-5.01623817,501
2/1/2015,2364.592814,-5.01623817,476
1/31/2015,2364.592814,-5.01623817,612
1/30/2015,2364.592814,-5.01623817,554
1/29/2015,2364.592814,-5.01623817,692
1/28/2015,2364.592814,-5.01623817,566
1/27/2015,2364.592814,-5.01623817,465
1/26/2015,2364.592814,-5.01623817,540
1/25/2015,2364.592814,-5.01623817,621
1/24/2015,2364.592814,-5.01623817,520
1/23/2015,2364.592814,-5.01623817,565
1/22/2015,2364.592814,-5.01623817,683
1/21/2015,2364.592814,-5.01623817,830
1/20/2015,2364.592814,-5.01623817,653
1/19/2015,2364.592814,-5.01623817,740
1/18/2015,2364.592814,-5.01623817,703
1/17/2015,2364.592814,-5.01623817,633
1/16/2015,2364.592814,-5.01623817,731
1/15/2015,2364.592814,-5.01623817,824
1/14/2015,2364.592814,-5.01623817,607
1/13/2015,2364.592814,-5.01623817,584
1/12/2015,2364.592814,-5.01623817,655
1/11/2015,2364.592814,-5.01623817,755
1/10/2015,2364.592814,-5.01623817,833
1/9/2015,2364.592814,-5.01623817,691
1/8/2015,2364.592814,-5.01623817,943
1/7/2015,2364.592814,-5.01623817,598
1/6/2015,2364.592814,-5.01623817,639
1/5/2015,2364.592814,-5.01623817,751
1/4/2015,2364.592814,-5.01623817,692
1/3/2015,2364.592814,-5.01623817,734
1/2/2015,2364.592814,-5.01623817,627
1/1/2015,2364.592814,-5.01623817,555
12/31/2014,2364.592814,-5.01623817,558
12/30/2014,2364.592814,-5.01623817,515
12/29/2014,2364.592814,-5.01623817,505
12/28/2014,2364.592814,-5.01623817,451
12/27/2014,2364.592814,-5.01623817,355
12/26/2014,2364.592814,-5.01623817,540
12/25/2014,2364.592814,-5.01623817,583
12/24/2014,2364.592814,-5.01623817,472
12/23/2014,2364.592814,-5.01623817,447
12/22/2014,2364.592814,-5.01623817,492
12/21/2014,2364.592814,-5.01623817,497
12/20/2014,2364.592814,-5.01623817,418
12/19/2014,2364.592814,-5.01623817,592
12/18/2014,2364.592814,-5.01623817,615
12/17/2014,2364.592814,-5.01623817,693
12/16/2014,2364.592814,-5.01623817,557
12/15/2014,2364.592814,-5.01623817,648
12/14/2014,2364.592814,-5.01623817,742
12/13/2014,2364.592814,-5.01623817,742
12/12/2014,2364.592814,-5.01623817,737
12/11/2014,2364.592814,-5.01623817,742
12/10/2014,2364.592814,-5.01623817,625
12/9/2014,2364.592814,-5.01623817,560
12/8/2014,2364.592814,-5.01623817,556
12/7/2014,2364.592814,-5.01623817,564
12/6/2014,2364.592814,-5.01623817,591
12/5/2014,2364.592814,-5.01623817,553
12/4/2014,2364.592814,-5.01623817,644
12/3/2014,2364.592814,-5.01623817,563
12/2/2014,2364.592814,-5.01623817,634
12/1/2014,2364.592814,-5.01623817,576
11/30/2014,2364.592814,-5.01623817,619
11/29/2014,2364.592814,-5.01623817,681
11/28/2014,2364.592814,-5.01623817,804
11/27/2014,2364.592814,-5.01623817,709
11/26/2014,2364.592814,-5.01623817,665
11/25/2014,2364.592814,-5.01623817,518
11/24/2014,2364.592814,-5.01623817,539
11/23/2014,2364.592814,-5.01623817,554
11/22/2014,2364.592814,-5.01623817,633
11/21/2014,2364.592814,-5.01623817,629
11/20/2014,2364.592814,-5.01623817,646
11/19/2014,2364.592814,-5.01623817,540
11/18/2014,2364.592814,-5.01623817,532
11/17/2014,2364.592814,-5.01623817,492
11/16/2014,2364.592814,-5.01623817,698
11/15/2014,2364.592814,-5.01623817,624
11/14/2014,2364.592814,-5.01623817,637
11/13/2014,2364.592814,-5.01623817,583
11/12/2014,2364.592814,-5.01623817,560
11/11/2014,2364.592814,-5.01623817,505
11/10/2014,2364.592814,-5.01623817,498
11/9/2014,2364.592814,-5.01623817,607
11/8/2014,2364.592814,-5.01623817,685
11/7/2014,2364.592814,-5.01623817,650
11/6/2014,2364.592814,-5.01623817,619
11/5/2014,2364.592814,-5.01623817,536
11/4/2014,2364.592814,-5.01623817,519
11/3/2014,2364.592814,-5.01623817,486
11/2/2014,2364.592814,-5.01623817,621
11/1/2014,2364.592814,-5.01623817,623
10/31/2014,2364.592814,-5.01623817,557
10/30/2014,2364.592814,-5.01623817,551
10/29/2014,2364.592814,-5.01623817,545
10/28/2014,2364.592814,-5.01623817,462
10/27/2014,2364.592814,-5.01623817,465
