date,open,close,volume,pricevar,classes,,prevopen,prevclose,logprevvol,prevpricevar,prevclasses,classes,
12-Oct-16,640.87,636.19,"92,370,200",-0.730257306,3,,619.24,641.07,18.45595136,3.525289064,6,3,
13-Oct-16,636.03,636.79,"61,620,700",0.119491219,4,,640.87,636.19,18.34131497,-0.730257306,3,4,
14-Oct-16,637.01,640.38,"58,144,600",0.529034081,4,,636.03,636.79,17.93650841,0.119491219,4,4,
15-Oct-16,640.31,638.65,"39,035,400",-0.259249426,3,,637.01,640.38,17.87844357,0.529034081,4,3,
16-Oct-16,639.08,641.63,"40,298,100",0.399011078,4,,640.31,638.65,17.47997948,-0.259249426,3,4,
17-Oct-16,641.82,639.19,"58,063,600",-0.40977221,3,,639.08,641.63,17.51181488,0.399011078,4,3,
18-Oct-16,639.41,637.96,"65,546,700",-0.226771555,3,,641.82,639.19,17.87704952,-0.40977221,3,3,
19-Oct-16,638.13,630.52,"69,381,696",-1.192546973,3,,639.41,637.96,17.99827342,-0.226771555,3,3,
20-Oct-16,630.66,630.86,"56,957,300",0.031712809,4,,638.13,630.52,18.05513364,-1.192546973,3,4,
21-Oct-16,630.83,632.83,"55,951,000",0.317042626,4,,630.66,630.86,17.85781242,0.031712809,4,4,
22-Oct-16,633.14,657.29,"78,556,496",3.814322267,6,,630.83,632.83,17.83998687,0.317042626,4,6,
23-Oct-16,657.62,657.07,"54,474,600",-0.083634926,3,,633.14,657.29,18.17932862,3.814322267,6,3,
24-Oct-16,657.16,653.76,"62,218,200",-0.517377808,3,,657.62,657.07,17.8132451,-0.083634926,3,3,
25-Oct-16,654,657.59,"90,378,800",0.548929664,4,,657.16,653.76,17.94615812,-0.517377808,3,4,
26-Oct-16,657.68,678.3,"88,877,104",3.13526335,5,,654,657.59,18.31952028,0.548929664,4,5,
27-Oct-16,678.21,688.31,"96,105,296",1.489214255,4,,657.68,678.3,18.30276512,3.13526335,5,4,
28-Oct-16,688,689.65,"81,145,504",0.239825581,4,,678.21,688.31,18.38095498,1.489214255,4,4,
29-Oct-16,690.29,714.48,"134,760,992",3.50432427,6,,688,689.65,18.21175445,0.239825581,4,6,
30-Oct-16,714.12,701.86,"100,665,000",-1.716798297,2,,690.29,714.48,18.71901334,3.50432427,6,2,
31-Oct-16,702.64,700.97,"97,064,400",-0.237675054,3,,714.12,701.86,18.42730873,-1.716798297,2,3,
1-Nov-16,701.34,729.79,"130,527,000",4.056520375,6,,702.64,700.97,18.39088523,-0.237675054,3,6,
2-Nov-16,730.07,740.83,"84,865,200",1.473831276,4,,701.34,729.79,18.68709066,4.056520375,6,4,
3-Nov-16,742.35,688.7,"172,808,000",-7.227049236,1,,730.07,740.83,18.25657467,1.473831276,4,1,
4-Nov-16,689.12,703.23,"99,907,696",2.04753889,5,,742.35,688.7,18.96769171,-7.227049236,1,5,
5-Nov-16,703.53,703.42,"53,752,300",-0.015635438,3,,689.12,703.23,18.41975728,2.04753889,5,3,
6-Nov-16,703.81,711.52,"59,902,200",1.095466106,4,,703.53,703.42,17.79989701,-0.015635438,3,4,
7-Nov-16,710.74,703.13,"65,047,100",-1.070715029,3,,703.81,711.52,17.90822379,1.095466106,4,3,
8-Nov-16,703.09,709.85,"79,660,800",0.961470082,4,,710.74,703.13,17.99062218,-1.070715029,3,4,
9-Nov-16,709.83,723.27,"132,429,000",1.893411098,5,,703.09,709.85,18.19328818,0.961470082,4,5,
10-Nov-16,722.84,715.53,"68,807,800",-1.011288805,3,,709.83,723.27,18.70155721,1.893411098,5,3,
11-Nov-16,715.55,716.41,"63,119,700",0.120187269,4,,722.84,715.53,18.04682767,-1.011288805,3,4,
12-Nov-16,716.75,705.05,"64,622,500",-1.632368329,2,,715.55,716.41,17.96054348,0.120187269,4,2,
13-Nov-16,705.2,702.03,"80,318,096",-0.449517867,3,,716.75,705.05,17.98407321,-1.632368329,2,3,
14-Nov-16,702,705.02,"62,993,000",0.43019943,4,,705.2,702.03,18.20150551,-0.449517867,3,4,
15-Nov-16,705.79,711.62,"72,038,496",0.826024738,4,,702,705.02,17.95853417,0.43019943,4,4,
16-Nov-16,711.17,744.2,"141,294,000",4.644459131,6,,705.79,711.62,18.0927112,0.826024738,4,6,
17-Nov-16,744.88,740.98,"108,579,000",-0.523574267,3,,711.17,744.2,18.76635338,4.644459131,6,3,
18-Nov-16,740.71,751.59,"87,363,104",1.468860958,4,,744.88,740.98,18.50298858,-0.523574267,3,4,
19-Nov-16,751.83,751.62,"110,608,000",-0.027931846,3,,740.71,751.59,18.2855836,1.468860958,4,3,
20-Nov-16,751.88,731.03,"154,116,000",-2.773048891,2,,751.83,751.62,18.52150298,-0.027931846,3,2,
21-Nov-16,731.27,739.25,"60,802,400",1.091252205,4,,751.88,731.03,18.85321612,-2.773048891,2,4,
22-Nov-16,739.64,751.35,"129,906,000",1.583202639,5,,731.27,739.25,17.92313982,1.091252205,4,5,
23-Nov-16,751.74,744.59,"76,543,800",-0.951126719,3,,739.64,751.35,18.68232167,1.583202639,5,3,
24-Nov-16,744.62,740.29,"85,919,296",-0.58150466,3,,751.74,744.59,18.15337368,-0.951126719,3,3,
25-Nov-16,740.44,741.65,"67,807,600",0.163416347,4,,744.62,740.29,18.268919,-0.58150466,3,4,
26-Nov-16,741.51,735.38,"54,962,700",-0.826691481,3,,740.44,741.65,18.03218484,0.163416347,4,3,
27-Nov-16,735.44,732.03,"52,601,800",-0.463668008,3,,741.51,735.38,17.82216533,-0.826691481,3,3,
28-Nov-16,732.48,735.81,"61,888,600",0.454619921,4,,735.44,732.03,17.7782609,-0.463668008,3,4,
29-Nov-16,736.33,735.6,"68,511,104",-0.099140331,3,,732.48,735.81,17.94084655,0.454619921,4,3,
30-Nov-16,736.28,745.69,"84,070,800",1.278046395,4,,736.33,735.6,18.04250639,-0.099140331,3,4,
1-Dec-16,746.05,756.77,"80,461,904",1.436901012,4,,736.28,745.69,18.24716986,1.278046395,4,4,
2-Dec-16,757.54,777.94,"127,605,000",2.692927106,5,,746.05,756.77,18.20329439,1.436901012,4,5,
3-Dec-16,778.25,771.16,"69,547,296",-0.91101831,3,,757.54,777.94,18.66445011,2.692927106,5,3,
4-Dec-16,771.64,773.87,"60,557,900",0.288994868,4,,778.25,771.16,18.0575176,-0.91101831,3,4,
5-Dec-16,773.39,758.7,"106,363,000",-1.899429783,2,,771.64,773.87,17.91911049,0.288994868,4,2,
6-Dec-16,758.72,764.22,"116,218,000",0.724905103,4,,773.39,758.7,18.48236833,-1.899429783,2,4,
7-Dec-16,764.21,768.13,"96,426,096",0.512948012,4,,758.72,764.22,18.5709783,0.724905103,4,4,
8-Dec-16,768.08,770.81,"80,111,904",0.355431726,4,,764.21,768.13,18.38428743,0.512948012,4,4,
9-Dec-16,769.94,772.79,"68,705,296",0.370158714,4,,768.08,770.81,18.19893502,0.355431726,4,4,
10-Dec-16,773.02,774.65,"53,843,100",0.210861297,4,,769.94,772.79,18.04533684,0.370158714,4,4,
11-Dec-16,774.75,769.73,"57,313,400",-0.647950952,3,,773.02,774.65,17.80158482,0.210861297,4,3,
12-Dec-16,770.04,780.09,"76,571,000",1.305127006,4,,774.75,769.73,17.86404501,-0.647950952,3,4,
13-Dec-16,780.65,780.56,"81,645,600",-0.011528854,3,,770.04,780.09,18.15372897,1.305127006,4,3,
14-Dec-16,780.01,781.48,"75,979,000",0.188459122,4,,780.65,780.56,18.21789849,-0.011528854,3,4,
15-Dec-16,780.07,778.09,"81,580,096",-0.253823375,3,,780.01,781.48,18.14596754,0.188459122,4,3,
16-Dec-16,778.96,784.91,"83,608,200",0.763838965,4,,780.07,778.09,18.21709587,-0.253823375,3,4,
17-Dec-16,785.17,790.83,"78,989,800",0.720862998,4,,778.96,784.91,18.24165216,0.763838965,4,4,
18-Dec-16,791.01,790.53,"60,524,400",-0.060681913,3,,785.17,790.83,18.18482929,0.720862998,4,3,
19-Dec-16,790.69,792.71,"74,886,400",0.255473068,4,,791.01,790.53,17.91855715,-0.060681913,3,4,
20-Dec-16,792.25,800.88,"99,629,296",1.089302619,4,,790.69,792.71,18.13148286,0.255473068,4,4,
21-Dec-16,800.64,834.28,"155,576,000",4.201638689,6,,792.25,800.88,18.41696682,1.089302619,4,6,
22-Dec-16,834.18,864.54,"200,027,008",3.639502266,6,,800.64,834.28,18.86264492,4.201638689,6,6,
23-Dec-16,864.89,921.98,"275,564,000",6.600839413,6,,834.18,864.54,19.11396296,3.639502266,6,6,
24-Dec-16,922.18,898.82,"137,727,008",-2.533128023,2,,864.89,921.98,19.43433046,6.600839413,6,2,
25-Dec-16,899.65,896.18,"143,664,992",-0.385705552,3,,922.18,898.82,18.74078408,-2.533128023,2,3,
26-Dec-16,896.91,907.61,"123,771,000",1.192984803,4,,899.65,896.18,18.7829947,-0.385705552,3,4,
27-Dec-16,908.35,933.2,"167,308,000",2.73572962,5,,896.91,907.61,18.63394364,1.192984803,4,5,
28-Dec-16,934.83,975.92,"236,630,000",4.395451579,6,,908.35,933.2,18.93534698,2.73572962,5,6,
29-Dec-16,975.13,973.5,"199,320,000",-0.1671572,3,,934.83,975.92,19.2820083,4.395451579,6,3,
30-Dec-16,972.53,961.24,"187,474,000",-1.160889638,3,,975.13,973.5,19.11042213,-0.1671572,3,3,
31-Dec-16,960.63,963.74,"99,135,104",0.323745875,4,,972.53,961.24,19.04915073,-1.160889638,3,4,
1-Jan-17,963.66,998.33,"147,775,008",3.597741942,6,,960.63,963.74,18.41199416,0.323745875,4,6,
2-Jan-17,998.62,1021.75,"222,184,992",2.316196351,5,,963.66,998.33,18.81120146,3.597741942,6,5,
3-Jan-17,1021.6,1043.84,"185,168,000",2.176977291,5,,998.62,1021.75,19.21902089,2.316196351,5,5,
4-Jan-17,1044.4,1154.73,"344,945,984",10.56396017,6,,1021.6,1043.84,19.03677408,2.176977291,5,6,
5-Jan-17,1156.73,1013.38,"510,199,008",-12.3926932,1,,1044.4,1154.73,19.65889839,10.56396017,6,1,
6-Jan-17,1014.24,902.2,"351,876,000",-11.04669506,1,,1156.73,1013.38,20.05031142,-12.3926932,1,1,
7-Jan-17,903.49,908.59,"279,550,016",0.564477747,4,,1014.24,902.2,19.6787894,-11.04669506,1,4,
8-Jan-17,908.17,911.2,"158,715,008",0.333637975,4,,903.49,908.59,19.44869178,0.564477747,4,4,
9-Jan-17,913.24,902.83,"141,876,992",-1.139897508,3,,908.17,911.2,18.88262075,0.333637975,4,3,
10-Jan-17,902.44,907.68,"115,808,000",0.580648021,4,,913.24,902.83,18.77047099,-1.139897508,3,4,
11-Jan-17,908.11,777.76,"310,928,992",-14.35398795,1,,902.44,907.68,18.56744421,0.580648021,4,1,
12-Jan-17,775.18,804.83,"222,326,000",3.824918084,6,,908.11,777.76,19.55507512,-14.35398795,1,6,
13-Jan-17,803.74,823.98,"168,968,000",2.518227287,5,,775.18,804.83,19.21965533,3.824918084,6,5,
14-Jan-17,825.14,818.41,"93,063,296",-0.815619168,3,,803.74,823.98,18.94521991,2.518227287,5,3,
15-Jan-17,818.14,821.8,"71,013,600",0.447356198,4,,825.14,818.41,18.34879042,-0.815619168,3,4,
16-Jan-17,821.78,831.53,"82,755,200",1.186448928,4,,818.14,821.8,18.07838197,0.447356198,4,4,
17-Jan-17,830.95,907.94,"155,095,008",9.265298754,6,,821.78,831.53,18.23139741,1.186448928,4,6,
18-Jan-17,909.37,886.62,"225,676,992",-2.501731968,2,,830.95,907.94,18.85954844,9.265298754,6,2,
19-Jan-17,888.34,899.07,"105,625,000",1.20787086,4,,909.37,886.62,19.2346153,-2.501731968,2,4,
20-Jan-17,898.17,895.03,"86,728,400",-0.349599742,3,,888.34,899.07,18.47540564,1.20787086,4,3,
21-Jan-17,895.55,921.79,"111,158,000",2.93004299,5,,898.17,895.03,18.27829195,-0.349599742,3,5,
22-Jan-17,922.21,924.67,"116,573,000",0.266750523,4,,895.55,921.79,18.52646317,2.93004299,5,4,
23-Jan-17,925.5,921.01,"73,588,600",-0.485143166,3,,922.21,924.67,18.57402824,0.266750523,4,3,
24-Jan-17,910.68,892.69,"111,349,000",-1.975446919,2,,925.5,921.01,18.11400068,-0.485143166,3,2,
25-Jan-17,891.92,901.54,"120,831,000",1.078572069,4,,910.68,892.69,18.52817997,-1.975446919,2,4,
26-Jan-17,902.4,917.59,"131,958,000",1.683289007,5,,891.92,901.54,18.60990343,1.078572069,4,5,
27-Jan-17,918.36,919.75,"125,594,000",0.151356766,4,,902.4,917.59,18.69799425,1.683289007,5,4,
28-Jan-17,919.81,921.59,"68,979,600",0.193518227,4,,918.36,919.75,18.64856504,0.151356766,4,4,
29-Jan-17,922.07,919.5,"60,851,700",-0.278720705,3,,919.81,921.59,18.04932137,0.193518227,4,3,
30-Jan-17,920.15,920.38,"78,227,296",0.024995925,4,,922.07,919.5,17.92395031,-0.278720705,3,4,
31-Jan-17,920.96,970.4,"164,582,000",5.368311327,6,,920.15,920.38,18.1751292,0.024995925,4,6,
1-Feb-17,970.94,989.02,"150,110,000",1.862113004,5,,920.96,970.4,18.91891948,5.368311327,6,5,
2-Feb-17,990,1011.8,"145,820,992",2.202020202,5,,970.94,989.02,18.82687892,1.862113004,5,5,
3-Feb-17,1011.46,1029.91,"201,278,000",1.824095861,5,,990,1011.8,18.79789035,2.202020202,5,5,
4-Feb-17,1031.33,1042.9,"155,064,000",1.121852365,4,,1011.46,1029.91,19.1201976,1.824095861,5,4,
5-Feb-17,1043.52,1027.34,"114,208,000",-1.550521312,2,,1031.33,1042.9,18.85934849,1.121852365,4,2,
6-Feb-17,1028.4,1038.15,"111,762,000",0.948074679,4,,1043.52,1027.34,18.55353191,-1.550521312,2,4,
7-Feb-17,1040.14,1061.35,"146,007,008",2.039148576,5,,1028.4,1038.15,18.53188217,0.948074679,4,5,
8-Feb-17,1062.32,1063.07,"201,855,008",0.070600196,4,,1040.14,1061.35,18.79916518,2.039148576,5,4,
9-Feb-17,1064.7,994.38,"407,220,000",-6.604677374,1,,1062.32,1063.07,19.12306022,0.070600196,4,1,
10-Feb-17,995.63,988.67,"190,452,000",-0.69905487,3,,1064.7,994.38,19.82486414,-6.604677374,1,3,
11-Feb-17,988.9,1004.45,"102,261,000",1.572454242,5,,995.63,988.67,19.06491075,-0.69905487,3,5,
12-Feb-17,1003.52,999.18,"67,530,000",-0.432477679,3,,988.9,1004.45,18.44303893,1.572454242,5,3,
13-Feb-17,998.89,990.64,"100,607,000",-0.825916768,3,,1003.52,999.18,18.0280825,-0.432477679,3,3,
14-Feb-17,991.73,1004.55,"137,946,000",1.292690551,4,,998.89,990.64,18.4267324,-0.825916768,3,4,
15-Feb-17,1006.21,1007.48,"89,759,400",0.126216197,4,,991.73,1004.55,18.74237286,1.292690551,4,4,
16-Feb-17,1007.65,1027.44,"122,277,000",1.963975587,5,,1006.21,1007.48,18.31264332,0.126216197,4,5,
17-Feb-17,1026.12,1046.21,"136,474,000",1.957860679,5,,1007.65,1027.44,18.62179952,1.963975587,5,5,
18-Feb-17,1049.21,1054.42,"99,073,504",0.496564082,4,,1026.12,1046.21,18.73164468,1.957860679,5,4,
19-Feb-17,1054.76,1047.87,"77,423,296",-0.653229171,3,,1049.21,1054.42,18.4113726,0.496564082,4,3,
20-Feb-17,1048.69,1079.98,"109,478,000",2.983722549,5,,1054.76,1047.87,18.16479828,-0.653229171,3,5,
21-Feb-17,1079.28,1115.3,"186,868,992",3.337410125,5,,1048.69,1079.98,18.51123417,2.983722549,5,5,
22-Feb-17,1114.8,1117.44,"136,100,000",0.236813778,4,,1079.28,1115.3,19.04591835,3.337410125,5,4,
23-Feb-17,1117.27,1166.72,"189,454,000",4.425966866,6,,1114.8,1117.44,18.72890047,0.236813778,4,6,
24-Feb-17,1172.71,1173.68,"330,759,008",0.082714397,4,,1117.27,1166.72,19.05965681,4.425966866,6,4,
25-Feb-17,1170.41,1143.84,"139,960,992",-2.27014465,2,,1172.71,1173.68,19.6169006,0.082714397,4,2,
26-Feb-17,1144.27,1165.2,"116,486,000",1.829113758,5,,1170.41,1143.84,18.75687431,-2.27014465,2,5,
27-Feb-17,1163.78,1179.97,"131,570,000",1.391156404,4,,1144.27,1165.2,18.57328165,1.829113758,5,4,
28-Feb-17,1180.72,1179.97,"184,956,000",-0.063520564,3,,1163.78,1179.97,18.69504959,1.391156404,4,3,
1-Mar-17,1180.04,1222.5,"229,056,992",3.598183112,6,,1180.72,1179.97,19.03562852,-0.063520564,3,6,
2-Mar-17,1224.68,1251.01,"368,275,008",2.149949375,5,,1180.04,1222.5,19.2494814,3.598183112,6,5,
3-Mar-17,1250.71,1274.99,"315,739,008",1.941297343,5,,1224.68,1251.01,19.72434052,2.149949375,5,5,
4-Mar-17,1277.43,1255.15,"183,270,000",-1.74412688,2,,1250.71,1274.99,19.57042651,1.941297343,5,2,
5-Mar-17,1254.29,1267.12,"134,127,000",1.022889443,4,,1277.43,1255.15,19.02647103,-1.74412688,2,4,
6-Mar-17,1267.47,1272.83,"153,656,992",0.422889694,4,,1254.29,1267.12,18.71429767,1.022889443,4,4,
7-Mar-17,1273.21,1223.54,"291,256,000",-3.901163202,1,,1267.47,1272.83,18.85023335,0.422889694,4,1,
8-Mar-17,1223.23,1150,"332,603,008",-5.986609223,1,,1273.21,1223.54,19.48971316,-3.901163202,1,1,
9-Mar-17,1150.35,1188.49,"212,283,008",3.31551267,5,,1223.23,1150,19.62246017,-5.986609223,1,5,
10-Mar-17,1189.36,1116.72,"563,795,968",-6.107486379,1,,1150.35,1188.49,19.17343089,3.31551267,5,1,
11-Mar-17,1116.32,1175.83,"283,320,000",5.3309087,6,,1189.36,1116.72,20.15020299,-6.107486379,1,6,
12-Mar-17,1176.62,1221.38,"227,176,000",3.804116877,6,,1116.32,1175.83,19.46208756,5.3309087,6,6,
13-Mar-17,1221.78,1231.92,"380,276,992",0.82993665,4,,1176.62,1221.38,19.24123561,3.804116877,6,4,
14-Mar-17,1232.16,1240,"245,306,000",0.636281002,4,,1221.78,1231.92,19.75641047,0.82993665,4,4,
15-Mar-17,1240.16,1249.61,"297,804,992",0.761998452,4,,1232.16,1240,19.31801697,0.636281002,4,4,
16-Mar-17,1251.33,1187.81,"638,568,000",-5.076198924,1,,1240.16,1249.61,19.51194944,0.761998452,4,1,
17-Mar-17,1180.16,1100.23,"706,598,976",-6.772810466,1,,1251.33,1187.81,20.27473873,-5.076198924,1,1,
18-Mar-17,1099.69,973.82,"621,302,016",-11.44595295,1,,1180.16,1100.23,20.37597384,-6.772810466,1,1,
19-Mar-17,976.73,1036.74,"406,648,000",6.143970186,6,,1099.69,973.82,20.24732786,-11.44595295,1,6,
20-Mar-17,1037.24,1054.23,"286,529,984",1.638000848,5,,976.73,1036.74,19.8234585,6.143970186,6,5,
21-Mar-17,1055.36,1120.54,"337,391,008",6.176091571,6,,1037.24,1054.23,19.47335374,1.638000848,5,6,
22-Mar-17,1120.65,1049.14,"380,840,992",-6.381118101,1,,1055.36,1120.54,19.63675308,6.176091571,6,1,
23-Mar-17,1050.05,1038.59,"248,540,000",-1.091376601,3,,1120.65,1049.14,19.7578925,-6.381118101,1,3,
24-Mar-17,1038.45,937.52,"491,038,016",-9.719293177,1,,1050.05,1038.59,19.33111436,-1.091376601,3,1,
25-Mar-17,936.54,972.78,"435,803,008",3.869562432,6,,1038.45,937.52,20.01203211,-9.719293177,1,6,
26-Mar-17,974.02,966.72,"303,668,000",-0.749471263,3,,936.54,972.78,19.89270088,3.869562432,6,3,
27-Mar-17,972.05,1045.77,"372,535,008",7.583972018,6,,974.02,966.72,19.53144556,-0.749471263,3,6,
28-Mar-17,1044.58,1047.15,"326,332,000",0.246031898,4,,972.05,1045.77,19.73584157,7.583972018,6,4,
29-Mar-17,1046.08,1039.97,"298,457,984",-0.584085347,3,,1044.58,1047.15,19.60342583,0.246031898,4,3,
30-Mar-17,1042.21,1026.43,"352,968,992",-1.514090251,2,,1046.08,1039.97,19.51413972,-0.584085347,3,2,
31-Mar-17,1026.64,1071.79,"447,287,008",4.397841502,6,,1042.21,1026.43,19.68189077,-1.514090251,2,6,
1-Apr-17,1071.71,1080.5,"289,633,984",0.820184565,4,,1026.64,1071.79,19.91871102,4.397841502,6,4,
2-Apr-17,1080.61,1102.17,"514,187,008",1.995169395,5,,1071.71,1080.5,19.48412856,0.820184565,4,5,
3-Apr-17,1102.95,1143.81,"580,444,032",3.704610363,6,,1080.61,1102.17,20.05809759,1.995169395,5,6,
4-Apr-17,1145.52,1133.25,"436,310,016",-1.071129269,3,,1102.95,1143.81,20.17930394,3.704610363,6,3,
5-Apr-17,1134.14,1124.78,"414,784,000",-0.825294937,3,,1145.52,1133.25,19.89386359,-1.071129269,3,3,
6-Apr-17,1125.81,1182.68,"511,222,016",5.05147405,6,,1134.14,1124.78,19.84326846,-0.825294937,3,6,
7-Apr-17,1178.94,1176.9,"317,022,016",-0.173036796,3,,1125.81,1182.68,20.05231453,5.05147405,6,3,
8-Apr-17,1172.65,1175.95,"209,312,000",0.281413892,4,,1178.94,1176.9,19.57448178,-0.173036796,3,4,
9-Apr-17,1176.57,1187.87,"242,343,008",0.960418845,4,,1172.65,1175.95,19.15933652,0.281413892,4,4,
10-Apr-17,1187.3,1187.13,"215,883,008",-0.014318201,3,,1176.57,1187.87,19.30586467,0.960418845,4,3,
11-Apr-17,1187.46,1205.01,"216,182,000",1.47794452,4,,1187.3,1187.13,19.19024719,-0.014318201,3,4,
12-Apr-17,1204.81,1200.37,"288,702,016",-0.368522838,3,,1187.46,1205.01,19.1916312,1.47794452,4,3,
13-Apr-17,1201.02,1169.28,"351,968,992",-2.642753659,2,,1204.81,1200.37,19.48090563,-0.368522838,3,2,
14-Apr-17,1170.33,1167.54,"254,827,008",-0.238394299,3,,1201.02,1169.28,19.67905364,-2.642753659,2,3,
15-Apr-17,1167.3,1172.52,"203,559,008",0.447185813,4,,1170.33,1167.54,19.35609547,-0.238394299,3,4,
16-Apr-17,1172.61,1182.94,"183,231,008",0.880940807,4,,1167.3,1172.52,19.13146649,0.447185813,4,4,
17-Apr-17,1183.25,1193.91,"253,206,000",0.900908515,4,,1172.61,1182.94,19.02625825,0.880940807,4,4,
18-Apr-17,1193.77,1211.67,"270,524,000",1.499451318,4,,1183.25,1193.91,19.34971394,0.900908515,4,4,
19-Apr-17,1212.13,1210.29,"288,060,992",-0.151798899,3,,1193.77,1211.67,19.41587138,1.499451318,4,3,
20-Apr-17,1211.08,1229.08,"315,108,000",1.486276712,4,,1212.13,1210.29,19.47868279,-0.151798899,3,4,
21-Apr-17,1229.42,1222.05,"272,167,008",-0.599469669,3,,1211.08,1229.08,19.568426,1.486276712,4,3,
22-Apr-17,1222.71,1231.71,"249,320,000",0.736069878,4,,1229.42,1222.05,19.42192644,-0.599469669,3,4,
23-Apr-17,1231.92,1207.21,"258,951,008",-2.005812066,2,,1222.71,1231.71,19.33424777,0.736069878,4,2,
24-Apr-17,1209.63,1250.15,"235,806,000",3.349784645,5,,1231.92,1207.21,19.37214944,-2.005812066,2,5,
25-Apr-17,1250.45,1265.49,"242,556,000",1.202767004,4,,1209.63,1250.15,19.27851999,3.349784645,5,4,
26-Apr-17,1265.99,1281.08,"329,631,008",1.191952543,4,,1250.45,1265.49,19.30674317,1.202767004,4,4,
27-Apr-17,1281.88,1317.73,"449,196,992",2.796673636,5,,1265.99,1281.08,19.61348443,1.191952543,4,5,
28-Apr-17,1317.74,1316.48,"527,488,992",-0.095618255,3,,1281.88,1317.73,19.92297208,2.796673636,5,3,
29-Apr-17,1317.84,1321.79,"422,705,984",0.299732896,4,,1317.74,1316.48,20.08363855,-0.095618255,3,4,
30-Apr-17,1321.87,1347.89,"413,115,008",1.968423521,5,,1317.84,1321.79,19.86218742,0.299732896,4,5,
1-May-17,1348.3,1421.6,"713,624,000",5.436475562,6,,1321.87,1347.89,19.83923658,1.968423521,5,6,
2-May-17,1421.03,1452.82,"477,337,984",2.237109702,5,,1348.3,1421.6,20.38586677,5.436475562,6,5,
3-May-17,1453.78,1490.09,"583,795,968",2.497626876,5,,1421.03,1452.82,19.98373536,2.237109702,5,5,
4-May-17,1490.72,1537.67,"933,548,992",3.149484813,5,,1453.78,1490.09,20.18506211,2.497626876,5,5,
5-May-17,1540.87,1555.45,"946,035,968",0.946218695,4,,1490.72,1537.67,20.654504,3.149484813,5,4,
6-May-17,1556.81,1578.8,"582,529,984",1.412503774,4,,1540.87,1555.45,20.66779115,0.946218695,4,4,
7-May-17,1579.47,1596.71,"1,080,029,952",1.091505378,4,,1556.81,1578.8,20.18289122,1.412503774,4,4,
8-May-17,1596.92,1723.35,"1,340,320,000",7.917115447,6,,1579.47,1596.71,20.80025461,1.091505378,4,6,
9-May-17,1723.89,1755.36,"1,167,920,000",1.82552251,5,,1596.92,1723.35,21.01617423,7.917115447,6,5,
10-May-17,1756.52,1787.13,"915,723,008",1.74265024,5,,1723.89,1755.36,20.87849023,1.82552251,5,5,
11-May-17,1780.37,1848.57,"799,489,984",3.830664412,6,,1756.52,1787.13,20.63522448,1.74265024,5,6,
12-May-17,1845.76,1724.24,"740,984,000",-6.583737864,1,,1780.37,1848.57,20.49948456,3.830664412,6,1,
13-May-17,1723.12,1804.91,"579,635,008",4.746622406,6,,1845.76,1724.24,20.42348959,-6.583737864,1,6,
14-May-17,1800.86,1808.91,"437,196,000",0.447008651,4,,1723.12,1804.91,20.17790917,4.746622406,6,4,
15-May-17,1808.44,1738.43,"731,529,024",-3.871292385,1,,1800.86,1808.91,19.89589217,0.447008651,4,1,
16-May-17,1741.7,1734.45,"959,044,992",-0.416259976,3,,1808.44,1738.43,20.41064746,-3.871292385,1,3,
17-May-17,1726.73,1839.09,"1,064,729,984",6.50709723,6,,1741.7,1734.45,20.68144855,-0.416259976,3,6,
18-May-17,1818.7,1888.65,"894,321,024",3.846153846,6,,1726.73,1839.09,20.78598707,6.50709723,6,6,
19-May-17,1897.37,1987.71,"1,157,289,984",4.761327522,6,,1818.7,1888.65,20.61157536,3.846153846,6,6,
20-May-17,1984.24,2084.73,"961,336,000",5.064407531,6,,1897.37,1987.71,20.86934689,4.761327522,6,6,
21-May-17,2067.03,2041.2,"1,147,859,968",-1.249619019,3,,1984.24,2084.73,20.68383454,5.064407531,6,3,
22-May-17,2043.19,2173.4,"1,942,220,032",6.372877706,6,,2067.03,2041.2,20.86116515,-1.249619019,3,6,
23-May-17,2191.56,2320.42,"1,378,749,952",5.879829893,6,,2043.19,2173.4,21.3870975,6.372877706,6,6,
24-May-17,2321.37,2443.64,"1,725,379,968",5.267148279,6,,2191.56,2320.42,21.04444309,5.879829893,6,6,
25-May-17,2446.24,2304.98,"2,406,700,032",-5.774576493,1,,2321.37,2443.64,21.26871313,5.267148279,6,1,
26-May-17,2320.89,2202.42,"1,763,480,064",-5.104507323,1,,2446.24,2304.98,21.60152236,-5.774576493,1,1,
27-May-17,2196.27,2038.87,"1,700,480,000",-7.166696262,1,,2320.89,2202.42,21.290555,-5.104507323,1,1,
28-May-17,2054.08,2155.8,"1,147,139,968",4.952095342,6,,2196.27,2038.87,21.2541764,-7.166696262,1,6,
29-May-17,2159.43,2255.61,"994,625,024",4.453953127,6,,2054.08,2155.8,20.8605377,4.952095342,6,6,
30-May-17,2255.36,2175.47,"1,443,970,048",-3.542228292,1,,2159.43,2255.61,20.71787636,4.453953127,6,1,
31-May-17,2187.19,2286.41,"1,544,829,952",4.536414303,6,,2255.36,2175.47,21.09066213,-3.542228292,1,6,
1-Jun-17,2288.33,2407.88,"1,653,180,032",5.224333903,6,,2187.19,2286.41,21.15817968,4.536414303,6,6,
2-Jun-17,2404.03,2488.55,"1,317,030,016",3.515763114,6,,2288.33,2407.88,21.22596656,5.224333903,6,6,
