nikkeidate,nikkeiprice,nikkeiopen,nikkeihigh,nikkeilow
1-Oct-10,"9,404.23","9,454.00","9,474.50","9,354.50"
4-Oct-10,"9,381.06","9,404.00","9,514.50","9,359.50"
5-Oct-10,"9,518.76","9,339.00","9,539.50","9,334.00"
6-Oct-10,"9,691.43","9,594.00","9,694.50","9,569.50"
7-Oct-10,"9,684.81","9,649.00","9,719.50","9,649.00"
8-Oct-10,"9,588.88","9,644.00","9,674.50","9,588.88"
12-Oct-10,"9,388.64","9,642.00","9,644.00","9,384.00"
13-Oct-10,"9,403.51","9,474.00","9,504.50","9,389.50"
14-Oct-10,"9,583.51","9,509.00","9,614.50","9,479.50"
15-Oct-10,"9,500.25","9,544.00","9,554.50","9,474.50"
18-Oct-10,"9,498.49","9,519.00","9,559.50","9,469.50"
19-Oct-10,"9,539.45","9,489.00","9,574.50","9,484.00"
20-Oct-10,"9,381.60","9,404.00","9,409.00","9,309.50"
21-Oct-10,"9,376.48","9,439.00","9,481.50","9,329.50"
22-Oct-10,"9,426.71","9,409.00","9,454.50","9,389.00"
25-Oct-10,"9,401.16","9,439.00","9,459.50","9,389.50"
26-Oct-10,"9,377.38","9,389.00","9,459.50","9,364.50"
27-Oct-10,"9,387.03","9,434.00","9,454.50","9,328.50"
28-Oct-10,"9,366.03","9,368.00","9,413.50","9,348.50"
29-Oct-10,"9,202.45","9,313.00","9,333.50","9,163.50"
1-Nov-10,"9,154.72","9,163.00","9,271.00","9,128.50"
2-Nov-10,"9,159.98","9,133.00","9,163.50","9,123.50"
4-Nov-10,"9,358.78","9,283.00","9,368.50","9,283.00"
5-Nov-10,"9,625.99","9,523.00","9,683.50","9,518.00"
8-Nov-10,"9,732.92","9,698.00","9,735.50","9,683.50"
9-Nov-10,"9,694.49","9,663.00","9,718.50","9,648.50"
10-Nov-10,"9,830.52","9,748.00","9,838.50","9,743.00"
11-Nov-10,"9,861.46","9,868.00","9,878.50","9,833.50"
12-Nov-10,"9,724.81","9,808.00","9,848.50","9,718.50"
15-Nov-10,"9,827.51","9,803.00","9,833.50","9,743.50"
16-Nov-10,"9,797.10","9,898.00","9,908.00","9,793.50"
17-Nov-10,"9,811.66","9,703.00","9,811.66","9,698.00"
18-Nov-10,"10,013.63","9,823.00","10,013.63","9,803.50"
19-Nov-10,"10,022.39","10,128.00","10,133.50","10,018.50"
22-Nov-10,"10,115.19","10,143.00","10,158.50","10,088.50"
24-Nov-10,"10,030.11","9,923.00","10,063.50","9,898.50"
25-Nov-10,"10,079.76","10,103.00","10,118.50","10,038.50"
26-Nov-10,"10,039.56","10,083.00","10,133.50","10,038.00"
29-Nov-10,"10,125.99","10,078.00","10,148.50","10,038.50"
30-Nov-10,"9,937.04","10,068.00","10,103.50","9,937.04"
1-Dec-10,"9,988.05","9,948.00","9,988.05","9,913.50"
2-Dec-10,"10,168.52","10,178.00","10,193.00","10,143.50"
3-Dec-10,"10,178.32","10,173.50","10,178.50","10,153.50"
6-Dec-10,"10,167.23","10,173.00","10,178.00","10,138.50"
7-Dec-10,"10,141.10","10,158.00","10,163.50","10,093.50"
8-Dec-10,"10,232.33","10,203.00","10,263.50","10,183.50"
9-Dec-10,"10,285.88","10,286.00","10,293.00","10,243.50"
10-Dec-10,"10,211.95","10,263.00","10,323.00","10,183.50"
13-Dec-10,"10,293.89","10,203.00","10,293.89","10,195.50"
14-Dec-10,"10,316.77","10,268.00","10,318.50","10,258.00"
15-Dec-10,"10,309.78","10,313.00","10,333.50","10,278.50"
16-Dec-10,"10,311.29","10,303.00","10,353.50","10,288.50"
17-Dec-10,"10,303.83","10,313.00","10,328.50","10,283.50"
20-Dec-10,"10,216.41","10,288.00","10,293.50","10,178.50"
21-Dec-10,"10,370.53","10,268.00","10,400.50","10,263.00"
22-Dec-10,"10,346.48","10,348.00","10,393.50","10,323.50"
24-Dec-10,"10,279.19","10,263.00","10,279.19","10,258.50"
27-Dec-10,"10,355.99","10,293.00","10,383.50","10,293.00"
28-Dec-10,"10,292.63","10,311.00","10,326.50","10,283.00"
29-Dec-10,"10,344.54","10,273.00","10,358.50","10,273.00"
30-Dec-10,"10,228.92","10,303.00","10,308.00","10,178.50"
4-Jan-11,"10,398.10","10,326.00","10,409.00","10,309.50"
5-Jan-11,"10,380.77","10,369.00","10,399.50","10,349.50"
6-Jan-11,"10,529.76","10,495.00","10,529.76","10,490.50"
7-Jan-11,"10,541.04","10,500.00","10,542.50","10,500.00"
11-Jan-11,"10,510.68","10,467.00","10,533.50","10,467.00"
12-Jan-11,"10,512.80","10,558.00","10,568.50","10,498.50"
13-Jan-11,"10,589.76","10,598.00","10,613.50","10,568.50"
14-Jan-11,"10,499.04","10,563.00","10,575.50","10,490.50"
17-Jan-11,"10,502.86","10,550.00","10,560.50","10,480.50"
18-Jan-11,"10,518.98","10,470.00","10,545.50","10,450.50"
19-Jan-11,"10,557.10","10,565.00","10,580.50","10,530.50"
20-Jan-11,"10,437.31","10,490.00","10,500.50","10,420.50"
21-Jan-11,"10,274.52","10,465.00","10,465.00","10,255.50"
24-Jan-11,"10,345.11","10,320.00","10,345.50","10,275.50"
25-Jan-11,"10,464.42","10,370.00","10,475.50","10,350.50"
26-Jan-11,"10,401.90","10,410.00","10,440.50","10,395.00"
27-Jan-11,"10,478.66","10,455.00","10,485.50","10,415.50"
28-Jan-11,"10,360.34","10,465.00","10,475.50","10,315.50"
31-Jan-11,"10,237.92","10,210.00","10,260.50","10,175.50"
1-Feb-11,"10,274.50","10,270.00","10,295.50","10,240.50"
2-Feb-11,"10,457.36","10,365.00","10,490.50","10,360.00"
3-Feb-11,"10,431.36","10,410.00","10,445.50","10,410.00"
4-Feb-11,"10,543.52","10,540.00","10,580.50","10,535.00"
7-Feb-11,"10,592.04","10,650.00","10,655.00","10,565.50"
8-Feb-11,"10,635.98","10,635.00","10,645.00","10,620.50"
9-Feb-11,"10,617.83","10,680.00","10,695.00","10,597.50"
10-Feb-11,"10,605.65","10,577.00","10,627.50","10,567.50"
14-Feb-11,"10,725.54","10,685.00","10,725.54","10,667.50"
15-Feb-11,"10,746.67","10,722.00","10,752.50","10,712.50"
16-Feb-11,"10,808.29","10,762.00","10,837.50","10,752.00"
17-Feb-11,"10,836.64","10,872.00","10,887.50","10,817.50"
18-Feb-11,"10,842.80","10,817.00","10,852.50","10,807.50"
21-Feb-11,"10,857.53","10,810.00","10,857.53","10,787.50"
22-Feb-11,"10,664.70","10,737.00","10,752.50","10,637.50"
23-Feb-11,"10,579.10","10,587.00","10,662.50","10,567.00"
24-Feb-11,"10,452.71","10,543.00","10,543.50","10,428.50"
25-Feb-11,"10,526.76","10,473.00","10,530.50","10,453.50"
28-Feb-11,"10,624.09","10,500.00","10,625.50","10,445.50"
1-Mar-11,"10,754.03","10,668.00","10,754.03","10,665.00"
2-Mar-11,"10,492.38","10,610.00","10,620.50","10,492.38"
3-Mar-11,"10,586.02","10,530.00","10,595.50","10,520.50"
4-Mar-11,"10,693.66","10,750.00","10,770.50","10,660.50"
7-Mar-11,"10,505.02","10,610.00","10,615.00","10,465.50"
8-Mar-11,"10,525.19","10,520.00","10,565.50","10,505.50"
9-Mar-11,"10,589.50","10,615.00","10,660.50","10,565.50"
10-Mar-11,"10,434.38","10,528.00","10,543.50","10,400.50"
11-Mar-11,"10,254.43","10,350.00","10,375.50","10,225.50"
14-Mar-11,"9,620.49","9,575.00","9,817.50","9,520.00"
15-Mar-11,"8,655.00","9,235.00","9,287.50","7,862.50"
16-Mar-11,"9,093.72","9,105.00","9,135.50","8,782.50"
17-Mar-11,"8,962.67","8,543.00","9,080.50","8,443.00"
18-Mar-11,"9,206.75","9,083.00","9,260.50","9,075.00"
22-Mar-11,"9,608.32","9,545.00","9,610.50","9,455.50"
23-Mar-11,"9,449.47","9,553.00","9,568.00","9,376.50"
24-Mar-11,"9,435.01","9,451.00","9,501.50","9,411.50"
25-Mar-11,"9,536.13","9,576.00","9,576.00","9,466.50"
28-Mar-11,"9,478.53","9,548.00","9,548.00","9,405.50"
29-Mar-11,"9,459.08","9,330.00","9,498.50","9,315.50"
30-Mar-11,"9,708.79","9,498.00","9,710.50","9,473.50"
31-Mar-11,"9,755.10","9,760.00","9,760.00","9,660.50"
1-Apr-11,"9,708.39","9,750.00","9,825.50","9,695.50"
4-Apr-11,"9,718.89","9,765.00","9,810.50","9,710.00"
5-Apr-11,"9,615.55","9,725.00","9,730.00","9,569.50"
6-Apr-11,"9,584.37","9,674.00","9,674.00","9,564.50"
7-Apr-11,"9,590.93","9,659.00","9,689.50","9,579.00"
8-Apr-11,"9,768.08","9,554.00","9,809.50","9,534.50"
11-Apr-11,"9,719.70","9,712.00","9,774.50","9,699.50"
12-Apr-11,"9,555.26","9,589.00","9,604.50","9,496.50"
13-Apr-11,"9,641.18","9,521.00","9,656.50","9,516.00"
14-Apr-11,"9,653.92","9,576.00","9,681.50","9,551.00"
15-Apr-11,"9,591.52","9,634.00","9,656.00","9,576.50"
18-Apr-11,"9,556.65","9,586.00","9,608.50","9,541.50"
19-Apr-11,"9,441.03","9,441.00","9,481.50","9,391.50"
20-Apr-11,"9,606.82","9,546.00","9,631.50","9,516.50"
21-Apr-11,"9,685.77","9,691.00","9,726.50","9,646.50"
22-Apr-11,"9,682.21","9,626.00","9,731.50","9,616.00"
25-Apr-11,"9,671.96","9,701.00","9,746.50","9,656.50"
26-Apr-11,"9,558.69","9,621.00","9,621.50","9,536.50"
27-Apr-11,"9,691.84","9,636.00","9,726.50","9,636.00"
28-Apr-11,"9,849.74","9,741.00","9,851.50","9,716.50"
2-May-11,"10,004.20","9,966.00","10,046.50","9,941.50"
6-May-11,"9,859.20","9,781.00","9,876.50","9,776.00"
9-May-11,"9,794.38","9,881.00","9,896.00","9,781.50"
10-May-11,"9,818.76","9,811.00","9,851.50","9,756.50"
11-May-11,"9,864.26","9,921.00","9,931.50","9,841.50"
12-May-11,"9,716.65","9,766.00","9,836.50","9,711.50"
13-May-11,"9,648.77","9,751.00","9,751.00","9,546.50"
16-May-11,"9,558.30","9,581.00","9,596.50","9,551.50"
17-May-11,"9,567.02","9,506.00","9,596.50","9,501.50"
18-May-11,"9,662.08","9,601.00","9,691.50","9,586.50"
19-May-11,"9,620.82","9,711.00","9,726.50","9,601.50"
20-May-11,"9,607.08","9,616.00","9,666.50","9,601.50"
23-May-11,"9,460.63","9,541.00","9,541.00","9,436.50"
24-May-11,"9,477.17","9,411.00","9,491.50","9,406.00"
25-May-11,"9,422.88","9,486.00","9,506.50","9,411.50"
26-May-11,"9,562.05","9,496.00","9,566.50","9,491.00"
27-May-11,"9,521.94","9,511.00","9,591.50","9,491.50"
30-May-11,"9,504.97","9,481.00","9,536.50","9,451.50"
31-May-11,"9,693.73","9,491.00","9,701.50","9,491.00"
1-Jun-11,"9,719.61","9,706.00","9,726.50","9,661.50"
2-Jun-11,"9,555.04","9,526.00","9,576.50","9,511.50"
3-Jun-11,"9,492.21","9,551.00","9,601.50","9,491.50"
6-Jun-11,"9,380.35","9,461.00","9,491.50","9,356.50"
7-Jun-11,"9,442.95","9,371.00","9,451.50","9,361.00"
8-Jun-11,"9,449.46","9,421.00","9,456.50","9,396.50"
9-Jun-11,"9,467.15","9,416.00","9,469.50","9,376.50"
10-Jun-11,"9,514.44","9,529.00","9,624.50","9,491.50"
13-Jun-11,"9,448.21","9,404.00","9,461.50","9,386.00"
14-Jun-11,"9,547.79","9,441.00","9,561.50","9,436.00"
15-Jun-11,"9,574.32","9,586.00","9,591.00","9,516.50"
16-Jun-11,"9,411.28","9,481.00","9,490.50","9,407.00"
17-Jun-11,"9,351.40","9,445.00","9,445.00","9,312.50"
20-Jun-11,"9,354.32","9,382.00","9,419.50","9,339.50"
21-Jun-11,"9,459.66","9,412.00","9,459.66","9,376.50"
22-Jun-11,"9,629.43","9,538.00","9,653.50","9,533.00"
23-Jun-11,"9,596.74","9,558.00","9,653.50","9,553.00"
24-Jun-11,"9,678.71","9,623.00","9,693.50","9,608.50"
27-Jun-11,"9,578.31","9,623.00","9,638.00","9,568.50"
28-Jun-11,"9,648.98","9,671.00","9,708.50","9,633.50"
29-Jun-11,"9,797.26","9,778.00","9,797.26","9,733.50"
30-Jun-11,"9,816.09","9,853.00","9,853.00","9,788.50"
1-Jul-11,"9,868.07","9,883.00","9,898.50","9,853.50"
4-Jul-11,"9,965.09","9,988.00","10,003.50","9,943.50"
5-Jul-11,"9,972.46","9,973.00","9,993.50","9,948.50"
6-Jul-11,"10,082.48","9,993.00","10,083.50","9,973.50"
7-Jul-11,"10,071.14","10,048.00","10,103.50","10,028.50"
8-Jul-11,"10,137.73","10,178.00","10,193.50","10,128.50"
11-Jul-11,"10,069.53","10,063.00","10,113.50","10,058.50"
12-Jul-11,"9,925.92","9,938.00","9,968.50","9,903.50"
13-Jul-11,"9,963.14","9,893.00","9,978.50","9,883.00"
14-Jul-11,"9,936.12","9,928.00","10,003.50","9,888.50"
15-Jul-11,"9,974.47","9,928.00","9,983.50","9,923.00"
19-Jul-11,"9,889.72","9,931.00","9,943.50","9,883.00"
20-Jul-11,"10,005.90","10,018.00","10,043.50","9,988.50"
21-Jul-11,"10,010.39","10,028.00","10,033.00","9,973.50"
22-Jul-11,"10,132.11","10,116.00","10,153.50","10,083.50"
25-Jul-11,"10,050.01","10,083.00","10,093.50","10,043.50"
26-Jul-11,"10,097.72","10,078.00","10,136.50","10,046.50"
27-Jul-11,"10,047.19","10,051.00","10,056.50","10,016.50"
28-Jul-11,"9,901.35","9,926.00","9,941.50","9,851.50"
29-Jul-11,"9,833.03","9,866.00","9,911.50","9,821.50"
1-Aug-11,"9,965.01","9,921.00","10,041.50","9,921.00"
2-Aug-11,"9,844.59","9,866.00","9,881.50","9,821.50"
3-Aug-11,"9,637.14","9,671.00","9,686.50","9,606.50"
4-Aug-11,"9,659.18","9,681.00","9,766.50","9,611.50"
5-Aug-11,"9,299.88","9,282.00","9,347.50","9,257.50"
8-Aug-11,"9,097.56","9,157.00","9,212.50","9,052.50"
9-Aug-11,"8,944.48","8,762.00","8,962.00","8,652.50"
10-Aug-11,"9,038.74","9,162.00","9,162.00","9,017.50"
11-Aug-11,"8,981.94","8,832.00","8,982.50","8,817.00"
12-Aug-11,"8,963.72","9,082.00","9,082.00","8,922.50"
15-Aug-11,"9,086.41","9,082.00","9,112.50","9,027.50"
16-Aug-11,"9,107.43","9,132.00","9,147.50","9,072.50"
17-Aug-11,"9,057.26","9,037.00","9,080.50","9,002.50"
18-Aug-11,"8,943.76","9,033.00","9,045.00","8,925.50"
19-Aug-11,"8,719.24","8,725.00","8,790.50","8,700.50"
22-Aug-11,"8,628.13","8,685.00","8,775.50","8,615.50"
23-Aug-11,"8,733.01","8,690.00","8,740.50","8,630.50"
24-Aug-11,"8,639.61","8,800.00","8,815.50","8,615.50"
25-Aug-11,"8,772.36","8,755.00","8,845.50","8,735.50"
26-Aug-11,"8,797.78","8,745.00","8,797.78","8,735.00"
29-Aug-11,"8,851.35","8,796.00","8,921.50","8,746.50"
30-Aug-11,"8,953.90","8,958.00","8,993.50","8,939.50"
31-Aug-11,"8,955.20","8,934.00","8,964.50","8,906.50"
1-Sep-11,"9,060.80","9,009.00","9,094.50","8,999.50"
2-Sep-11,"8,950.74","8,979.00","9,009.50","8,910.50"
5-Sep-11,"8,784.46","8,830.00","8,840.50","8,757.50"
6-Sep-11,"8,590.57","8,680.00","8,705.50","8,585.50"
7-Sep-11,"8,763.41","8,735.00","8,771.50","8,700.50"
8-Sep-11,"8,793.12","8,860.00","8,875.00","8,758.50"
9-Sep-11,"8,737.66","8,768.00","8,808.50","8,728.50"
12-Sep-11,"8,535.67","8,528.00","8,578.50","8,518.50"
13-Sep-11,"8,616.55","8,583.00","8,633.50","8,553.50"
14-Sep-11,"8,518.57","8,623.00","8,668.50","8,498.50"
15-Sep-11,"8,668.86","8,668.00","8,693.50","8,633.50"
16-Sep-11,"8,864.16","8,803.00","8,864.16","8,778.50"
20-Sep-11,"8,721.24","8,748.00","8,763.50","8,708.50"
21-Sep-11,"8,741.16","8,721.00","8,773.50","8,713.50"
22-Sep-11,"8,560.26","8,643.02","8,643.02","8,545.46"
26-Sep-11,"8,374.13","8,547.62","8,556.66","8,359.70"
27-Sep-11,"8,609.95","8,496.33","8,609.95","8,479.05"
28-Sep-11,"8,615.65","8,607.92","8,665.54","8,595.85"
29-Sep-11,"8,701.23","8,527.64","8,706.14","8,501.42"
30-Sep-11,"8,700.29","8,713.91","8,756.00","8,653.62"
3-Oct-11,"8,545.48","8,567.98","8,577.52","8,455.67"
4-Oct-11,"8,456.12","8,426.39","8,470.76","8,359.24"
5-Oct-11,"8,382.98","8,491.43","8,501.03","8,343.01"
6-Oct-11,"8,522.02","8,463.83","8,545.79","8,463.83"
7-Oct-11,"8,605.62","8,593.22","8,663.57","8,589.36"
11-Oct-11,"8,773.68","8,733.54","8,806.44","8,725.62"
12-Oct-11,"8,738.90","8,719.67","8,763.02","8,689.38"
13-Oct-11,"8,823.25","8,832.81","8,854.16","8,808.73"
14-Oct-11,"8,747.96","8,782.91","8,787.89","8,733.71"
17-Oct-11,"8,879.60","8,881.44","8,911.70","8,856.58"
18-Oct-11,"8,741.91","8,758.74","8,773.99","8,727.39"
19-Oct-11,"8,772.54","8,808.25","8,831.55","8,745.36"
20-Oct-11,"8,682.15","8,733.60","8,733.60","8,672.21"
21-Oct-11,"8,678.89","8,679.04","8,700.49","8,652.26"
24-Oct-11,"8,843.98","8,764.92","8,844.28","8,762.02"
25-Oct-11,"8,762.31","8,866.43","8,870.37","8,755.38"
26-Oct-11,"8,748.47","8,673.85","8,798.80","8,642.56"
27-Oct-11,"8,926.54","8,779.40","8,926.54","8,731.77"
28-Oct-11,"9,050.47","9,059.04","9,086.43","9,003.09"
31-Oct-11,"8,988.39","9,011.18","9,152.39","8,988.39"
1-Nov-11,"8,835.52","8,880.75","8,946.00","8,831.69"
2-Nov-11,"8,640.42","8,719.92","8,719.92","8,640.42"
4-Nov-11,"8,801.40","8,761.27","8,814.71","8,729.08"
7-Nov-11,"8,767.09","8,771.82","8,779.55","8,741.25"
8-Nov-11,"8,655.51","8,744.36","8,772.04","8,644.00"
9-Nov-11,"8,755.44","8,724.60","8,762.98","8,678.78"
10-Nov-11,"8,500.80","8,597.28","8,600.21","8,500.67"
11-Nov-11,"8,514.47","8,545.92","8,566.49","8,485.77"
14-Nov-11,"8,603.70","8,631.28","8,655.31","8,595.43"
15-Nov-11,"8,541.93","8,546.99","8,584.30","8,527.63"
16-Nov-11,"8,463.16","8,546.75","8,567.64","8,459.30"
17-Nov-11,"8,479.63","8,421.88","8,491.82","8,400.22"
18-Nov-11,"8,374.91","8,374.16","8,398.80","8,359.60"
21-Nov-11,"8,348.27","8,349.05","8,375.60","8,343.93"
22-Nov-11,"8,314.74","8,263.86","8,350.35","8,261.01"
24-Nov-11,"8,165.18","8,189.42","8,212.95","8,157.39"
25-Nov-11,"8,160.01","8,138.19","8,199.67","8,135.79"
28-Nov-11,"8,287.49","8,269.91","8,322.01","8,259.71"
29-Nov-11,"8,477.82","8,371.01","8,477.82","8,351.38"
30-Nov-11,"8,434.61","8,407.63","8,435.34","8,361.69"
1-Dec-11,"8,597.38","8,581.20","8,653.88","8,577.09"
2-Dec-11,"8,643.75","8,603.23","8,643.75","8,591.93"
5-Dec-11,"8,695.98","8,697.78","8,704.48","8,668.04"
6-Dec-11,"8,575.16","8,644.97","8,671.54","8,571.09"
7-Dec-11,"8,722.17","8,629.19","8,729.81","8,614.21"
8-Dec-11,"8,664.58","8,664.35","8,688.81","8,625.19"
9-Dec-11,"8,536.46","8,521.33","8,576.68","8,503.03"
12-Dec-11,"8,653.82","8,652.98","8,682.47","8,633.35"
13-Dec-11,"8,552.81","8,535.52","8,594.32","8,518.80"
14-Dec-11,"8,519.13","8,513.77","8,540.57","8,486.37"
15-Dec-11,"8,377.37","8,449.05","8,455.32","8,374.25"
16-Dec-11,"8,401.72","8,416.21","8,433.18","8,390.98"
19-Dec-11,"8,296.12","8,363.39","8,364.93","8,272.26"
20-Dec-11,"8,336.48","8,318.03","8,354.90","8,317.73"
21-Dec-11,"8,459.98","8,442.74","8,471.11","8,440.89"
22-Dec-11,"8,395.16","8,429.54","8,436.59","8,383.96"
26-Dec-11,"8,479.34","8,504.46","8,516.53","8,477.37"
27-Dec-11,"8,440.56","8,443.00","8,458.26","8,428.53"
28-Dec-11,"8,423.62","8,426.09","8,456.66","8,414.90"
29-Dec-11,"8,398.89","8,367.71","8,404.89","8,330.87"
30-Dec-11,"8,455.35","8,434.90","8,455.35","8,415.56"
4-Jan-12,"8,560.11","8,549.54","8,581.45","8,547.70"
5-Jan-12,"8,488.71","8,515.66","8,519.16","8,481.83"
6-Jan-12,"8,390.35","8,488.98","8,488.98","8,349.33"
10-Jan-12,"8,422.26","8,422.99","8,450.59","8,405.18"
11-Jan-12,"8,447.88","8,440.96","8,463.72","8,426.03"
12-Jan-12,"8,385.59","8,423.10","8,426.83","8,360.33"
13-Jan-12,"8,500.02","8,471.10","8,509.76","8,458.68"
16-Jan-12,"8,378.36","8,409.79","8,409.79","8,352.23"
17-Jan-12,"8,466.40","8,420.12","8,475.66","8,413.22"
18-Jan-12,"8,550.58","8,458.29","8,595.78","8,446.09"
19-Jan-12,"8,639.68","8,596.68","8,668.94","8,596.68"
20-Jan-12,"8,766.36","8,751.18","8,791.39","8,725.32"
23-Jan-12,"8,765.90","8,753.91","8,795.27","8,744.54"
24-Jan-12,"8,785.33","8,815.36","8,825.09","8,768.51"
25-Jan-12,"8,883.69","8,842.01","8,911.62","8,816.09"
26-Jan-12,"8,849.47","8,890.49","8,894.60","8,834.93"
27-Jan-12,"8,841.22","8,851.02","8,886.02","8,810.89"
30-Jan-12,"8,793.05","8,803.79","8,832.48","8,774.23"
31-Jan-12,"8,802.51","8,781.44","8,836.68","8,776.65"
1-Feb-12,"8,809.79","8,789.06","8,830.28","8,780.10"
2-Feb-12,"8,876.82","8,865.28","8,893.22","8,849.25"
3-Feb-12,"8,831.93","8,849.17","8,877.57","8,825.98"
6-Feb-12,"8,929.20","8,939.99","8,949.32","8,916.94"
7-Feb-12,"8,917.52","8,904.16","8,928.44","8,887.19"
8-Feb-12,"9,015.59","8,971.88","9,015.59","8,956.78"
9-Feb-12,"9,002.24","8,996.13","9,018.49","8,942.87"
10-Feb-12,"8,947.17","9,010.53","9,016.97","8,947.17"
13-Feb-12,"8,999.18","8,954.03","9,023.50","8,948.54"
14-Feb-12,"9,052.07","8,978.72","9,072.08","8,972.74"
15-Feb-12,"9,260.34","9,108.84","9,314.37","9,107.68"
16-Feb-12,"9,238.10","9,232.38","9,308.93","9,214.23"
17-Feb-12,"9,384.17","9,371.12","9,435.03","9,369.25"
20-Feb-12,"9,485.09","9,534.03","9,549.31","9,462.67"
21-Feb-12,"9,463.02","9,458.68","9,517.04","9,440.41"
22-Feb-12,"9,554.00","9,459.74","9,564.05","9,442.58"
23-Feb-12,"9,595.57","9,549.77","9,609.84","9,513.65"
24-Feb-12,"9,647.38","9,594.85","9,647.38","9,576.21"
27-Feb-12,"9,633.93","9,726.20","9,736.11","9,628.25"
28-Feb-12,"9,722.52","9,567.12","9,722.52","9,528.77"
29-Feb-12,"9,723.24","9,771.62","9,866.41","9,706.22"
1-Mar-12,"9,707.37","9,771.34","9,865.75","9,666.02"
2-Mar-12,"9,777.03","9,797.05","9,803.75","9,729.24"
5-Mar-12,"9,698.59","9,756.98","9,792.14","9,673.75"
6-Mar-12,"9,637.63","9,704.61","9,732.89","9,602.84"
7-Mar-12,"9,576.06","9,509.10","9,603.19","9,509.10"
8-Mar-12,"9,768.96","9,674.94","9,768.96","9,659.15"
9-Mar-12,"9,929.74","9,911.07","10,007.62","9,853.18"
12-Mar-12,"9,889.86","10,015.92","10,021.51","9,889.86"
13-Mar-12,"9,899.08","9,921.25","10,011.88","9,888.30"
14-Mar-12,"10,050.52","10,064.12","10,115.79","10,050.52"
15-Mar-12,"10,123.28","10,115.40","10,158.74","10,077.55"
16-Mar-12,"10,129.83","10,110.57","10,148.47","10,090.09"
19-Mar-12,"10,141.99","10,150.85","10,172.64","10,134.48"
21-Mar-12,"10,086.49","10,100.87","10,132.02","10,073.90"
22-Mar-12,"10,127.08","10,055.16","10,136.85","10,052.50"
23-Mar-12,"10,011.47","10,014.87","10,031.96","9,999.37"
26-Mar-12,"10,018.24","10,040.10","10,056.20","10,016.05"
27-Mar-12,"10,255.15","10,152.90","10,255.15","10,152.25"
28-Mar-12,"10,182.57","10,153.51","10,197.80","10,124.28"
29-Mar-12,"10,114.79","10,134.78","10,147.04","10,084.77"
30-Mar-12,"10,083.56","10,089.10","10,111.09","10,033.19"
2-Apr-12,"10,109.87","10,161.72","10,190.35","10,109.87"
3-Apr-12,"10,050.39","10,082.21","10,084.07","10,040.99"
4-Apr-12,"9,819.99","10,045.88","10,059.19","9,819.99"
5-Apr-12,"9,767.61","9,737.50","9,806.40","9,692.70"
6-Apr-12,"9,688.45","9,710.25","9,739.59","9,659.16"
9-Apr-12,"9,546.26","9,565.31","9,618.10","9,535.33"
10-Apr-12,"9,538.02","9,583.36","9,648.12","9,509.72"
11-Apr-12,"9,458.74","9,398.60","9,487.84","9,388.14"
12-Apr-12,"9,524.79","9,486.19","9,541.04","9,449.49"
13-Apr-12,"9,637.99","9,613.19","9,690.29","9,603.97"
16-Apr-12,"9,470.64","9,522.70","9,532.91","9,464.49"
17-Apr-12,"9,464.71","9,476.15","9,519.80","9,455.32"
18-Apr-12,"9,667.26","9,594.30","9,682.88","9,594.30"
19-Apr-12,"9,588.38","9,578.68","9,617.93","9,565.83"
20-Apr-12,"9,561.36","9,574.99","9,580.87","9,532.68"
23-Apr-12,"9,542.17","9,599.20","9,643.27","9,520.98"
24-Apr-12,"9,468.04","9,466.08","9,510.70","9,423.30"
25-Apr-12,"9,561.01","9,578.42","9,582.73","9,530.02"
26-Apr-12,"9,561.83","9,613.16","9,630.97","9,531.03"
27-Apr-12,"9,520.89","9,564.40","9,691.70","9,463.60"
1-May-12,"9,350.95","9,471.66","9,472.25","9,332.79"
2-May-12,"9,380.25","9,397.87","9,417.96","9,344.53"
7-May-12,"9,119.14","9,198.17","9,206.45","9,109.01"
8-May-12,"9,181.65","9,190.50","9,207.56","9,159.47"
9-May-12,"9,045.06","9,112.72","9,115.94","9,021.20"
10-May-12,"9,009.65","9,013.26","9,075.63","8,985.90"
11-May-12,"8,953.31","9,019.40","9,050.61","8,944.63"
14-May-12,"8,973.84","8,986.22","9,031.09","8,947.82"
15-May-12,"8,900.74","8,910.85","8,930.78","8,838.78"
16-May-12,"8,801.17","8,865.78","8,883.73","8,756.07"
17-May-12,"8,876.59","8,789.47","8,885.08","8,765.71"
18-May-12,"8,611.31","8,727.58","8,735.54","8,588.16"
21-May-12,"8,633.89","8,617.92","8,676.20","8,608.62"
22-May-12,"8,729.29","8,721.59","8,740.48","8,690.47"
23-May-12,"8,556.60","8,715.14","8,715.14","8,538.69"
24-May-12,"8,563.38","8,537.99","8,597.85","8,496.61"
25-May-12,"8,580.39","8,616.85","8,616.85","8,550.93"
28-May-12,"8,593.15","8,604.99","8,624.51","8,568.87"
29-May-12,"8,657.08","8,565.56","8,657.08","8,517.18"
30-May-12,"8,633.19","8,637.95","8,656.71","8,568.97"
31-May-12,"8,542.73","8,499.68","8,542.73","8,455.13"
1-Jun-12,"8,440.25","8,465.47","8,487.44","8,422.50"
4-Jun-12,"8,295.63","8,278.65","8,303.35","8,238.96"
5-Jun-12,"8,382.00","8,331.02","8,388.14","8,306.93"
6-Jun-12,"8,533.53","8,428.36","8,549.00","8,412.55"
7-Jun-12,"8,639.72","8,639.25","8,647.79","8,599.64"
