Date,Price,Open,High,Low,Vol,Change %
24-Jul-13,127.48,129.17,129.4,126.87,9.98,-1.72%
25-Jul-13,128.67,127.7,128.87,127.64,4.73,0.93%
26-Jul-13,128.78,128.11,128.97,126.78,6.15,0.09%
29-Jul-13,128.47,128.45,128.78,128.25,3.56,-0.24%
30-Jul-13,128.12,127.95,128.31,127.22,4.49,-0.27%
31-Jul-13,127.96,127.76,128.92,126.13,16.02,-0.12%
1-Aug-13,126.61,127.84,127.89,126.33,10.56,-1.06%
2-Aug-13,126.36,126.74,127.25,126.32,6.47,-0.20%
5-Aug-13,125.7,126.51,126.64,125.34,4.01,-0.52%
6-Aug-13,123.97,124.33,124.55,123.55,6.02,-1.38%
7-Aug-13,124.15,124,124.6,123.85,5.31,0.15%
8-Aug-13,126.86,124.78,126.99,124.77,8.66,2.18%
9-Aug-13,126.86,126.51,127.27,126.3,6.19,0.00%
12-Aug-13,129.13,129.57,129.71,128.88,7.42,1.79%
13-Aug-13,127.74,128.49,128.65,127.38,7.34,-1.08%
