date,russellprice,russellopen,russellhigh,russelllow
16-Mar-17,"1,386.03","1,383.76","1,389.79","1,382.47"
17-Mar-17,"1,391.52","1,385.27","1,393.18","1,380.69"
20-Mar-17,"1,384.10","1,391.46","1,391.48","1,381.12"
21-Mar-17,"1,346.55","1,385.53","1,390.20","1,346.03"
22-Mar-17,"1,345.60","1,346.21","1,348.64","1,335.22"
23-Mar-17,"1,353.43","1,345.42","1,361.22","1,343.29"
24-Mar-17,"1,354.64","1,354.52","1,362.79","1,349.18"
27-Mar-17,"1,357.32","1,352.70","1,359.33","1,335.04"
28-Mar-17,"1,367.26","1,356.70","1,367.94","1,352.53"
29-Mar-17,"1,371.64","1,366.68","1,373.13","1,363.35"
30-Mar-17,"1,382.35","1,371.99","1,382.93","1,371.99"
31-Mar-17,"1,385.92","1,382.20","1,389.95","1,380.12"
3-Apr-17,"1,369.67","1,386.43","1,388.74","1,366.53"
4-Apr-17,"1,368.17","1,368.58","1,374.05","1,363.30"
5-Apr-17,"1,352.14","1,369.79","1,381.34","1,350.96"
6-Apr-17,"1,364.43","1,351.96","1,364.52","1,349.34"
7-Apr-17,"1,364.56","1,363.84","1,367.50","1,358.01"
10-Apr-17,"1,367.09","1,364.76","1,376.56","1,361.54"
11-Apr-17,"1,376.95","1,366.47","1,377.23","1,360.54"
12-Apr-17,"1,359.20","1,376.86","1,376.86","1,358.15"
13-Apr-17,"1,345.24","1,358.61","1,361.32","1,345.24"
17-Apr-17,"1,361.18","1,345.36","1,361.25","1,345.36"
18-Apr-17,"1,361.89","1,359.89","1,362.49","1,351.42"
19-Apr-17,"1,367.13","1,362.32","1,376.69","1,362.32"
20-Apr-17,"1,384.15","1,368.39","1,384.58","1,368.39"
21-Apr-17,"1,379.85","1,368.39","1,384.58","1,368.39"
24-Apr-17,"1,397.94","1,380.53","1,399.96","1,380.53"
25-Apr-17,"1,411.08","1,400.10","1,415.55","1,400.10"
26-Apr-17,"1,419.43","1,411.05","1,425.70","1,409.83"
27-Apr-17,"1,417.13","1,419.57","1,423.52","1,413.68"
28-Apr-17,"1,400.43","1,417.75","1,419.21","1,399.75"
1-May-17,"1,407.36","1,401.01","1,411.04","1,397.08"
2-May-17,"1,399.36","1,407.54","1,409.05","1,395.63"
3-May-17,"1,390.92","1,399.13","1,399.13","1,386.32"
4-May-17,"1,388.85","1,391.17","1,394.16","1,380.49"
5-May-17,"1,396.99","1,389.21","1,397.21","1,385.20"
8-May-17,"1,391.64","1,396.40","1,397.43","1,386.42"
9-May-17,"1,391.86","1,392.31","1,395.48","1,386.73"
10-May-17,"1,399.59","1,392.03","1,400.81","1,390.44"
11-May-17,"1,390.20","1,399.20","1,399.20","1,379.15"
12-May-17,"1,382.77","1,389.39","1,389.39","1,380.02"
15-May-17,"1,393.92","1,383.27","1,398.99","1,383.27"
16-May-17,"1,394.68","1,394.57","1,396.36","1,384.82"
17-May-17,"1,355.89","1,388.30","1,388.30","1,355.85"
18-May-17,"1,361.08","1,354.93","1,365.01","1,351.01"
19-May-17,"1,367.33","1,361.53","1,374.42","1,361.53"
22-May-17,"1,377.14","1,367.88","1,378.30","1,367.88"
23-May-17,"1,380.98","1,378.24","1,383.08","1,372.05"
24-May-17,"1,382.51","1,381.16","1,386.07","1,376.55"
25-May-17,"1,383.39","1,384.81","1,391.42","1,380.33"
26-May-17,"1,382.24","1,383.14","1,383.68","1,376.15"
30-May-17,"1,371.19","1,381.17","1,381.17","1,370.96"
31-May-17,"1,370.21","1,372.20","1,374.43","1,354.86"
1-Jun-17,"1,396.06","1,370.33","1,396.20","1,370.33"
2-Jun-17,"1,405.39","1,396.08","1,414.96","1,396.04"
5-Jun-17,"1,396.45","1,405.13","1,405.13","1,396.44"
6-Jun-17,"1,394.90","1,395.05","1,401.79","1,386.70"
7-Jun-17,"1,396.67","1,395.53","1,400.41","1,392.20"
8-Jun-17,"1,415.61","1,396.78","1,419.32","1,394.69"
9-Jun-17,"1,421.71","1,416.15","1,433.79","1,413.61"
12-Jun-17,"1,419.21","1,421.10","1,426.10","1,415.59"
13-Jun-17,"1,425.98","1,420.06","1,427.55","1,420.06"
14-Jun-17,"1,417.57","1,426.03","1,426.13","1,411.40"
15-Jun-17,"1,410.08","1,415.47","1,415.47","1,402.52"
16-Jun-17,"1,406.73","1,407.22","1,407.22","1,399.26"
19-Jun-17,"1,418.08","1,407.07","1,420.19","1,407.07"
20-Jun-17,"1,402.97","1,417.76","1,417.76","1,402.79"
21-Jun-17,"1,399.25","1,403.33","1,411.88","1,398.46"
22-Jun-17,"1,404.54","1,399.37","1,408.34","1,396.87"
23-Jun-17,"1,414.78","1,404.78","1,415.77","1,402.77"
26-Jun-17,"1,416.64","1,415.12","1,420.77","1,409.15"
27-Jun-17,"1,403.52","1,416.35","1,420.61","1,403.38"
28-Jun-17,"1,425.27","1,404.46","1,426.33","1,404.46"
29-Jun-17,"1,416.20","1,425.49","1,428.03","1,403.02"
30-Jun-17,"1,415.36","1,416.73","1,420.99","1,413.29"
3-Jul-17,"1,426.68","1,416.47","1,429.37","1,416.47"
5-Jul-17,"1,420.15","1,426.53","1,426.53","1,412.62"
6-Jul-17,"1,400.81","1,418.86","1,418.86","1,398.83"
7-Jul-17,"1,415.84","1,401.35","1,416.68","1,401.35"
10-Jul-17,"1,408.47","1,415.28","1,418.05","1,405.75"
11-Jul-17,"1,413.05","1,408.61","1,413.47","1,402.63"
12-Jul-17,"1,424.32","1,414.34","1,431.34","1,414.34"
13-Jul-17,"1,425.66","1,424.53","1,425.74","1,416.27"
14-Jul-17,"1,428.82","1,425.47","1,432.97","1,424.10"
17-Jul-17,"1,431.60","1,428.78","1,434.45","1,425.97"
18-Jul-17,"1,427.61","1,431.11","1,431.11","1,422.49"
19-Jul-17,"1,441.77","1,428.28","1,441.77","1,428.28"
20-Jul-17,"1,442.35","1,442.16","1,445.06","1,438.96"
21-Jul-17,"1,435.84","1,443.37","1,452.05","1,433.83"
24-Jul-17,"1,438.05","1,435.82","1,438.60","1,431.35"
25-Jul-17,"1,450.39","1,438.86","1,452.09","1,438.86"
26-Jul-17,"1,442.28","1,450.58","1,452.02","1,441.25"
27-Jul-17,"1,433.62","1,442.26","1,446.63","1,427.69"
28-Jul-17,"1,429.26","1,432.59","1,432.59","1,425.80"
31-Jul-17,"1,425.14","1,429.46","1,432.46","1,420.66"
1-Aug-17,"1,428.33","1,426.03","1,430.66","1,420.82"
2-Aug-17,"1,412.90","1,428.03","1,428.03","1,408.52"
3-Aug-17,"1,405.23","1,413.09","1,414.72","1,402.39"
4-Aug-17,"1,412.32","1,405.14","1,413.04","1,405.14"
7-Aug-17,"1,414.17","1,412.40","1,417.42","1,408.62"
8-Aug-17,"1,410.15","1,413.93","1,426.29","1,407.57"
9-Aug-17,"1,396.95","1,409.78","1,409.78","1,393.24"
10-Aug-17,"1,372.54","1,396.60","1,396.60","1,372.54"
11-Aug-17,"1,374.23","1,372.26","1,376.37","1,368.33"
14-Aug-17,"1,394.31","1,375.13","1,394.53","1,375.13"
15-Aug-17,"1,383.24","1,394.70","1,395.88","1,382.95"
16-Aug-17,"1,383.53","1,384.18","1,391.68","1,381.90"
17-Aug-17,"1,358.94","1,383.07","1,384.74","1,358.80"
18-Aug-17,"1,357.79","1,357.01","1,362.34","1,349.35"
21-Aug-17,"1,356.90","1,357.74","1,358.09","1,351.20"
22-Aug-17,"1,371.54","1,357.89","1,372.33","1,357.89"
23-Aug-17,"1,369.74","1,370.68","1,373.28","1,363.17"
24-Aug-17,"1,373.88","1,370.16","1,377.05","1,370.16"
25-Aug-17,"1,377.45","1,374.38","1,380.60","1,373.53"
28-Aug-17,"1,382.23","1,377.76","1,382.53","1,377.06"
29-Aug-17,"1,383.68","1,381.31","1,385.19","1,371.80"
30-Aug-17,"1,391.32","1,383.21","1,392.77","1,381.20"
31-Aug-17,"1,405.28","1,392.04","1,406.44","1,392.04"
1-Sep-17,"1,413.57","1,405.82","1,413.87","1,405.82"
5-Sep-17,"1,399.66","1,413.30","1,414.55","1,394.51"
6-Sep-17,"1,402.20","1,400.01","1,406.02","1,399.27"
7-Sep-17,"1,398.67","1,402.46","1,404.31","1,393.88"
8-Sep-17,"1,399.43","1,398.19","1,403.53","1,394.43"
11-Sep-17,"1,414.83","1,400.56","1,415.75","1,400.56"
12-Sep-17,"1,423.46","1,415.34","1,423.93","1,415.18"
13-Sep-17,"1,426.89","1,423.30","1,428.74","1,421.88"
14-Sep-17,"1,425.02","1,426.57","1,427.92","1,421.63"
15-Sep-17,"1,431.71","1,425.35","1,431.99","1,422.25"
18-Sep-17,"1,441.08","1,431.75","1,444.27","1,431.75"
19-Sep-17,"1,440.40","1,441.18","1,442.58","1,438.29"
20-Sep-17,"1,445.42","1,440.48","1,446.48","1,440.00"
21-Sep-17,"1,444.18","1,445.20","1,448.84","1,441.69"
22-Sep-17,"1,450.78","1,443.47","1,451.51","1,441.86"
25-Sep-17,"1,451.96","1,450.63","1,455.22","1,445.02"
26-Sep-17,"1,456.86","1,452.25","1,460.95","1,452.25"
27-Sep-17,"1,484.81","1,457.27","1,487.95","1,457.27"
28-Sep-17,"1,488.79","1,484.80","1,489.35","1,478.20"
29-Sep-17,"1,490.86","1,488.80","1,493.56","1,488.80"
2-Oct-17,"1,509.47","1,491.05","1,509.48","1,491.05"
3-Oct-17,"1,511.97","1,509.94","1,512.26","1,503.52"
4-Oct-17,"1,507.76","1,512.00","1,514.77","1,505.07"
5-Oct-17,"1,512.09","1,508.34","1,514.94","1,508.34"
6-Oct-17,"1,510.22","1,511.41","1,511.41","1,506.41"
9-Oct-17,"1,503.56","1,510.41","1,513.30","1,501.77"
10-Oct-17,"1,508.01","1,504.11","1,511.33","1,503.92"
11-Oct-17,"1,506.92","1,507.91","1,510.62","1,505.14"
12-Oct-17,"1,505.16","1,506.46","1,508.43","1,501.14"
13-Oct-17,"1,502.66","1,505.46","1,508.22","1,502.23"
16-Oct-17,"1,502.68","1,502.97","1,511.29","1,499.64"
17-Oct-17,"1,497.50","1,502.53","1,505.80","1,495.90"
18-Oct-17,"1,505.14","1,497.98","1,507.84","1,497.98"
19-Oct-17,"1,502.04","1,502.97","1,502.97","1,491.38"
20-Oct-17,"1,509.25","1,504.72","1,512.75","1,504.72"
23-Oct-17,"1,497.49","1,509.67","1,511.48","1,497.34"
24-Oct-17,"1,500.42","1,498.19","1,505.57","1,498.19"
25-Oct-17,"1,493.48","1,500.25","1,500.42","1,482.53"
26-Oct-17,"1,497.46","1,494.11","1,501.36","1,494.11"
27-Oct-17,"1,508.32","1,497.54","1,508.32","1,493.49"
30-Oct-17,"1,490.90","1,507.48","1,507.48","1,484.82"
31-Oct-17,"1,502.77","1,491.44","1,506.78","1,491.44"
1-Nov-17,"1,492.78","1,504.54","1,512.40","1,485.13"
2-Nov-17,"1,496.55","1,492.90","1,499.94","1,487.73"
3-Nov-17,"1,494.91","1,496.32","1,497.14","1,490.66"
6-Nov-17,"1,497.96","1,495.03","1,501.49","1,494.74"
7-Nov-17,"1,479.09","1,497.98","1,498.00","1,476.72"
8-Nov-17,"1,481.73","1,477.95","1,482.86","1,469.34"
9-Nov-17,"1,475.02","1,481.29","1,481.62","1,463.49"
10-Nov-17,"1,475.27","1,474.92","1,479.11","1,473.14"
13-Nov-17,"1,475.07","1,474.44","1,476.68","1,466.09"
14-Nov-17,"1,471.26","1,474.27","1,474.27","1,465.38"
15-Nov-17,"1,464.09","1,470.90","1,470.90","1,454.16"
16-Nov-17,"1,486.88","1,464.97","1,490.97","1,464.97"
17-Nov-17,"1,492.82","1,485.70","1,496.86","1,481.09"
20-Nov-17,"1,503.40","1,492.93","1,503.40","1,492.93"
21-Nov-17,"1,518.89","1,503.45","1,519.53","1,503.45"
22-Nov-17,"1,516.76","1,518.98","1,524.18","1,516.76"
24-Nov-17,"1,519.16","1,517.41","1,521.38","1,516.52"
27-Nov-17,"1,513.31","1,519.17","1,522.03","1,513.19"
28-Nov-17,"1,536.43","1,514.15","1,536.63","1,514.15"
29-Nov-17,"1,542.30","1,536.82","1,547.27","1,536.82"
30-Nov-17,"1,544.14","1,542.62","1,551.69","1,541.21"
1-Dec-17,"1,537.02","1,544.10","1,544.92","1,498.78"
4-Dec-17,"1,532.41","1,539.27","1,559.61","1,531.73"
5-Dec-17,"1,516.76","1,532.72","1,534.01","1,516.75"
6-Dec-17,"1,508.88","1,516.36","1,516.54","1,508.13"
7-Dec-17,"1,520.47","1,508.93","1,524.00","1,508.15"
8-Dec-17,"1,521.72","1,521.78","1,529.00","1,520.88"
11-Dec-17,"1,519.84","1,522.10","1,527.47","1,518.30"
12-Dec-17,"1,516.12","1,520.06","1,525.11","1,515.95"
13-Dec-17,"1,524.45","1,516.19","1,532.38","1,516.08"
14-Dec-17,"1,506.95","1,524.54","1,527.00","1,504.89"
15-Dec-17,"1,530.42","1,507.68","1,538.06","1,507.68"
18-Dec-17,"1,548.92","1,530.81","1,552.32","1,530.81"
19-Dec-17,"1,536.75","1,549.32","1,552.21","1,535.91"
20-Dec-17,"1,540.08","1,538.74","1,544.35","1,536.23"
21-Dec-17,"1,547.11","1,540.46","1,551.21","1,540.46"
22-Dec-17,"1,542.93","1,547.24","1,548.25","1,541.70"
26-Dec-17,"1,544.23","1,542.74","1,546.59","1,541.21"
27-Dec-17,"1,543.94","1,544.39","1,550.62","1,541.95"
28-Dec-17,"1,548.93","1,544.05","1,549.04","1,542.52"
29-Dec-17,"1,535.51","1,549.06","1,551.94","1,535.51"
2-Jan-18,"1,550.01","1,536.12","1,550.30","1,536.12"
3-Jan-18,"1,552.58","1,550.28","1,555.08","1,547.59"
4-Jan-18,"1,555.72","1,552.98","1,560.84","1,552.37"
5-Jan-18,"1,560.01","1,555.87","1,560.07","1,552.13"
8-Jan-18,"1,561.81","1,559.80","1,562.99","1,548.23"
9-Jan-18,"1,560.10","1,562.22","1,565.58","1,558.86"
10-Jan-18,"1,559.80","1,559.01","1,561.91","1,551.52"
11-Jan-18,"1,586.79","1,560.22","1,586.79","1,560.22"
12-Jan-18,"1,591.97","1,587.12","1,598.18","1,587.12"
16-Jan-18,"1,572.97","1,592.91","1,604.02","1,570.75"
17-Jan-18,"1,586.66","1,573.73","1,589.13","1,573.73"
18-Jan-18,"1,576.73","1,586.31","1,586.31","1,576.41"
19-Jan-18,"1,597.63","1,576.50","1,597.63","1,575.32"
22-Jan-18,"1,605.17","1,598.14","1,605.17","1,595.55"
23-Jan-18,"1,610.71","1,604.94","1,612.55","1,599.21"
24-Jan-18,"1,599.61","1,611.69","1,615.52","1,595.94"
25-Jan-18,"1,601.67","1,601.59","1,607.79","1,594.42"
26-Jan-18,"1,608.06","1,602.97","1,608.06","1,599.50"
29-Jan-18,"1,598.11","1,607.81","1,607.95","1,597.88"
30-Jan-18,"1,582.82","1,595.64","1,595.64","1,579.49"
31-Jan-18,"1,574.98","1,584.71","1,594.27","1,571.26"
1-Feb-18,"1,579.87","1,574.73","1,582.28","1,568.85"
2-Feb-18,"1,547.27","1,577.03","1,577.03","1,547.06"
5-Feb-18,"1,491.09","1,544.94","1,547.03","1,491.06"
6-Feb-18,"1,507.17","1,486.85","1,512.97","1,461.45"
7-Feb-18,"1,507.97","1,506.66","1,517.00","1,503.32"
8-Feb-18,"1,463.79","1,508.45","1,511.21","1,463.74"
9-Feb-18,"1,477.84","1,467.72","1,487.58","1,436.43"
12-Feb-18,"1,490.98","1,479.11","1,498.11","1,466.88"
13-Feb-18,"1,494.95","1,489.66","1,497.02","1,481.94"
14-Feb-18,"1,522.10","1,492.76","1,523.89","1,483.29"
15-Feb-18,"1,537.20","1,524.18","1,537.77","1,516.88"
16-Feb-18,"1,543.55","1,536.32","1,551.51","1,532.22"
20-Feb-18,"1,529.99","1,542.38","1,546.43","1,527.56"
21-Feb-18,"1,531.84","1,530.48","1,555.28","1,530.48"
22-Feb-18,"1,529.99","1,532.79","1,548.29","1,529.20"
23-Feb-18,"1,549.19","1,531.35","1,549.19","1,531.35"
26-Feb-18,"1,559.33","1,550.09","1,560.74","1,544.99"
27-Feb-18,"1,536.47","1,559.27","1,564.63","1,536.47"
28-Feb-18,"1,512.45","1,536.80","1,543.75","1,512.45"
1-Mar-18,"1,507.39","1,512.07","1,522.47","1,494.29"
2-Mar-18,"1,533.17","1,506.81","1,535.20","1,494.00"
5-Mar-18,"1,546.05","1,531.99","1,550.76","1,525.08"
6-Mar-18,"1,562.20","1,546.72","1,562.20","1,538.63"
7-Mar-18,"1,574.53","1,560.97","1,576.73","1,550.47"
8-Mar-18,"1,571.97","1,575.65","1,580.49","1,564.59"
9-Mar-18,"1,597.14","1,573.19","1,597.30","1,573.19"
12-Mar-18,"1,601.06","1,597.29","1,603.79","1,594.11"
13-Mar-18,"1,592.05","1,601.65","1,609.05","1,590.11"
14-Mar-18,"1,584.31","1,592.46","1,598.33","1,582.64"
15-Mar-18,"1,576.62","1,584.40","1,588.02","1,572.16"
16-Mar-18,"1,586.05","1,576.58","1,588.92","1,575.41"
19-Mar-18,"1,570.56","1,585.83","1,585.83","1,553.90"
20-Mar-18,"1,570.41","1,570.85","1,575.78","1,566.75"
21-Mar-18,"1,579.30","1,570.40","1,587.74","1,570.40"
22-Mar-18,"1,543.87","1,576.59","1,576.59","1,543.87"
23-Mar-18,"1,510.08","1,544.31","1,548.73","1,510.08"
26-Mar-18,"1,543.72","1,513.54","1,543.81","1,513.54"
27-Mar-18,"1,513.57","1,544.45","1,547.71","1,508.94"
28-Mar-18,"1,513.03","1,513.80","1,521.35","1,505.64"
29-Mar-18,"1,529.43","1,513.31","1,540.02","1,513.31"
2-Apr-18,"1,492.53","1,529.14","1,529.14","1,482.90"
3-Apr-18,"1,512.15","1,493.87","1,514.56","1,493.87"
4-Apr-18,"1,531.66","1,508.60","1,534.57","1,491.69"
5-Apr-18,"1,542.93","1,532.95","1,545.28","1,532.95"
6-Apr-18,"1,513.30","1,540.01","1,541.07","1,502.63"
9-Apr-18,"1,514.46","1,513.90","1,533.94","1,513.90"
10-Apr-18,"1,543.43","1,517.05","1,548.08","1,517.05"
11-Apr-18,"1,546.80","1,542.46","1,551.37","1,535.76"
12-Apr-18,"1,557.33","1,548.03","1,562.46","1,548.03"
13-Apr-18,"1,549.51","1,558.11","1,563.75","1,545.06"
16-Apr-18,"1,563.03","1,550.56","1,566.40","1,550.51"
17-Apr-18,"1,579.80","1,564.87","1,582.99","1,564.87"
18-Apr-18,"1,583.56","1,580.18","1,592.04","1,580.18"
19-Apr-18,"1,573.82","1,582.82","1,582.95","1,569.15"
20-Apr-18,"1,564.12","1,573.53","1,574.24","1,561.72"
23-Apr-18,"1,562.12","1,564.42","1,571.47","1,556.27"
24-Apr-18,"1,553.28","1,562.39","1,574.48","1,542.30"
25-Apr-18,"1,550.47","1,553.00","1,556.09","1,539.95"
26-Apr-18,"1,557.89","1,550.92","1,562.50","1,550.31"
27-Apr-18,"1,556.24","1,557.95","1,562.98","1,549.48"
30-Apr-18,"1,541.88","1,556.67","1,563.65","1,541.88"
1-May-18,"1,550.34","1,541.77","1,550.86","1,527.71"
2-May-18,"1,554.91","1,550.45","1,565.37","1,548.92"
3-May-18,"1,546.56","1,554.34","1,554.34","1,532.31"
4-May-18,"1,565.60","1,545.83","1,572.77","1,540.37"
7-May-18,"1,578.95","1,565.72","1,586.41","1,565.72"
8-May-18,"1,586.39","1,578.67","1,586.59","1,576.89"
9-May-18,"1,596.05","1,586.74","1,598.76","1,584.17"
10-May-18,"1,603.71","1,596.54","1,609.45","1,596.54"
11-May-18,"1,606.79","1,603.87","1,609.36","1,599.91"
14-May-18,"1,600.34","1,607.39","1,614.24","1,599.73"
15-May-18,"1,600.34","1,599.60","1,603.16","1,592.10"
16-May-18,"1,616.37","1,601.03","1,620.64","1,601.03"
17-May-18,"1,625.29","1,616.22","1,627.32","1,615.46"
18-May-18,"1,626.63","1,626.06","1,630.33","1,624.23"
21-May-18,"1,637.44","1,627.77","1,639.04","1,627.77"
22-May-18,"1,625.24","1,637.65","1,639.89","1,625.24"
23-May-18,"1,627.61","1,624.92","1,629.40","1,618.56"
24-May-18,"1,628.22","1,627.22","1,630.31","1,616.59"
25-May-18,"1,626.93","1,627.93","1,628.73","1,623.33"
29-May-18,"1,623.65","1,625.57","1,628.48","1,611.32"
30-May-18,"1,647.99","1,624.03","1,651.11","1,624.03"
31-May-18,"1,633.61","1,647.97","1,649.73","1,632.25"
1-Jun-18,"1,647.98","1,635.40","1,650.50","1,635.40"
4-Jun-18,"1,653.37","1,649.20","1,655.71","1,641.22"
5-Jun-18,"1,664.63","1,653.69","1,664.69","1,652.76"
6-Jun-18,"1,675.95","1,665.20","1,676.18","1,664.45"
7-Jun-18,"1,667.77","1,676.52","1,679.99","1,660.89"
8-Jun-18,"1,672.49","1,667.61","1,674.07","1,665.73"
11-Jun-18,"1,674.68","1,672.50","1,677.68","1,671.26"
12-Jun-18,"1,682.30","1,674.94","1,686.37","1,674.94"
13-Jun-18,"1,676.54","1,682.72","1,684.84","1,673.92"
14-Jun-18,"1,684.72","1,677.03","1,684.73","1,674.53"
15-Jun-18,"1,683.91","1,684.24","1,684.63","1,672.99"
18-Jun-18,"1,692.46","1,683.51","1,692.46","1,674.41"
19-Jun-18,"1,693.45","1,692.01","1,694.00","1,672.66"
20-Jun-18,"1,706.99","1,694.04","1,708.10","1,694.04"
21-Jun-18,"1,688.95","1,706.99","1,708.02","1,685.59"
22-Jun-18,"1,685.58","1,690.28","1,696.37","1,680.91"
25-Jun-18,"1,657.51","1,684.76","1,684.76","1,649.81"
26-Jun-18,"1,668.53","1,657.71","1,672.16","1,656.12"
27-Jun-18,"1,640.45","1,668.94","1,671.47","1,640.42"
28-Jun-18,"1,645.02","1,640.37","1,647.94","1,630.06"
29-Jun-18,"1,643.07","1,645.90","1,656.05","1,642.97"
2-Jul-18,"1,655.09","1,641.73","1,655.09","1,631.06"
3-Jul-18,"1,660.42","1,655.40","1,667.52","1,655.40"
5-Jul-18,"1,679.48","1,660.64","1,679.66","1,660.64"
6-Jul-18,"1,694.05","1,679.45","1,695.18","1,678.57"
9-Jul-18,"1,704.60","1,694.66","1,704.84","1,694.66"
10-Jul-18,"1,695.62","1,704.83","1,708.56","1,689.35"
11-Jul-18,"1,683.66","1,694.06","1,696.02","1,683.10"
12-Jul-18,"1,690.28","1,685.17","1,692.43","1,679.26"
13-Jul-18,"1,687.08","1,690.29","1,697.40","1,686.88"
16-Jul-18,"1,678.54","1,687.06","1,688.40","1,672.42"
17-Jul-18,"1,687.26","1,678.00","1,690.04","1,676.10"
18-Jul-18,"1,691.87","1,687.14","1,692.02","1,679.23"
19-Jul-18,"1,701.31","1,691.20","1,702.89","1,686.26"
20-Jul-18,"1,696.81","1,701.15","1,703.43","1,696.04"
23-Jul-18,"1,698.41","1,696.42","1,701.97","1,690.53"
24-Jul-18,"1,680.20","1,700.10","1,706.83","1,675.01"
25-Jul-18,"1,685.20","1,680.34","1,685.42","1,675.05"
26-Jul-18,"1,695.36","1,685.24","1,702.93","1,684.75"
27-Jul-18,"1,663.34","1,695.25","1,697.30","1,660.43"
30-Jul-18,"1,653.13","1,663.39","1,669.50","1,652.73"
31-Jul-18,"1,670.80","1,653.57","1,675.65","1,653.57"
1-Aug-18,"1,669.26","1,670.87","1,673.23","1,657.54"
2-Aug-18,"1,682.10","1,668.99","1,682.30","1,662.33"
3-Aug-18,"1,673.37","1,682.08","1,687.30","1,668.35"
6-Aug-18,"1,684.31","1,673.25","1,684.80","1,671.99"
7-Aug-18,"1,688.30","1,684.86","1,694.36","1,684.86"
8-Aug-18,"1,686.88","1,688.68","1,689.34","1,677.67"
9-Aug-18,"1,690.89","1,687.05","1,696.75","1,686.43"
10-Aug-18,"1,686.80","1,689.32","1,695.79","1,680.77"
13-Aug-18,"1,675.32","1,686.81","1,689.10","1,670.62"
14-Aug-18,"1,692.58","1,676.19","1,694.96","1,676.19"
15-Aug-18,"1,670.67","1,691.60","1,691.60","1,663.53"
16-Aug-18,"1,685.75","1,691.60","1,691.60","1,663.53"
17-Aug-18,"1,692.95","1,685.45","1,693.71","1,679.97"
20-Aug-18,"1,698.69","1,693.79","1,701.13","1,690.18"
21-Aug-18,"1,718.05","1,698.91","1,722.29","1,698.91"
22-Aug-18,"1,722.54","1,717.75","1,723.01","1,715.80"
23-Aug-18,"1,717.05","1,722.30","1,723.41","1,712.92"
24-Aug-18,"1,725.67","1,718.36","1,726.97","1,718.36"
27-Aug-18,"1,728.41","1,727.33","1,737.63","1,727.33"
28-Aug-18,"1,728.42","1,729.07","1,733.45","1,722.36"
29-Aug-18,"1,734.75","1,729.05","1,737.02","1,724.73"
30-Aug-18,"1,732.35","1,734.35","1,740.66","1,728.85"
31-Aug-18,"1,740.75","1,731.49","1,742.09","1,728.41"
4-Sep-18,"1,733.38","1,740.80","1,740.80","1,722.20"
5-Sep-18,"1,727.65","1,732.73","1,732.73","1,713.69"
6-Sep-18,"1,714.47","1,728.25","1,731.42","1,713.81"
7-Sep-18,"1,713.18","1,713.83","1,722.62","1,706.64"
10-Sep-18,"1,717.47","1,714.89","1,723.81","1,714.49"
11-Sep-18,"1,718.40","1,717.14","1,723.46","1,710.31"
12-Sep-18,"1,715.70","1,718.25","1,718.95","1,704.07"
13-Sep-18,"1,714.32","1,716.95","1,722.62","1,711.94"
14-Sep-18,"1,721.72","1,714.49","1,726.00","1,712.81"
17-Sep-18,"1,703.55","1,721.66","1,722.28","1,702.71"
18-Sep-18,"1,710.97","1,704.22","1,714.92","1,704.22"
19-Sep-18,"1,702.93","1,710.88","1,717.09","1,700.51"
20-Sep-18,"1,720.18","1,704.71","1,720.21","1,704.71"
21-Sep-18,"1,712.32","1,720.15","1,724.38","1,710.97"
24-Sep-18,"1,705.32","1,711.67","1,711.74","1,697.76"
25-Sep-18,"1,708.81","1,705.49","1,712.08","1,705.49"
26-Sep-18,"1,691.61","1,709.07","1,710.84","1,690.92"
27-Sep-18,"1,690.53","1,691.73","1,697.17","1,689.74"
28-Sep-18,"1,696.57","1,689.84","1,699.78","1,686.99"
1-Oct-18,"1,672.99","1,697.83","1,703.81","1,669.82"
2-Oct-18,"1,656.04","1,672.98","1,674.87","1,653.34"
3-Oct-18,"1,671.29","1,656.31","1,677.17","1,656.31"
4-Oct-18,"1,646.91","1,671.00","1,671.00","1,643.66"
5-Oct-18,"1,632.11","1,647.25","1,651.53","1,618.14"
8-Oct-18,"1,629.52","1,631.20","1,633.86","1,616.66"
9-Oct-18,"1,621.87","1,628.06","1,635.99","1,621.25"
10-Oct-18,"1,575.41","1,621.41","1,621.41","1,575.25"
11-Oct-18,"1,545.38","1,575.10","1,580.89","1,545.38"
12-Oct-18,"1,546.68","1,546.85","1,567.64","1,530.98"
15-Oct-18,"1,553.09","1,546.68","1,562.30","1,537.55"
16-Oct-18,"1,596.84","1,554.49","1,598.01","1,554.11"
17-Oct-18,"1,589.60","1,596.38","1,596.38","1,571.51"
18-Oct-18,"1,560.75","1,588.74","1,588.74","1,555.57"
19-Oct-18,"1,542.04","1,560.64","1,569.81","1,538.74"
22-Oct-18,"1,539.50","1,542.42","1,551.36","1,535.78"
23-Oct-18,"1,526.59","1,536.93","1,537.16","1,501.04"
24-Oct-18,"1,468.70","1,526.56","1,527.71","1,468.46"
25-Oct-18,"1,500.40","1,470.53","1,506.78","1,470.53"
26-Oct-18,"1,483.82","1,500.15","1,501.30","1,459.16"
29-Oct-18,"1,477.31","1,485.20","1,513.28","1,461.65"
30-Oct-18,"1,506.64","1,476.97","1,507.16","1,474.80"
31-Oct-18,"1,511.41","1,508.82","1,526.33","1,508.82"
1-Nov-18,"1,544.98","1,512.68","1,547.14","1,512.68"
