date,stoxxopen,stoxxclose,stoxxhigh,stoxxlow
1-Oct-10,2747.93,2732.91,2776.75,2719.71
4-Oct-10,2732.12,2701.02,2732.94,2695.18
5-Oct-10,2699.63,2758.56,2764.76,2690.88
6-Oct-10,2768.47,2780,2793.64,2768.47
7-Oct-10,2780.71,2786.88,2809,2757.7
8-Oct-10,2782.04,2785.43,2794.11,2765.81
11-Oct-10,2790.64,2789.72,2797.7,2781.98
12-Oct-10,2778.22,2775.75,2780.09,2745.63
13-Oct-10,2784.6,2840.55,2844.06,2784.6
14-Oct-10,2843.15,2836.11,2859.96,2834.34
15-Oct-10,2840.64,2841.65,2852.87,2819.06
18-Oct-10,2830.03,2850.72,2856.41,2820.58
19-Oct-10,2846.63,2837.33,2867.63,2827.57
20-Oct-10,2828.06,2851.52,2852.99,2822.34
21-Oct-10,2848.23,2882.29,2890.54,2837.57
22-Oct-10,2873.55,2873.74,2887.08,2864.73
25-Oct-10,2886.29,2871.48,2891.52,2864.17
26-Oct-10,2865.54,2856.31,2869.74,2836.43
27-Oct-10,2845.56,2829.42,2865.35,2825.66
28-Oct-10,2841.38,2845.53,2863.44,2836.21
29-Oct-10,2840.12,2844.99,2860.62,2825.88
1-Nov-10,2861.56,2836.73,2874.28,2825.42
2-Nov-10,2830.33,2861.01,2866.14,2827.4
3-Nov-10,2866.12,2830.43,2872.12,2824.28
4-Nov-10,2848.68,2884.21,2896.52,2848.68
5-Nov-10,2891.83,2875.94,2895.26,2857.95
8-Nov-10,2871.74,2867.96,2871.74,2852.58
9-Nov-10,2861.63,2890.64,2902.8,2859.48
10-Nov-10,2881.33,2845.93,2883.99,2832.15
11-Nov-10,2851.31,2831.22,2856.44,2818.45
12-Nov-10,2804.35,2822.43,2837.49,2765.65
15-Nov-10,2814.45,2848.45,2856.63,2796.43
16-Nov-10,2835.42,2781.77,2835.42,2781.77
17-Nov-10,2778.29,2802.7,2807.62,2775.84
18-Nov-10,2818.3,2855.23,2859.45,2818.3
19-Nov-10,2855.35,2845.75,2857.59,2820.43
22-Nov-10,2845.92,2811.43,2871.17,2804.6
23-Nov-10,2797.03,2739.37,2799.96,2739.37
24-Nov-10,2746.7,2758.02,2768.71,2722.9
25-Nov-10,2761.64,2765.05,2768.02,2742.36
26-Nov-10,2747.69,2736.96,2753.14,2707.91
29-Nov-10,2748.94,2669.96,2772.36,2669.96
30-Nov-10,2672.96,2650.99,2684.48,2635.08
1-Dec-10,2665.66,2721.87,2727.35,2665.66
2-Dec-10,2732.17,2781.39,2785.96,2704.76
3-Dec-10,2779.02,2782.39,2796.03,2759.12
6-Dec-10,2784.13,2769.96,2789.54,2756.22
7-Dec-10,2774.13,2802.74,2823.19,2771.14
8-Dec-10,2794.07,2818.95,2835.36,2782.39
9-Dec-10,2835.19,2840.71,2846.87,2825.88
10-Dec-10,2846.65,2839.53,2850.17,2832.89
13-Dec-10,2847.83,2855.37,2867.23,2841.43
14-Dec-10,2856.9,2861.67,2862.3,2842.57
15-Dec-10,2854.58,2841.99,2854.58,2826.1
16-Dec-10,2839.78,2845.78,2849.93,2823.91
17-Dec-10,2851.3,2821.77,2853.99,2818.9
20-Dec-10,2825.15,2839.22,2863.37,2821.47
21-Dec-10,2849.23,2876.99,2882.76,2849.23
22-Dec-10,2876.24,2869.63,2882.88,2869.63
23-Dec-10,2873.91,2864.52,2875.48,2854.01
27-Dec-10,2859.28,2826.51,2862.32,2815.56
28-Dec-10,2831.93,2824.3,2840.56,2820.84
29-Dec-10,2832.06,2841.23,2851.1,2829.85
30-Dec-10,2842.93,2807.04,2846,2802.37
3-Jan-11,2807.76,2839.43,2848.49,2807.76
4-Jan-11,2840.41,2844.17,2868.31,2828.31
5-Jan-11,2841.82,2833.74,2841.82,2788.1
6-Jan-11,2836.51,2836.23,2867.23,2831.54
7-Jan-11,2829.21,2808.25,2839.84,2802.37
10-Jan-11,2800.3,2760.88,2800.3,2756.49
11-Jan-11,2769.62,2796.6,2801.34,2763.08
12-Jan-11,2801.46,2879.11,2879.74,2801.46
13-Jan-11,2880.72,2915.62,2916.04,2880.72
14-Jan-11,2905.96,2920.4,2925.18,2890.27
17-Jan-11,2920.7,2910.63,2922.09,2902.57
18-Jan-11,2916.84,2945.62,2949.59,2916.84
19-Jan-11,2949.54,2923.76,2952.94,2922.74
20-Jan-11,2919.75,2927.42,2943.42,2911.5
21-Jan-11,2934.59,2970.56,2999.77,2934.59
24-Jan-11,2974.95,2979.06,2988.33,2953.66
25-Jan-11,2986.53,2957.78,2994.4,2952.98
26-Jan-11,2971.11,2967.78,2990.52,2964.54
27-Jan-11,2963.31,2989.75,3004.27,2952.42
28-Jan-11,2984.59,2954.13,3003.49,2954.13
31-Jan-11,2951.63,2953.63,2969.16,2917.98
1-Feb-11,2967.26,3006.81,3010.03,2960.66
2-Feb-11,3010.52,3012.7,3022.61,2996.57
3-Feb-11,3008.84,2995.49,3009.82,2976.06
4-Feb-11,3002.55,3003.19,3012.3,2987.42
7-Feb-11,3008.02,3031.18,3041.71,3004.88
8-Feb-11,3029.83,3042.5,3044.01,3019.09
9-Feb-11,3037.01,3031.62,3050.6,3028.87
10-Feb-11,3026.06,3025.68,3026.17,2990.44
11-Feb-11,3016.04,3024.37,3038.78,2986
14-Feb-11,3034.75,3018.38,3045.09,3011.55
15-Feb-11,3015.31,3030.46,3038.8,3009.79
16-Feb-11,3035.33,3061.92,3074,3035.33
17-Feb-11,3066.39,3064.54,3072.37,3043.66
18-Feb-11,3069.28,3068,3077.24,3046.15
21-Feb-11,3065.06,3012.34,3065.73,3005.41
22-Feb-11,3003.79,2983.33,3004.27,2971.49
23-Feb-11,2979.7,2954.92,2992.4,2950.27
24-Feb-11,2944.3,2949.13,2957.94,2930.06
25-Feb-11,2956.77,2985.02,2994.22,2952.79
28-Feb-11,2983.22,3013.09,3030.65,2966.09
1-Mar-11,3021.45,2983.27,3041.39,2971.86
2-Mar-11,2970.11,2958.8,2974.15,2940.87
3-Mar-11,2968.65,2969.24,3006.24,2954.82
4-Mar-11,2974.03,2949.18,2998.16,2942.62
7-Mar-11,2942.41,2931.42,2976.07,2925.74
8-Mar-11,2941.48,2945.42,2953.04,2909.48
9-Mar-11,2949.05,2935.11,2963.02,2927.29
10-Mar-11,2914.17,2909.73,2921.3,2889.1
11-Mar-11,2895.55,2883.84,2898.04,2873.06
14-Mar-11,2883.84,2852.11,2895.7,2844.56
15-Mar-11,2821.69,2784.2,2821.69,2726.91
16-Mar-11,2794.25,2721.24,2805.03,2717.74
17-Mar-11,2739.28,2786.16,2798.7,2727.84
18-Mar-11,2796.71,2792.61,2835.43,2788.32
21-Mar-11,2819.7,2860.81,2860.82,2819.49
22-Mar-11,2862.65,2854.79,2882.33,2845.26
23-Mar-11,2847.64,2866.23,2866.93,2835.51
24-Mar-11,2861.13,2909.78,2911.75,2848.26
25-Mar-11,2917.28,2911.33,2926.02,2903.29
28-Mar-11,2908.53,2914.76,2925.42,2900.79
29-Mar-11,2919.4,2910.93,2921.96,2884.92
30-Mar-11,2929.06,2936.44,2941.09,2925.3
31-Mar-11,2938.82,2910.91,2944.75,2910.91
1-Apr-11,2923.02,2962.92,2964.36,2922.96
4-Apr-11,2958.08,2955.84,2968.04,2951.56
5-Apr-11,2955.36,2950.96,2955.86,2932.75
6-Apr-11,2956.61,2971.48,2983.9,2935.98
7-Apr-11,2972.55,2963.69,2992.21,2960.45
8-Apr-11,2977.78,2984.66,2991.68,2975.3
11-Apr-11,2983.4,2974.58,2984.75,2965.09
12-Apr-11,2956.11,2932.33,2964.22,2925.91
13-Apr-11,2942.57,2949.98,2967.47,2935.54
14-Apr-11,2934.95,2917.72,2938.46,2900.16
15-Apr-11,2920.37,2919.05,2924.28,2902.84
18-Apr-11,2915.88,2847.96,2915.88,2833.07
19-Apr-11,2856.67,2857.61,2874.19,2852.12
20-Apr-11,2874.09,2921.43,2925.69,2874.09
21-Apr-11,2932.34,2936.3,2948.29,2925.49
26-Apr-11,2930.25,2955.36,2956.98,2927.93
27-Apr-11,2957.38,2977.59,2987.97,2951.57
28-Apr-11,2988.64,3005.33,3009.07,2987.73
29-Apr-11,3003.96,3011.25,3012.76,2994.23
2-May-11,3025,3008.89,3029.68,3008.89
3-May-11,3006.33,3000.39,3007.4,2982.24
4-May-11,2994.65,2952.02,3008.76,2944.58
5-May-11,2952.26,2926.54,2956.19,2906.39
6-May-11,2924.7,2952.9,2957.29,2909.58
9-May-11,2942.16,2902.4,2943.02,2895.55
10-May-11,2905.08,2939.02,2949.21,2898.99
11-May-11,2944.07,2942.43,2962.89,2935.84
12-May-11,2920.68,2917.05,2920.68,2889.93
13-May-11,2922.88,2894.6,2939.56,2889.83
16-May-11,2876.04,2881.31,2888.44,2853.53
17-May-11,2874.78,2849.6,2891.18,2849.6
18-May-11,2866.42,2867.3,2878.28,2851.26
19-May-11,2877.84,2890.6,2909.15,2864.94
20-May-11,2888.74,2853.98,2910.58,2844.44
23-May-11,2827.62,2794.26,2827.62,2790.99
24-May-11,2798.41,2801.27,2816.65,2798.41
25-May-11,2787.93,2816.84,2822.99,2777.73
26-May-11,2819.73,2799.82,2834.25,2788.81
27-May-11,2819.61,2819.4,2838.38,2809.73
30-May-11,2818.12,2814.34,2829.02,2809.5
31-May-11,2830.57,2861.92,2873.88,2830.57
1-Jun-11,2868.54,2827.66,2871.69,2818.73
2-Jun-11,2813.65,2782.57,2813.65,2782.57
3-Jun-11,2787.74,2789.11,2794.26,2751.04
6-Jun-11,2787.46,2765.33,2787.46,2756.46
7-Jun-11,2766.8,2774.5,2787.44,2761.96
8-Jun-11,2768.7,2752.06,2768.7,2737.29
9-Jun-11,2751.86,2778.12,2785.58,2740.68
10-Jun-11,2773.41,2732.54,2782.12,2725.65
13-Jun-11,2734.7,2733.95,2748.47,2722.76
14-Jun-11,2750.48,2779.94,2790.22,2750.48
15-Jun-11,2772.07,2731.5,2772.07,2727.25
16-Jun-11,2716.59,2730.62,2731.95,2692.95
17-Jun-11,2722.01,2770.12,2782.26,2700.9
20-Jun-11,2764.52,2748.01,2764.52,2718.18
21-Jun-11,2760.67,2801.99,2801.99,2760.67
22-Jun-11,2803.22,2795.07,2806.13,2783.44
23-Jun-11,2786.09,2730.86,2786.09,2722.04
24-Jun-11,2752.19,2715.88,2780.25,2707.45
27-Jun-11,2711.42,2723.93,2731.93,2702.1
28-Jun-11,2730.57,2750.49,2763.69,2715.32
29-Jun-11,2763.4,2802.55,2815.89,2763.4
30-Jun-11,2809.2,2848.53,2848.53,2804.29
1-Jul-11,2848.9,2875.67,2887.3,2839.72
4-Jul-11,2878.26,2870.19,2878.26,2863.44
5-Jul-11,2865.44,2850.51,2870.39,2846.05
6-Jul-11,2850.58,2832.63,2850.58,2816.19
7-Jul-11,2842.81,2844.51,2878.71,2829.21
8-Jul-11,2852.71,2790.09,2858.98,2787.37
11-Jul-11,2771.66,2709.14,2771.66,2693.94
12-Jul-11,2685.23,2693.53,2703.24,2608.04
13-Jul-11,2686.84,2715.05,2722.74,2678.42
14-Jul-11,2699.58,2695.29,2713.83,2681.53
15-Jul-11,2684.81,2675.38,2693.31,2662.82
18-Jul-11,2663.4,2622.36,2663.4,2617.37
19-Jul-11,2631.99,2657.45,2673.29,2631.99
20-Jul-11,2670.55,2705.75,2708.12,2665.86
21-Jul-11,2712.3,2763.34,2778.74,2675.92
22-Jul-11,2763.44,2772.6,2796.57,2754.07
25-Jul-11,2759.24,2742.7,2763.99,2737.12
26-Jul-11,2749.93,2739.65,2759.87,2721.82
27-Jul-11,2736.01,2693.71,2736.01,2676.58
28-Jul-11,2678.16,2692.76,2697.17,2652.12
29-Jul-11,2674.88,2670.37,2684.59,2631.26
1-Aug-11,2691.93,2593.34,2709.04,2593.26
2-Aug-11,2581.59,2544.89,2591.5,2543.63
3-Aug-11,2531.68,2497.83,2551.33,2478.61
4-Aug-11,2523.71,2412.29,2538.07,2412.29
5-Aug-11,2375.01,2375.15,2452.98,2346.29
8-Aug-11,2362.62,2286.91,2428.55,2285.06
9-Aug-11,2287.16,2294.24,2341.7,2167.71
10-Aug-11,2313.66,2153.77,2334.8,2146.07
11-Aug-11,2185.15,2215.45,2223.31,2077.06
12-Aug-11,2214.18,2307.33,2312.88,2166.58
15-Aug-11,2320.62,2324.48,2339.92,2306.24
16-Aug-11,2309.57,2323.67,2323.67,2269.99
17-Aug-11,2313.37,2331.12,2355.67,2281.88
18-Aug-11,2313.16,2206.61,2313.16,2177.29
19-Aug-11,2203.18,2159.07,2203.18,2117.68
22-Aug-11,2148,2183.39,2227.14,2140.32
23-Aug-11,2199.9,2199.98,2239.91,2173.79
24-Aug-11,2209.12,2238.7,2258.13,2191.74
25-Aug-11,2251.86,2216.7,2273.42,2197.38
26-Aug-11,2216.37,2190.44,2220.34,2140.57
29-Aug-11,2208.62,2239.3,2253.33,2208.62
30-Aug-11,2252.2,2239.14,2264.09,2216.31
31-Aug-11,2248.31,2302.08,2314.87,2240.28
1-Sep-11,2309.64,2305.75,2326.78,2265.23
2-Sep-11,2287.26,2220.72,2179.79,2207.21
5-Sep-11,2191.17,2107.27,2191.17,2092.71
6-Sep-11,2107.4,2080.1,2138.61,2063.58
7-Sep-11,2106.18,2151.16,2151.16,2106.18
8-Sep-11,2148.86,2163.4,2185.29,2131.36
9-Sep-11,2154.2,2073.67,2158.9,2069.64
12-Sep-11,2042.71,1995.01,2042.71,1971.02
13-Sep-11,2016.93,2036.64,2045.96,1948.65
14-Sep-11,2017.35,2083.38,2087.84,2007.87
15-Sep-11,2091.5,2155.62,2185.58,2091.5
16-Sep-11,2172.73,2159.28,2192.41,2145.89
19-Sep-11,2123.89,2096.1,2123.89,2080.16
20-Sep-11,2084.48,2140.41,2143.25,2076.68
21-Sep-11,2138.21,2098.49,2138.55,2093.89
22-Sep-11,2070.68,1995.75,2070.68,1985.38
23-Sep-11,2013.88,2026.03,2027.73,1935.89
26-Sep-11,2004.97,2083.35,2116.13,1993.71
27-Sep-11,2108.47,2194.03,2194.43,2108.47
28-Sep-11,2179.13,2176.64,2221.12,2159.46
29-Sep-11,2168.2,2212.44,2232.02,2162.17
30-Sep-11,2204.93,2179.66,2204.93,2153.27
3-Oct-11,2146.7,2138.24,2153.9,2108.72
4-Oct-11,2117.88,2091.09,2117.88,2054.98
5-Oct-11,2118.75,2179.42,2180.22,2115.38
6-Oct-11,2191.07,2248.78,2248.78,2188.76
7-Oct-11,2248.48,2269.19,2290.73,2237.36
10-Oct-11,2288.16,2320.8,2322.57,2267.94
11-Oct-11,2315.29,2315.97,2320.57,2285.63
12-Oct-11,2311.47,2372.15,2378.92,2293.37
13-Oct-11,2361.62,2332.52,2384.41,2319.73
14-Oct-11,2339.65,2355.48,2379.86,2320.55
17-Oct-11,2368.79,2315.89,2393.4,2303.01
18-Oct-11,2298.05,2306.81,2314.01,2269.53
19-Oct-11,2316.72,2330.08,2345.12,2311.61
20-Oct-11,2311.92,2271.77,2324.77,2268.01
21-Oct-11,2283.85,2337.51,2340.81,2279.25
24-Oct-11,2346.83,2367.07,2372.25,2323.69
25-Oct-11,2360.56,2343.96,2375.17,2321.86
26-Oct-11,2342.73,2335.06,2380.24,2316.62
27-Oct-11,2361.68,2476.92,2482.92,2361.68
28-Oct-11,2480.89,2462.36,2506.22,2449.09
31-Oct-11,2443.68,2385.22,2443.68,2385.22
1-Nov-11,2352.76,2259.73,2352.76,2241.69
2-Nov-11,2278.7,2291.89,2301.29,2240.16
3-Nov-11,2254.53,2347.94,2373,2238.16
4-Nov-11,2355.96,2291.47,2370.38,2278.75
7-Nov-11,2275.16,2275.92,2307.18,2231.68
8-Nov-11,2279.44,2303.2,2347.25,2276.68
9-Nov-11,2318.95,2249.39,2334.11,2225.75
10-Nov-11,2223.49,2254.92,2291.31,2211.37
11-Nov-11,2259.32,2324.81,2329.54,2252.03
14-Nov-11,2333.27,2288.32,2344.81,2273.83
15-Nov-11,2274.3,2254,2281.45,2227.88
16-Nov-11,2249.05,2267.96,2299.11,2238.39
17-Nov-11,2261.93,2242.78,2270.83,2225.7
18-Nov-11,2233.3,2236.68,2264.25,2220.27
21-Nov-11,2226.25,2160.28,2226.25,2159.71
22-Nov-11,2172.52,2136.81,2189.59,2136.81
23-Nov-11,2123.39,2096.79,2146.36,2096.79
24-Nov-11,2108.42,2090.25,2134.33,2076.65
25-Nov-11,2090.66,2111.26,2121.15,2065.75
28-Nov-11,2128.58,2221.76,2221.76,2128.58
29-Nov-11,2215.16,2234.17,2245.86,2191.02
30-Nov-11,2218,2330.43,2341.32,2203.52
1-Dec-11,2328.62,2313.84,2342.15,2304.61
2-Dec-11,2331.4,2342.5,2371.22,2331.4
5-Dec-11,2357.91,2369.39,2384.41,2356.17
6-Dec-11,2356.28,2356.71,2372.41,2342.65
7-Dec-11,2379.69,2344.92,2402.39,2311.07
8-Dec-11,2357.82,2288.05,2373.34,2284.91
9-Dec-11,2277.16,2342.59,2346.59,2265.8
12-Dec-11,2332.48,2269.46,2332.48,2269.46
13-Dec-11,2271.14,2260.98,2289.22,2245.42
14-Dec-11,2252.44,2205.91,2261.75,2205.91
15-Dec-11,2212.74,2224.89,2244.49,2206.62
16-Dec-11,2229.73,2202.72,2240.99,2199
19-Dec-11,2193.54,2202.95,2234.32,2182.76
20-Dec-11,2200.5,2262.39,2262.39,2191.16
21-Dec-11,2275.6,2244.35,2313.15,2237.54
22-Dec-11,2253.12,2273.02,2282.1,2253.12
23-Dec-11,2286.06,2290.37,2298.47,2281.65
27-Dec-11,2294.15,2290.31,2309.03,2285.87
28-Dec-11,2290.98,2255.03,2307.07,2255.03
29-Dec-11,2261.4,2292.28,2292.28,2249.89
30-Dec-11,2296.97,2316.55,2316.55,2287.45
2-Jan-12,2315.75,2370.2,2370.2,2315.75
3-Jan-12,2375.35,2389.91,2392.15,2357.52
4-Jan-12,2380.78,2349.89,2383.19,2342.11
5-Jan-12,2352.86,2315.75,2354.68,2308.87
6-Jan-12,2318.4,2298.65,2342.24,2287.69
9-Jan-12,2301.15,2286.45,2312.86,2279.73
10-Jan-12,2295.1,2347.47,2354.75,2295.1
11-Jan-12,2345.12,2339.51,2359.81,2322.89
12-Jan-12,2342.87,2345.85,2384.25,2338.3
13-Jan-12,2359.02,2338.01,2372.8,2307.62
16-Jan-12,2329.07,2361.56,2365.63,2315.23
17-Jan-12,2374.55,2396.63,2411.4,2374.55
18-Jan-12,2399.39,2390.64,2423.02,2373.66
19-Jan-12,2398.04,2435.04,2435.04,2391.18
20-Jan-12,2435.7,2426.96,2440.29,2418.31
23-Jan-12,2426.45,2441.44,2452.43,2417.07
24-Jan-12,2434.45,2432.07,2434.45,2407.36
25-Jan-12,2432.74,2421.12,2439.26,2398.42
26-Jan-12,2429.37,2460.4,2466.15,2427.95
27-Jan-12,2452.2,2436.62,2467.62,2431.29
30-Jan-12,2426.56,2404.62,2426.56,2397.48
31-Jan-12,2417.02,2416.66,2438.42,2412.42
1-Feb-12,2425.83,2470.79,2475.58,2425.83
2-Feb-12,2478.32,2478.15,2490.44,2461.72
3-Feb-12,2475.64,2515.15,2515.15,2467.7
6-Feb-12,2508.38,2507.89,2510.93,2486.95
7-Feb-12,2511.86,2514.12,2519.77,2485.69
8-Feb-12,2519.03,2512.92,2538.56,2510.71
9-Feb-12,2515.55,2522.34,2542.98,2512.93
10-Feb-12,2510.55,2480.76,2510.55,2471.19
13-Feb-12,2491.98,2491.54,2510.72,2484.11
14-Feb-12,2486.09,2488.29,2507.66,2476.88
15-Feb-12,2499.23,2493.96,2520.78,2485.53
16-Feb-12,2480.74,2489.35,2489.35,2454.98
17-Feb-12,2501.45,2520.31,2530.83,2501.45
20-Feb-12,2529.76,2550.28,2551.18,2529.76
21-Feb-12,2551.55,2541.6,2557.86,2523.67
22-Feb-12,2544.04,2519,2546.12,2516.93
23-Feb-12,2516.7,2508.08,2534,2489.27
24-Feb-12,2514.61,2523.69,2531.68,2511.77
27-Feb-12,2516.75,2513.06,2519.37,2484.07
28-Feb-12,2518.04,2519.72,2531.32,2498
29-Feb-12,2525.72,2512.11,2548.61,2507.99
1-Mar-12,2509.15,2548.66,2549.93,2497.86
2-Mar-12,2549.29,2546.16,2556.96,2538.93
5-Mar-12,2539.21,2529.86,2540.03,2512.38
6-Mar-12,2523.18,2443.52,2523.18,2443.52
7-Mar-12,2443.5,2460.77,2464.39,2437.6
8-Mar-12,2469.04,2514.22,2514.22,2469.04
9-Mar-12,2516.67,2515.95,2530.47,2503.24
12-Mar-12,2511.42,2514.97,2524.68,2502.75
13-Mar-12,2524.15,2556.82,2560.18,2524.15
14-Mar-12,2563.62,2574.79,2593.89,2563.62
15-Mar-12,2573.72,2593.97,2594.13,2569.55
16-Mar-12,2595.25,2608.3,2611.42,2595.25
19-Mar-12,2604.61,2608.42,2608.44,2588.93
20-Mar-12,2603.62,2576.61,2603.62,2570.55
21-Mar-12,2583.49,2567.58,2596.58,2549.29
22-Mar-12,2563.55,2530.22,2563.55,2516.44
23-Mar-12,2530.68,2525.43,2542.15,2494.15
26-Mar-12,2530.99,2539.87,2548.4,2512.9
27-Mar-12,2545.37,2525.21,2563.46,2525.21
28-Mar-12,2520.5,2496.68,2537.5,2496.68
29-Mar-12,2494.7,2452.74,2498.71,2445.46
30-Mar-12,2465.08,2477.28,2480.95,2455.58
2-Apr-12,2481.02,2501.18,2501.18,2453.35
3-Apr-12,2500.51,2458.98,2509.93,2458.98
4-Apr-12,2452.84,2398.46,2452.84,2395.84
5-Apr-12,2405.43,2392.54,2409.78,2362.95
10-Apr-12,2378.09,2321.53,2378.09,2321.53
11-Apr-12,2320.36,2341.36,2359.02,2314.49
12-Apr-12,2344.32,2352.24,2358.07,2315.75
13-Apr-12,2349.21,2291.51,2349.48,2282.23
16-Apr-12,2287.25,2301.19,2329.15,2280.07
17-Apr-12,2299.87,2367.05,2367.05,2297.31
18-Apr-12,2364.5,2327.84,2366.72,2320.26
19-Apr-12,2332.54,2284.67,2353.37,2284.67
20-Apr-12,2283.86,2311.27,2317.14,2271.39
23-Apr-12,2299.16,2244.83,2299.16,2238.45
24-Apr-12,2251.45,2284.08,2288.24,2244.43
25-Apr-12,2289.79,2322.91,2339.63,2289.79
26-Apr-12,2329.06,2322.69,2341.24,2294
27-Apr-12,2303.07,2344.02,2354.82,2280.49
30-Apr-12,2345.9,2306.43,2350.95,2305.42
2-May-12,2323.74,2290.31,2344.95,2276.67
3-May-12,2295.71,2287.1,2327.08,2275.4
4-May-12,2280.88,2248.34,2295.74,2241.66
7-May-12,2227.2,2283.09,2287.25,2204.73
8-May-12,2273.79,2236.11,2284.42,2226.97
9-May-12,2240.44,2225.63,2248.37,2194.5
10-May-12,2227.48,2247.38,2258.51,2206.41
11-May-12,2238.46,2254.54,2257.05,2208.85
14-May-12,2234.35,2201.95,2234.35,2187.15
15-May-12,2209.67,2178.67,2227.17,2166.81
16-May-12,2169.12,2175.34,2201.09,2142.78
17-May-12,2177.89,2146.91,2182.42,2134.57
18-May-12,2136.39,2144.69,2168.62,2112.77
21-May-12,2141.17,2150.16,2160.69,2125.45
22-May-12,2160.28,2192.85,2198.99,2155.19
23-May-12,2174.03,2134.05,2174.03,2125.93
24-May-12,2143.02,2156.52,2168.28,2118.02
25-May-12,2159.91,2161.87,2181.02,2138.33
28-May-12,2173.92,2147.92,2190.22,2142.96
29-May-12,2156.87,2160.31,2173.62,2138.26
30-May-12,2147.3,2116.18,2164.3,2108.61
31-May-12,2120.86,2118.94,2136.19,2097.76
1-Jun-12,2120.9,2068.66,2120.9,2050.16
4-Jun-12,2059.28,2078.96,2096.68,2051.26
5-Jun-12,2085.87,2087.31,2097.68,2069.02
6-Jun-12,2095.63,2137.73,2141.47,2095.63
7-Jun-12,2143.84,2143.08,2171.5,2139.78
8-Jun-12,2130.18,2143.9,2152,2110
11-Jun-12,2163.27,2137.7,2202.63,2135.34
12-Jun-12,2137.68,2143.38,2159.67,2119.19
13-Jun-12,2146.98,2143.5,2163.2,2129.58
14-Jun-12,2138.51,2148.21,2150.97,2120.44
15-Jun-12,2156.65,2181.23,2189.49,2156.65
18-Jun-12,2198.37,2155.64,2209.58,2147.69
19-Jun-12,2160.54,2198.01,2201.2,2143.81
20-Jun-12,2200.49,2207.49,2212.62,2188.75
21-Jun-12,2201.1,2199.42,2231.55,2186.17
22-Jun-12,2189.13,2186.81,2207.62,2174.02
25-Jun-12,2178.33,2130.71,2178.33,2124.98
26-Jun-12,2132.56,2127.95,2145.19,2121.09
27-Jun-12,2133.91,2165.61,2165.61,2130.76
28-Jun-12,2167.89,2157.62,2172.06,2134.64
29-Jun-12,2184.95,2264.72,2264.72,2184.95
2-Jul-12,2266.41,2292.08,2305.31,2260.38
3-Jul-12,2295.49,2320.43,2320.43,2295.49
4-Jul-12,2315.5,2312.41,2317.07,2297.86
5-Jul-12,2309.73,2284.92,2332.08,2266.59
6-Jul-12,2277.15,2235.51,2279.94,2235.51
9-Jul-12,2233.66,2227.91,2242.78,2214.24
10-Jul-12,2231.76,2241.85,2263.31,2221.15
11-Jul-12,2232.95,2246.23,2258.56,2225.55
12-Jul-12,2236.48,2228.01,2243.68,2215.32
13-Jul-12,2230.65,2259.09,2260.19,2225.54
16-Jul-12,2256.63,2251.96,2258.37,2234.8
17-Jul-12,2255.38,2250.75,2271.33,2242.46
18-Jul-12,2258.48,2284.7,2285.01,2252.42
19-Jul-12,2288.96,2302.45,2309.82,2285.42
20-Jul-12,2298.76,2237.33,2302.06,2235.44
23-Jul-12,2220.12,2179.31,2220.12,2163.71
24-Jul-12,2184.06,2151.54,2190.04,2151.54
25-Jul-12,2147.5,2159.09,2181.63,2142.46
26-Jul-12,2163.6,2251.05,2251.05,2145.91
27-Jul-12,2256.82,2301.23,2301.23,2234.02
30-Jul-12,2307.63,2340.31,2346.31,2307.63
31-Jul-12,2338.81,2325.72,2354.75,2321.23
1-Aug-12,2326.34,2333.38,2342.63,2322.62
2-Aug-12,2331.47,2263.36,2376.85,2262.81
3-Aug-12,2268.71,2372.58,2372.58,2261.77
6-Aug-12,2369.36,2399.32,2409.05,2362.69
7-Aug-12,2396.27,2440.24,2440.73,2395.13
8-Aug-12,2433.37,2432.28,2439.26,2414.07
9-Aug-12,2442.24,2437.04,2450.07,2412.47
10-Aug-12,2426.62,2423.22,2427.35,2406.86
13-Aug-12,2419.52,2415.96,2438.86,2404.28
14-Aug-12,2423.23,2432.29,2441.47,2419.6
15-Aug-12,2425.89,2430.39,2438.11,2414.82
16-Aug-12,2432.74,2456.53,2456.53,2421.62
17-Aug-12,2463.34,2471.53,2479.66,2460.82
20-Aug-12,2471.22,2466.32,2493.19,2450.99
21-Aug-12,2471.73,2490.27,2494.06,2471.73
22-Aug-12,2477.38,2452.73,2480.21,2452.5
23-Aug-12,2466.45,2429.17,2477.17,2413.97
24-Aug-12,2428.88,2434.23,2440.75,2405.68
27-Aug-12,2431.34,2461.82,2461.82,2420.41
28-Aug-12,2452.51,2442.12,2457.92,2433.16
29-Aug-12,2441.99,2434.23,2444.53,2423.71
30-Aug-12,2428.93,2403.8,2431.81,2397.6
31-Aug-12,2402.81,2440.71,2446.7,2398.72
3-Sep-12,2435.35,2463.17,2463.17,2429.09
4-Sep-12,2465.63,2436.54,2467.66,2435.21
5-Sep-12,2435.95,2441.81,2459.97,2420.46
6-Sep-12,2446.73,2524.95,2525.26,2446.71
7-Sep-12,2530.7,2538.6,2565.81,2530.7
10-Sep-12,2536.18,2528.53,2540.66,2522.72
11-Sep-12,2524.19,2557.65,2557.81,2509.39
12-Sep-12,2563.84,2564.8,2591.18,2554.37
13-Sep-12,2563.36,2543.22,2565.6,2532.8
14-Sep-12,2567.96,2594.56,2604.77,2567.96
